timeAsCustomer,driverAge,insuranceAccess,insurancePremium,driverGender,educationLevel,accidentType,incidentSeverity,authoritiesInvolved,incidentTime,numVehiclesInvolved,numBodilyInjuries,policeReportBool,totalClaimAmount,Fraud,vehicleAge,driverExperience,licenceType
60,48,1000,1647,,College,Multi-vehicle Collision,Major Loss,Police,10,3,1,1,8000,0,11,29,Full
20,37,1000,895,,High School,Vehicle Theft,Major Loss,Other,6,1,1,1,9000,0,1,19,Full
105,25,1000,1265,,Bachelor,Single Vehicle Collision,Major Loss,Police,18,1,1,1,5000,0,0,9,Full
73,36,1000,1219,,High School,Parked Car,Major Loss,Other,9,1,1,1,10000,0,7,14,Full
85,55,500,1135,,College,Single Vehicle Collision,Total Loss,Police,11,1,0,1,7000,0,5,38,Full
73,59,2000,1082,,High School,Multi-vehicle Collision,Total Loss,,0,3,1,1,1000,0,12,38,Full
114,46,500,1519,,Bachelor,Single Vehicle Collision,Minor Loss,Police,6,1,1,1,6000,0,19,25,Full
42,40,500,873,,High School,Parked Car,Minor Loss,Ambulance,4,1,1,1,2000,0,14,19,Full
8,52,500,1577,,College,Single Vehicle Collision,Total Loss,Police,15,1,1,1,6000,0,16,30,Full
62,32,500,1671,,Bachelor,Multi-vehicle Collision,Total Loss,Other,12,3,1,0,6000,0,20,16,Full
71,57,500,1667,,Bachelor,Vehicle Theft,Minor Loss,Other,18,1,1,1,6000,0,13,40,Full
76,31,2000,949,,Masters,Multi-vehicle Collision,Minor Loss,Police,5,2,1,0,10000,0,11,9,Full
63,57,2000,1044,,High School,Multi-vehicle Collision,Major Loss,Other,19,3,1,0,4000,0,12,36,Full
98,40,2000,1482,,Masters,Multi-vehicle Collision,Major Loss,Ambulance,10,4,1,0,8000,0,18,23,Full
101,43,1000,1299,,MD,Multi-vehicle Collision,Minor Loss,Ambulance,12,3,1,0,7000,0,8,22,Full
58,39,500,1489,,MD,Vehicle Theft,Minor Loss,Police,2,1,1,0,1000,0,16,17,Full
8,36,500,1600,,College,Single Vehicle Collision,Major Loss,,7,1,0,1,4000,0,13,16,Full
97,54,500,1063,,Bachelor,Single Vehicle Collision,Minor Loss,Ambulance,5,1,0,1,8000,0,6,36,Full
64,62,500,1431,,Bachelor,Multi-vehicle Collision,Major Loss,Ambulance,11,3,0,0,1000,0,0,44,Full
94,63,500,1674,,Bachelor,Vehicle Theft,Minor Loss,,5,1,1,1,9000,0,4,44,Full
50,43,500,927,,Bachelor,Parked Car,Total Loss,,23,1,1,1,10000,0,14,21,Full
20,43,500,1230,,Bachelor,Parked Car,Total Loss,,11,1,1,1,2000,0,11,21,Full
46,44,500,1023,,Bachelor,Multi-vehicle Collision,Total Loss,,12,3,1,1,2000,0,5,22,Full
95,28,500,1583,,College,Parked Car,Minor Loss,Ambulance,11,1,1,1,3000,0,8,12,Full
98,37,2000,1544,,High School,Single Vehicle Collision,Total Loss,Police,10,1,0,0,4000,0,13,16,Full
66,43,500,954,,High School,Single Vehicle Collision,Total Loss,Ambulance,17,1,0,1,7000,0,2,22,Full
78,25,2000,1024,,Bachelor,Multi-vehicle Collision,Major Loss,Other,10,3,1,1,7000,0,8,6,Full
102,47,1000,954,,PhD,Multi-vehicle Collision,Major Loss,Ambulance,10,2,1,1,8000,0,8,29,Full
59,34,2000,933,,High School,Multi-vehicle Collision,Total Loss,Ambulance,6,3,1,1,10000,0,10,15,Full
25,40,1000,1491,,High School,Parked Car,Major Loss,Ambulance,15,1,1,1,5000,0,10,22,Full
43,48,2000,1659,,High School,Multi-vehicle Collision,Minor Loss,Ambulance,0,3,0,1,10000,0,7,30,Full
106,43,500,951,,Bachelor,Single Vehicle Collision,Minor Loss,Ambulance,0,1,1,0,5000,0,15,26,Full
23,63,500,1529,,MD,Single Vehicle Collision,Minor Loss,,15,1,1,1,3000,0,1,44,Full
19,53,1000,1323,,High School,Single Vehicle Collision,Major Loss,Police,9,1,1,1,8000,0,0,36,Full
43,53,1000,1341,,Bachelor,Vehicle Theft,Total Loss,Other,11,1,1,1,2000,0,8,34,Full
19,60,1000,1213,,MD,Multi-vehicle Collision,Major Loss,Ambulance,19,3,1,0,6000,0,18,39,Full
76,39,500,1498,,High School,Single Vehicle Collision,Minor Loss,Police,21,1,0,0,7000,0,5,17,Full
33,50,500,1140,,Bachelor,Vehicle Theft,Total Loss,Police,3,1,1,1,5000,0,3,32,Full
75,27,1000,1191,,Bachelor,Single Vehicle Collision,Minor Loss,,3,1,1,0,10000,0,19,6,Full
75,41,1000,1229,,Masters,Multi-vehicle Collision,Minor Loss,,6,3,1,1,7000,1,3,23,Full
50,30,2000,874,,High School,Multi-vehicle Collision,Total Loss,Ambulance,10,3,1,1,2000,0,7,10,Full
18,42,1000,1029,,Bachelor,Multi-vehicle Collision,Major Loss,,17,3,0,1,8000,1,15,25,Full
38,55,1000,868,,Masters,Multi-vehicle Collision,Minor Loss,Other,17,3,1,1,6000,0,5,34,Full
72,55,2000,1010,,High School,Single Vehicle Collision,Total Loss,,6,1,1,1,9000,0,4,33,Full
36,54,500,1630,,Bachelor,Multi-vehicle Collision,Major Loss,Ambulance,17,3,0,1,8000,0,8,38,Full
48,31,500,1168,,Masters,Single Vehicle Collision,Total Loss,Ambulance,18,1,1,1,2000,0,16,12,Full
104,27,1000,1570,,Bachelor,Multi-vehicle Collision,Total Loss,,15,3,0,0,3000,0,19,6,Full
65,47,2000,1307,,PhD,Single Vehicle Collision,Total Loss,Other,20,1,0,1,9000,0,0,31,Full
84,55,2000,1668,,High School,Multi-vehicle Collision,Major Loss,Police,12,3,1,0,1000,0,3,35,Full
8,36,500,1188,,Bachelor,Parked Car,Minor Loss,Ambulance,23,1,1,1,9000,0,20,18,Full
98,55,2000,1436,,Bachelor,Parked Car,Major Loss,Ambulance,7,1,1,1,4000,0,12,38,Full
42,55,500,1200,,High School,Multi-vehicle Collision,Minor Loss,Ambulance,8,3,1,0,8000,0,11,39,Full
93,56,1000,1674,,College,Multi-vehicle Collision,Minor Loss,Ambulance,3,4,0,1,8000,0,16,39,Full
28,50,1000,1338,,PhD,Multi-vehicle Collision,Major Loss,Police,14,3,1,1,9000,1,0,32,Full
93,33,500,1455,,Bachelor,Single Vehicle Collision,Major Loss,Ambulance,19,1,0,0,6000,0,0,16,Full
64,32,500,1412,,High School,Multi-vehicle Collision,Minor Loss,Ambulance,9,3,1,1,9000,0,20,10,Full
82,42,500,1412,,Masters,Single Vehicle Collision,Major Loss,Ambulance,16,1,1,1,1000,0,17,25,Full
94,44,1000,995,,High School,Multi-vehicle Collision,Major Loss,,8,3,0,1,2000,0,15,23,Full
95,57,500,914,,High School,Multi-vehicle Collision,Total Loss,,23,3,0,1,7000,0,3,38,Full
58,41,1000,900,,PhD,Single Vehicle Collision,Minor Loss,Ambulance,20,1,1,1,9000,0,9,19,Full
72,54,500,1148,,Bachelor,Single Vehicle Collision,Minor Loss,,21,1,1,1,1000,0,19,38,Full
58,29,500,1390,,High School,Parked Car,Minor Loss,,5,1,1,1,10000,0,19,9,Full
23,36,2000,1227,,High School,Multi-vehicle Collision,Total Loss,Police,15,4,1,1,3000,0,0,19,Full
54,44,500,1248,,Bachelor,Vehicle Theft,Major Loss,Ambulance,15,1,1,0,8000,0,15,27,Full
88,56,500,1667,,College,Single Vehicle Collision,Major Loss,Ambulance,21,1,1,1,9000,1,0,35,Full
99,44,1000,1610,,Masters,Multi-vehicle Collision,Major Loss,,20,3,1,1,8000,0,20,24,Full
102,36,2000,1641,,Bachelor,Single Vehicle Collision,Total Loss,Other,14,1,1,1,9000,0,8,14,Full
113,52,500,955,,Bachelor,Multi-vehicle Collision,Minor Loss,Police,23,3,0,1,2000,0,20,30,Full
68,48,1000,1335,,Masters,Vehicle Theft,Total Loss,Police,21,1,1,1,6000,0,7,26,Full
108,31,1000,1071,,College,Multi-vehicle Collision,Total Loss,Police,20,3,0,0,9000,1,6,15,Full
44,29,500,860,,Bachelor,Multi-vehicle Collision,Minor Loss,Ambulance,12,3,0,1,10000,0,6,11,Full
25,64,1000,1620,,PhD,Multi-vehicle Collision,Total Loss,Police,3,3,0,1,5000,0,15,45,Full
26,64,500,1245,,High School,Multi-vehicle Collision,Total Loss,Police,1,3,1,1,1000,0,4,44,Full
107,36,2000,1065,,Masters,Single Vehicle Collision,Total Loss,Police,5,1,1,1,10000,0,18,19,Full
90,49,2000,921,,Masters,Single Vehicle Collision,Major Loss,Police,10,1,1,1,9000,0,12,27,Full
19,33,500,1355,,Bachelor,Single Vehicle Collision,Total Loss,,21,1,1,1,5000,0,20,15,Full
47,60,500,1453,,Masters,Multi-vehicle Collision,Total Loss,Ambulance,22,3,0,1,6000,0,20,41,Full
16,50,1000,1341,,High School,Single Vehicle Collision,Minor Loss,Police,17,1,0,1,6000,0,3,30,Full
13,47,500,1283,,MD,Multi-vehicle Collision,Total Loss,Ambulance,0,3,1,1,9000,0,20,30,Full
33,34,1000,1283,,High School,Multi-vehicle Collision,Total Loss,Police,5,3,0,1,8000,0,0,12,Full
72,37,2000,1238,,College,Parked Car,Major Loss,Police,4,1,1,1,9000,0,0,21,Full
18,32,1000,1633,,College,Multi-vehicle Collision,Total Loss,Police,12,3,1,1,1000,0,19,12,Full
35,63,2000,1369,,Bachelor,Vehicle Theft,Major Loss,Ambulance,10,1,1,1,7000,0,20,41,Full
82,47,500,1374,,High School,Single Vehicle Collision,Total Loss,Ambulance,10,1,1,1,10000,0,3,30,Full
66,63,1000,1310,,Bachelor,Multi-vehicle Collision,Major Loss,,5,3,1,1,5000,0,9,45,Full
26,49,1000,1111,,College,Single Vehicle Collision,Major Loss,Police,8,1,1,1,3000,0,10,29,Full
49,32,1000,1575,,High School,Multi-vehicle Collision,Minor Loss,Police,4,2,1,0,6000,0,17,13,Full
63,26,1000,1063,,Masters,Single Vehicle Collision,Minor Loss,,7,1,1,1,4000,0,12,10,Full
91,50,2000,917,,Bachelor,Single Vehicle Collision,Major Loss,,21,1,1,1,10000,0,16,30,Full
30,64,500,1528,,Masters,Single Vehicle Collision,Total Loss,Ambulance,23,1,1,0,3000,0,9,43,Full
91,41,1000,1170,,Masters,Single Vehicle Collision,Major Loss,Police,14,1,1,1,7000,1,13,21,Full
83,55,500,1578,,Bachelor,Vehicle Theft,Major Loss,Police,4,1,0,1,9000,0,15,34,Full
91,35,1000,1142,,High School,Multi-vehicle Collision,Major Loss,Ambulance,7,2,1,1,5000,0,15,19,Full
36,52,2000,1502,,Bachelor,Multi-vehicle Collision,Minor Loss,Ambulance,18,4,1,1,4000,0,0,31,Full
76,59,1000,1579,,Bachelor,Single Vehicle Collision,Major Loss,Other,19,1,1,1,4000,0,2,41,Full
61,40,2000,1084,,Bachelor,Multi-vehicle Collision,Minor Loss,Ambulance,9,3,0,1,8000,0,7,21,Full
17,45,1000,1312,,MD,Multi-vehicle Collision,Minor Loss,Police,4,3,0,1,2000,0,1,28,Full
49,46,500,1405,,Bachelor,Multi-vehicle Collision,Total Loss,Police,22,3,0,1,2000,0,7,28,Full
102,35,1000,1207,,High School,Single Vehicle Collision,Minor Loss,Police,6,1,1,1,10000,0,8,18,Full
36,47,1000,1006,,Bachelor,Single Vehicle Collision,Major Loss,Ambulance,3,1,0,0,4000,0,19,25,Full
72,59,1000,864,,Masters,Vehicle Theft,Minor Loss,Ambulance,1,1,0,1,8000,0,11,38,Full
12,25,1000,1114,,Bachelor,Single Vehicle Collision,Total Loss,Ambulance,18,1,1,0,4000,0,14,6,Full
72,28,500,871,,Masters,Multi-vehicle Collision,Major Loss,Ambulance,9,3,0,0,5000,1,18,10,Full
107,36,500,1458,,College,Multi-vehicle Collision,Minor Loss,Ambulance,11,3,1,1,1000,0,9,16,Full
31,30,500,905,,Bachelor,Single Vehicle Collision,Total Loss,Ambulance,2,1,0,0,2000,0,0,12,Full
13,25,2000,1044,,MD,Vehicle Theft,Total Loss,Ambulance,19,1,1,0,1000,0,5,8,Full
66,58,1000,1551,,High School,Single Vehicle Collision,Minor Loss,Police,0,1,1,1,1000,0,16,38,Full
61,47,1000,871,,Bachelor,Multi-vehicle Collision,Minor Loss,Other,1,3,1,1,3000,0,18,31,Full
30,56,2000,1570,,High School,Single Vehicle Collision,Minor Loss,Ambulance,1,1,1,0,1000,0,7,38,Full
105,55,1000,1270,,High School,Parked Car,Total Loss,Other,23,1,1,0,6000,0,6,37,Full
9,43,1000,1677,,Bachelor,Single Vehicle Collision,Minor Loss,Ambulance,19,1,1,1,8000,0,19,23,Full
99,49,1000,1479,,Bachelor,Multi-vehicle Collision,Minor Loss,Police,13,3,1,0,9000,0,7,31,Full
113,42,1000,947,,High School,Single Vehicle Collision,Minor Loss,Ambulance,9,1,0,1,9000,0,13,22,Full
64,26,500,1316,,High School,Multi-vehicle Collision,Major Loss,Police,19,3,0,1,2000,0,5,10,Full
26,26,2000,1243,,High School,Multi-vehicle Collision,Total Loss,Other,13,2,1,0,3000,0,2,8,Full
21,35,2000,1610,,Bachelor,Parked Car,Major Loss,Ambulance,2,1,0,1,5000,0,10,13,Full
60,25,2000,1615,,Bachelor,Parked Car,Total Loss,Ambulance,23,1,1,1,3000,0,19,8,Full
14,63,2000,1499,,High School,Multi-vehicle Collision,Minor Loss,,13,3,0,0,3000,0,12,45,Full
38,48,2000,1489,,High School,Multi-vehicle Collision,Total Loss,Ambulance,2,3,0,0,3000,0,4,28,Full
30,31,500,1052,,High School,Single Vehicle Collision,Total Loss,Ambulance,20,1,0,0,7000,0,14,11,Full
39,48,2000,841,,Masters,Parked Car,Total Loss,Ambulance,19,1,1,1,9000,0,16,31,Full
91,61,1000,883,,High School,Multi-vehicle Collision,Total Loss,Ambulance,0,3,0,1,7000,0,6,44,Full
103,56,1000,1153,,Bachelor,Multi-vehicle Collision,Minor Loss,,14,4,1,1,8000,0,11,36,Full
18,49,2000,909,,College,Vehicle Theft,Major Loss,Police,3,1,1,0,5000,0,13,28,Full
38,41,1000,955,,Masters,Single Vehicle Collision,Major Loss,,17,1,1,1,10000,0,3,21,Full
8,64,2000,1370,,High School,Vehicle Theft,Total Loss,Police,17,1,0,1,7000,0,20,46,Full
30,57,2000,1238,,High School,Multi-vehicle Collision,Total Loss,Ambulance,7,3,1,1,9000,0,9,37,Full
110,54,1000,1199,,Bachelor,Single Vehicle Collision,Minor Loss,Police,1,1,0,0,8000,0,20,37,Full
82,31,2000,1262,,Bachelor,Multi-vehicle Collision,Total Loss,,1,3,1,1,10000,0,4,13,Full
43,58,2000,1050,,High School,Multi-vehicle Collision,Minor Loss,Police,18,3,1,1,4000,0,9,38,Full
85,50,500,1341,,College,Single Vehicle Collision,Major Loss,Ambulance,18,1,0,1,3000,0,3,34,Full
49,42,2000,1485,,High School,Single Vehicle Collision,Minor Loss,Police,18,1,0,1,1000,0,0,25,Full
38,32,500,1084,,PhD,Multi-vehicle Collision,Minor Loss,,14,3,1,0,2000,0,4,11,Full
99,25,1000,1031,,High School,Vehicle Theft,Total Loss,,10,1,1,0,1000,0,8,9,Full
73,55,1000,1509,,Bachelor,Single Vehicle Collision,Total Loss,Police,16,1,1,1,9000,0,8,37,Full
30,43,1000,1476,,Bachelor,Single Vehicle Collision,Minor Loss,Ambulance,19,1,1,1,4000,0,18,26,Full
109,57,1000,1383,,High School,Multi-vehicle Collision,Minor Loss,Ambulance,5,3,0,1,8000,0,13,39,Full
82,60,2000,1096,,High School,Single Vehicle Collision,Total Loss,Ambulance,1,1,0,1,3000,0,8,41,Full
76,55,500,1527,,Bachelor,Single Vehicle Collision,Minor Loss,Ambulance,8,1,1,1,2000,0,20,38,Full
84,32,2000,1038,,Bachelor,Single Vehicle Collision,Minor Loss,Ambulance,18,1,1,1,8000,0,12,14,Full
14,40,2000,1128,,High School,Multi-vehicle Collision,Minor Loss,,17,3,1,1,2000,0,6,24,Full
37,64,500,1026,,Bachelor,Single Vehicle Collision,Major Loss,Ambulance,21,1,1,1,6000,0,14,46,Full
88,50,500,945,,Bachelor,Single Vehicle Collision,Minor Loss,Ambulance,15,1,1,0,2000,0,10,30,Full
32,28,1000,1486,,Bachelor,Multi-vehicle Collision,Minor Loss,Ambulance,10,3,1,1,4000,0,18,6,Full
115,37,1000,953,,High School,Vehicle Theft,Total Loss,Other,23,1,1,1,9000,0,18,17,Full
70,51,1000,981,,High School,Single Vehicle Collision,Major Loss,Police,1,1,0,1,7000,0,7,35,Full
67,36,500,1480,,Bachelor,Single Vehicle Collision,Major Loss,,8,1,1,1,2000,0,11,18,Full
107,55,1000,995,,Bachelor,Single Vehicle Collision,Major Loss,Ambulance,1,1,0,0,2000,0,5,38,Full
82,49,2000,1539,,College,Single Vehicle Collision,Major Loss,Other,10,1,1,1,4000,0,12,33,Full
102,55,2000,1097,,Bachelor,Single Vehicle Collision,Major Loss,Police,5,1,1,1,10000,0,20,37,Full
28,53,1000,1227,,Bachelor,Single Vehicle Collision,Minor Loss,Police,11,1,1,1,5000,0,17,34,Full
115,62,500,1590,,High School,Vehicle Theft,Minor Loss,,14,1,1,1,3000,0,7,42,Full
18,43,2000,1144,,Bachelor,Single Vehicle Collision,Total Loss,Police,6,1,0,0,7000,0,2,27,Full
38,57,1000,1318,,Bachelor,Multi-vehicle Collision,Total Loss,Ambulance,18,3,1,1,6000,0,20,39,Full
17,54,500,1015,,Bachelor,Multi-vehicle Collision,Total Loss,,18,3,1,1,10000,0,8,35,Full
94,57,500,965,,Bachelor,Single Vehicle Collision,Total Loss,,14,1,1,1,6000,0,6,37,Full
97,41,2000,1533,,High School,Multi-vehicle Collision,Total Loss,Police,8,4,1,1,3000,0,6,22,Full
113,32,500,941,,High School,Multi-vehicle Collision,Total Loss,Ambulance,21,2,1,1,1000,0,10,11,Full
88,57,1000,937,,College,Multi-vehicle Collision,Minor Loss,Other,12,3,0,0,8000,0,20,35,Full
39,53,500,1505,,Masters,Vehicle Theft,Minor Loss,Ambulance,5,1,1,0,1000,0,20,37,Full
23,58,2000,983,,High School,Parked Car,Total Loss,Police,1,1,0,1,1000,0,6,40,Full
94,37,500,850,,Bachelor,Multi-vehicle Collision,Major Loss,Ambulance,3,3,1,1,2000,0,7,18,Full
24,58,2000,1518,,PhD,Multi-vehicle Collision,Minor Loss,Other,11,3,0,1,10000,0,10,36,Full
46,26,500,1575,,High School,Multi-vehicle Collision,Minor Loss,Police,9,3,1,0,4000,0,0,7,Full
47,47,2000,1657,,High School,Multi-vehicle Collision,Major Loss,Ambulance,16,3,1,1,7000,0,3,28,Full
99,45,1000,1667,,High School,Vehicle Theft,Minor Loss,Police,8,1,0,0,4000,0,19,28,Full
31,28,1000,881,,Bachelor,Multi-vehicle Collision,Major Loss,,9,2,1,1,4000,0,0,6,Full
28,31,2000,1400,,Bachelor,Parked Car,Total Loss,Police,17,1,0,1,1000,0,2,12,Full
65,32,1000,1248,,Bachelor,Multi-vehicle Collision,Total Loss,Ambulance,7,3,1,1,5000,0,8,14,Full
112,31,1000,1645,,College,Vehicle Theft,Major Loss,Other,6,1,1,0,2000,0,15,13,Full
47,33,500,1424,,High School,Single Vehicle Collision,Total Loss,,23,1,0,0,4000,0,5,15,Full
104,51,2000,877,,Bachelor,Multi-vehicle Collision,Total Loss,Police,6,3,0,1,1000,0,6,29,Full
38,45,1000,1228,,High School,Multi-vehicle Collision,Minor Loss,Ambulance,16,3,0,1,8000,0,6,25,Full
94,45,500,1382,,College,Single Vehicle Collision,Major Loss,Police,11,1,1,1,10000,0,18,26,Full
25,43,500,1193,,College,Multi-vehicle Collision,Minor Loss,Ambulance,20,3,1,1,6000,0,4,21,Full
62,26,500,1354,,Bachelor,Single Vehicle Collision,Major Loss,Police,14,1,0,1,10000,1,11,10,Full
108,35,1000,1604,,Bachelor,Single Vehicle Collision,Minor Loss,Ambulance,19,1,1,0,5000,0,20,15,Full
30,41,500,1396,,Bachelor,Single Vehicle Collision,Major Loss,Police,6,1,0,1,4000,0,15,20,Full
66,40,500,1354,,PhD,Vehicle Theft,Major Loss,Police,23,1,1,1,6000,0,6,23,Full
78,55,2000,982,,College,Single Vehicle Collision,Total Loss,Ambulance,17,1,1,1,1000,0,15,37,Full
112,35,1000,1115,,Bachelor,Vehicle Theft,Minor Loss,,6,1,0,1,2000,0,20,18,Full
70,64,2000,975,,Bachelor,Single Vehicle Collision,Total Loss,Police,13,1,1,0,1000,0,7,44,Full
16,44,2000,1577,,High School,Multi-vehicle Collision,Total Loss,Ambulance,17,2,1,0,1000,0,14,22,Full
88,50,500,1365,,MD,Single Vehicle Collision,Total Loss,Ambulance,19,1,1,1,5000,0,1,33,Full
82,35,1000,1472,,Bachelor,Multi-vehicle Collision,Total Loss,,2,3,0,1,9000,0,18,15,Full
9,26,1000,1424,,Bachelor,Vehicle Theft,Major Loss,,4,1,0,1,7000,0,2,5,Full
30,35,1000,932,,High School,Multi-vehicle Collision,Major Loss,Ambulance,15,4,1,0,6000,0,7,13,Full
62,63,2000,1146,,Bachelor,Multi-vehicle Collision,Total Loss,,23,2,1,1,1000,0,10,46,Full
66,51,1000,1016,,Bachelor,Multi-vehicle Collision,Minor Loss,,4,3,1,1,9000,0,5,33,Full
115,27,500,1121,,High School,Single Vehicle Collision,Major Loss,Police,19,1,1,1,5000,0,13,5,Full
88,28,1000,953,,MD,Single Vehicle Collision,Major Loss,Other,10,1,1,0,6000,0,11,7,Full
63,64,500,1324,,High School,Multi-vehicle Collision,Major Loss,Ambulance,2,3,1,0,9000,0,14,42,Full
7,57,2000,1030,,Bachelor,Multi-vehicle Collision,Total Loss,,14,3,1,0,7000,0,7,35,Full
81,25,1000,928,,High School,Multi-vehicle Collision,Total Loss,Ambulance,22,3,1,1,2000,0,11,3,P2
13,62,500,925,,College,Single Vehicle Collision,Total Loss,Ambulance,4,1,0,1,10000,0,16,43,Full
22,42,500,852,,Masters,Multi-vehicle Collision,Minor Loss,Police,10,4,0,1,2000,0,16,24,Full
32,62,500,1540,,High School,Multi-vehicle Collision,Total Loss,Police,6,3,1,0,7000,0,14,41,Full
91,35,2000,1382,,College,Multi-vehicle Collision,Total Loss,Other,7,3,1,1,5000,0,10,13,Full
49,26,2000,1387,,Bachelor,Single Vehicle Collision,Total Loss,Police,7,1,0,1,7000,0,13,8,Full
18,30,1000,1613,,Masters,Multi-vehicle Collision,Total Loss,Ambulance,12,3,1,1,3000,0,1,12,Full
91,47,500,924,,High School,Multi-vehicle Collision,Major Loss,Ambulance,17,3,1,0,10000,0,9,28,Full
76,55,1000,1424,,Masters,Single Vehicle Collision,Total Loss,Ambulance,6,1,0,1,5000,0,17,37,Full
12,36,2000,1275,,Bachelor,Multi-vehicle Collision,Total Loss,Ambulance,15,3,1,0,9000,0,12,16,Full
25,37,500,1639,,Masters,Single Vehicle Collision,Total Loss,,15,1,1,0,1000,0,19,16,Full
112,32,500,1086,,Bachelor,Single Vehicle Collision,Total Loss,,8,1,0,1,9000,0,5,15,Full
89,33,500,1474,,High School,Multi-vehicle Collision,Minor Loss,Other,2,4,1,0,4000,0,2,14,Full
27,49,1000,1240,,Bachelor,Parked Car,Minor Loss,Police,15,1,0,1,3000,0,12,33,Full
56,25,500,1373,,Masters,Multi-vehicle Collision,Major Loss,,4,3,0,0,7000,0,1,4,P2
92,32,500,909,,MD,Multi-vehicle Collision,Total Loss,Police,4,3,1,1,5000,0,16,12,Full
101,41,2000,1172,,High School,Multi-vehicle Collision,Total Loss,Ambulance,15,3,1,1,7000,0,5,20,Full
101,47,1000,1446,,Bachelor,Multi-vehicle Collision,Minor Loss,Police,21,3,1,1,3000,0,10,28,Full
74,38,2000,1551,,High School,Single Vehicle Collision,Major Loss,Police,14,1,1,1,10000,0,16,21,Full
21,51,2000,1144,,Bachelor,Single Vehicle Collision,Major Loss,Ambulance,23,1,1,1,6000,0,16,32,Full
40,39,500,1025,,Bachelor,Vehicle Theft,Minor Loss,Police,1,1,1,1,3000,0,10,17,Full
93,48,1000,885,,College,Vehicle Theft,Total Loss,,15,1,0,1,9000,0,20,28,Full
56,35,2000,937,,Bachelor,Multi-vehicle Collision,Major Loss,,18,3,0,0,10000,0,10,15,Full
58,60,1000,1320,,Bachelor,Single Vehicle Collision,Minor Loss,,12,1,0,1,9000,0,5,39,Full
75,48,1000,1468,,MD,Multi-vehicle Collision,Major Loss,Ambulance,13,4,1,0,2000,0,6,32,Full
35,30,2000,885,,High School,Single Vehicle Collision,Minor Loss,Police,16,1,1,1,9000,0,15,12,Full
15,41,2000,1130,,Bachelor,Multi-vehicle Collision,Total Loss,Ambulance,6,3,1,1,8000,1,9,24,Full
61,30,1000,1347,,Bachelor,Multi-vehicle Collision,Minor Loss,Ambulance,17,3,0,1,3000,0,8,9,Full
21,26,500,1298,,Bachelor,Single Vehicle Collision,Total Loss,Police,8,1,1,1,10000,0,0,4,P2
85,57,2000,1592,,Bachelor,Single Vehicle Collision,Total Loss,,20,1,1,1,4000,0,6,37,Full
20,35,1000,1543,,High School,Multi-vehicle Collision,Total Loss,,8,3,0,1,7000,0,17,15,Full
65,43,2000,998,,Bachelor,Vehicle Theft,Major Loss,Ambulance,3,1,1,1,4000,0,16,26,Full
73,45,1000,1029,,High School,Single Vehicle Collision,Total Loss,,4,1,1,1,9000,0,15,24,Full
19,28,2000,1325,,High School,Multi-vehicle Collision,Total Loss,,15,3,1,1,4000,0,0,6,Full
38,25,500,1643,,College,Parked Car,Major Loss,,22,1,1,0,7000,0,0,5,Full
44,53,500,933,,Bachelor,Single Vehicle Collision,Minor Loss,Ambulance,21,1,1,1,9000,0,6,37,Full
63,30,500,1640,,High School,Parked Car,Total Loss,Police,15,1,0,1,4000,0,9,14,Full
52,40,500,854,,Bachelor,Multi-vehicle Collision,Total Loss,,6,3,1,0,10000,0,19,22,Full
71,48,500,950,,Bachelor,Single Vehicle Collision,Minor Loss,Ambulance,4,1,0,1,8000,0,8,26,Full
104,29,500,1556,,Bachelor,Multi-vehicle Collision,Minor Loss,Ambulance,3,3,0,0,4000,0,5,8,Full
16,29,1000,1315,,PhD,Multi-vehicle Collision,Minor Loss,Ambulance,18,3,1,1,3000,0,11,8,Full
77,46,500,1032,,High School,Single Vehicle Collision,Major Loss,Ambulance,0,1,1,1,9000,0,19,25,Full
102,49,500,1540,,College,Parked Car,Total Loss,,7,1,0,1,10000,1,15,30,Full
117,39,500,1269,,Masters,Single Vehicle Collision,Major Loss,Police,11,1,0,1,10000,0,17,22,Full
49,59,1000,1444,,Bachelor,Single Vehicle Collision,Major Loss,,19,1,1,0,3000,0,3,43,Full
80,38,2000,1532,,Bachelor,Single Vehicle Collision,Minor Loss,Ambulance,11,1,1,1,5000,0,2,22,Full
61,62,1000,1256,,Bachelor,Parked Car,Total Loss,Police,5,1,1,1,5000,0,11,46,Full
44,56,500,1669,,Bachelor,Single Vehicle Collision,Total Loss,Ambulance,13,1,0,1,9000,0,14,40,Full
90,51,500,1270,,Masters,Vehicle Theft,Major Loss,Police,3,1,1,1,8000,0,20,29,Full
18,47,1000,1393,,PhD,Vehicle Theft,Minor Loss,Ambulance,8,1,0,0,4000,0,7,29,Full
77,53,500,1481,,Bachelor,Multi-vehicle Collision,Minor Loss,Ambulance,5,3,1,1,5000,0,7,33,Full
84,43,2000,1418,,High School,Single Vehicle Collision,Minor Loss,Ambulance,7,1,0,1,2000,0,10,22,Full
35,42,500,882,,Bachelor,Multi-vehicle Collision,Major Loss,Police,0,3,1,1,4000,0,14,26,Full
69,52,500,960,,High School,Multi-vehicle Collision,Total Loss,Other,13,3,1,0,6000,0,11,31,Full
97,56,500,1488,,Bachelor,Multi-vehicle Collision,Major Loss,Other,17,3,0,1,4000,0,14,38,Full
110,48,500,1399,,Bachelor,Single Vehicle Collision,Minor Loss,Police,15,1,1,1,5000,0,7,26,Full
