ID,KIDSDRIV,BIRTH,AGE,HOMEKIDS,YOJ,INCOME,PARENT1,HOME_VAL,MSTATUS,GENDER,EDUCATION,OCCUPATION,TRAVTIME,CAR_USE,BLUEBOOK,TIF,CAR_TYPE,RED_CAR,OLDCLAIM,CLM_FREQ,REVOKED,MVR_PTS,CLM_AMT,CAR_AGE,CLAIM_FLAG,URBANICITY
263468984,0.0,17MAR36,63.0,0.0,16.0,73358.0,No,229797.0,Yes,0,Masters,Manager,28.0,Private,8840.0,6.0,Minivan,no,0.0,0,No,1.0,97.38,22.0,0,Highly Urban/ Urban
544072066,0.0,29AUG49,50.0,0.0,11.0,101130.0,No,335516.0,Yes,1,Masters,Lawyer,36.0,Private,16610.0,1.0,SUV,no,0.0,0,No,0.0,104.36,10.0,0,Highly Urban/ Urban
624445619,0.0,17AUG46,53.0,0.0,9.0,48792.0,No,0.0,z_No,1,Bachelor,Manager,48.0,Private,18510.0,6.0,SUV,no,0.0,0,No,1.0,109.87,8.0,0,Highly Urban/ Urban
605606056,0.0,27APR38,61.0,0.0,11.0,53354.0,No,0.0,z_No,1,High School,Blue Collar,41.0,Private,1500.0,7.0,Sports Car,no,0.0,0,No,0.0,1459.0,9.4,1,Highly Urban/ Urban
421438674,0.0,18JUL62,37.0,0.0,12.0,58694.0,No,210695.0,Yes,1,High School,Blue Collar,20.0,Private,14750.0,1.0,Sports Car,no,0.0,0,No,0.0,96.49,9.0,0,Highly Urban/ Urban
656344335,0.0,09DEC53,45.0,0.0,8.0,57365.0,No,226671.0,z_No,0,Bachelor,Professional,17.0,Commercial,17160.0,3.0,Van,yes,0.0,0,No,0.0,110.01,1.0,0,Highly Urban/ Urban
994496318,0.0,08AUG45,54.0,0.0,14.0,67290.0,No,269448.0,Yes,1,Bachelor,Manager,24.0,Private,8230.0,6.0,Sports Car,no,0.0,0,No,2.0,102.93,10.0,0,Highly Urban/ Urban
790176314,0.0,01MAY57,42.0,0.0,10.0,90937.0,No,287892.0,Yes,0,Bachelor,Manager,11.0,Private,1500.0,4.0,Minivan,yes,943.0,2,No,0.0,108.65,13.0,0,Highly Urban/ Urban
531004351,1.0,22NOV55,43.0,2.0,10.0,155446.0,Yes,0.0,z_No,1,PhD,Manager,8.0,Private,21340.0,6.0,Minivan,no,0.0,0,Yes,0.0,104.62,15.0,0,Highly Urban/ Urban
948821053,0.0,19FEB63,36.0,4.0,0.0,0.0,No,0.0,Yes,1,High School,Student,35.0,Commercial,15130.0,10.0,SUV,no,0.0,0,Yes,0.0,112.04,1.0,0,Highly Rural/ Rural
370978438,0.0,02MAY49,50.0,0.0,13.0,176648.0,No,461706.0,Yes,0,PhD,Clerical,28.0,Commercial,33130.0,6.0,Panel Truck,no,0.0,0,No,3.0,95.01,8.0,0,Highly Urban/ Urban
524832150,0.0,23DEC52,46.0,0.0,12.0,102271.0,No,298214.0,z_No,0,Masters,Lawyer,5.0,Private,16330.0,1.0,Minivan,yes,0.0,0,Yes,2.0,99.42,22.0,0,Highly Urban/ Urban
221361180,0.0,14SEP39,60.0,0.0,16.0,3103.0,No,114402.0,Yes,1,High School,Home Maker,34.0,Private,14560.0,1.0,SUV,no,25947.0,1,Yes,3.0,4460.0,9.0,1,Highly Urban/ Urban
136873910,0.0,01FEB73,26.0,1.0,15.0,157649.0,No,362484.0,Yes,0,Masters,Lawyer,35.0,Private,4100.0,7.0,Minivan,yes,4364.0,5,No,3.0,3851.0,17.0,1,Highly Urban/ Urban
162660275,0.0,09MAR61,38.0,2.0,13.0,136645.0,Yes,0.0,z_No,1,Masters,Lawyer,56.0,Private,23710.0,1.0,Minivan,no,0.0,0,No,0.0,101.31,10.0,0,Highly Urban/ Urban
747977683,0.0,09MAY55,44.0,1.0,12.0,64586.0,No,198774.0,Yes,0,Bachelor,Professional,24.0,Private,11180.0,10.0,Minivan,yes,0.0,0,No,0.0,106.84,1.0,0,Highly Urban/ Urban
412723193,0.0,17JUN56,43.0,3.0,8.0,69129.0,No,199182.0,Yes,1,High School,Blue Collar,55.0,Private,15020.0,3.0,SUV,no,8884.0,1,No,5.0,93.46,10.0,0,Highly Urban/ Urban
707127309,0.0,26OCT47,52.0,0.0,0.0,0.0,No,131093.0,Yes,1,High School,Home Maker,22.0,Private,1500.0,1.0,SUV,no,6997.0,3,No,0.0,2344.0,5.0,1,Highly Urban/ Urban
442073747,0.0,12APR66,33.0,1.0,12.0,58086.0,No,192350.0,Yes,1,Masters,Manager,13.0,Private,10820.0,1.0,SUV,no,0.0,0,No,0.0,106.55,13.0,0,Highly Urban/ Urban
154024838,0.0,09JUL58,41.0,0.0,15.0,38601.0,No,151038.0,Yes,0,High School,Blue Collar,17.0,Private,14130.0,6.0,Minivan,yes,0.0,0,No,0.0,99.68,7.0,0,Highly Urban/ Urban
647445638,0.0,30APR49,50.0,0.0,0.0,0.0,No,0.0,Yes,1,High School,Student,27.0,Private,1500.0,1.0,Sports Car,no,10709.0,3,No,6.0,6203.0,7.0,1,Highly Urban/ Urban
142669423,0.0,13MAR55,44.0,0.0,12.0,51279.0,No,200803.0,Yes,0,High School,Blue Collar,52.0,Private,21400.0,4.0,Van,yes,0.0,0,No,0.0,100.66,1.0,0,Highly Urban/ Urban
28615872,0.0,27MAR74,25.0,4.0,0.0,0.0,No,86545.0,Yes,1,High School,Home Maker,17.0,Private,17350.0,6.0,SUV,no,1430.0,2,No,7.0,3311.0,5.0,1,Highly Urban/ Urban
756172754,0.0,25NOV51,47.0,0.0,9.0,54841.0,No,209723.0,Yes,1,High School,Blue Collar,40.0,Commercial,17650.0,3.0,SUV,no,0.0,0,No,3.0,2724.0,1.0,1,Highly Urban/ Urban
780807718,0.0,24SEP53,46.0,0.0,7.0,39393.0,No,176823.0,z_No,0,Bachelor,Blue Collar,8.0,Commercial,10040.0,11.0,Pickup,yes,0.0,0,Yes,0.0,1107.0,7.0,1,Highly Urban/ Urban
527528077,0.0,12JUN70,29.0,3.0,17.0,51529.0,No,177583.0,Yes,1,Bachelor,Professional,30.0,Private,9550.0,3.0,SUV,no,8589.0,3,No,3.0,105.92,13.0,0,Highly Urban/ Urban
290017355,0.0,07OCT56,43.0,2.0,14.0,17026.0,No,146136.0,Yes,0,High School,Clerical,27.0,Commercial,7500.0,1.0,Pickup,no,7888.0,2,No,0.0,101.03,5.0,0,Highly Urban/ Urban
241964666,0.0,15AUG59,40.0,4.0,11.0,75978.0,Yes,267066.0,z_No,1,Masters,Lawyer,67.0,Private,30080.0,6.0,Sports Car,no,0.0,0,Yes,2.0,99.76,14.0,0,Highly Urban/ Urban
476981715,0.0,30AUG60,39.0,0.0,8.0,115182.0,No,312887.0,Yes,0,High School,Professional,25.0,Commercial,5400.0,1.0,Pickup,no,0.0,0,No,1.0,100.97,5.0,0,Highly Urban/ Urban
937321202,0.0,10FEB67,32.0,3.0,8.0,22177.8,No,108287.0,Yes,0,High School,Blue Collar,5.0,Commercial,8450.0,6.0,Pickup,no,0.0,0,No,1.0,3868.0,1.0,1,Highly Urban/ Urban
624090718,0.0,30DEC56,42.0,0.0,6.0,48834.0,No,194280.0,Yes,0,High School,Clerical,37.0,Private,12720.0,14.0,Minivan,yes,0.0,0,No,0.0,105.0,1.0,0,Highly Rural/ Rural
341162899,0.0,03MAY53,46.0,0.0,12.0,5070.0,No,0.0,z_No,0,High School,Student,8.0,Private,1790.0,1.0,Minivan,no,0.0,0,No,0.0,114.78,1.0,0,Highly Urban/ Urban
493430265,0.0,10OCT52,47.0,0.0,13.0,171348.0,No,414733.0,Yes,1,Masters,Professional,50.0,Commercial,37170.0,6.0,Van,no,0.0,0,No,1.0,100.81,15.0,0,Highly Rural/ Rural
851138192,0.0,22JAN59,40.0,2.0,13.0,3169.0,Yes,0.0,z_No,1,High School,Student,44.0,Commercial,5820.0,9.0,SUV,no,4306.0,3,No,7.0,110.67,7.0,0,Highly Urban/ Urban
447424610,2.0,01AUG60,39.0,2.0,10.0,30993.0,No,136206.2,Yes,0,High School,Blue Collar,34.0,Commercial,13940.0,3.0,Minivan,yes,6743.0,2,No,2.0,90.64,9.0,0,Highly Urban/ Urban
764563520,0.0,13JUL51,48.0,0.0,10.0,39213.0,No,180671.0,Yes,0,High School,Blue Collar,18.0,Commercial,23340.0,13.0,Panel Truck,no,979.0,1,No,0.0,100.48,1.0,0,Highly Urban/ Urban
476279875,0.0,24JUN62,37.0,0.0,9.0,45464.0,No,0.0,z_No,1,Masters,Lawyer,35.0,Private,11920.0,14.0,SUV,no,3964.0,1,No,4.0,4165.0,15.0,1,Highly Urban/ Urban
888342226,0.0,02MAY59,40.0,0.0,11.0,32060.0,No,172049.6,z_No,1,High School,Clerical,57.0,Private,8710.0,10.0,Sports Car,no,0.0,0,No,0.0,110.44,1.0,0,Highly Rural/ Rural
123502944,0.0,09SEP56,43.0,2.0,15.0,46168.0,No,187933.0,Yes,1,Bachelor,Blue Collar,48.0,Commercial,10420.0,1.0,Minivan,no,41971.0,1,No,0.0,95.28,12.0,0,Highly Urban/ Urban
260647630,0.0,21AUG60,39.0,0.0,0.0,0.0,No,99587.0,z_No,1,Bachelor,Home Maker,103.0,Private,5400.0,1.0,SUV,no,0.0,0,No,0.0,125.36,13.0,0,Highly Rural/ Rural
598177778,0.0,01OCT65,34.0,5.0,15.0,28088.0,No,121722.0,Yes,1,High School,Home Maker,46.0,Private,14420.0,6.0,SUV,no,0.0,0,No,2.0,114.09,1.0,0,Highly Rural/ Rural
523486098,0.0,22JUN44,55.0,0.0,14.0,207044.0,No,498027.0,z_No,1,PhD,Doctor,30.0,Private,22620.0,1.0,SUV,no,0.0,0,Yes,4.0,105.2,16.0,0,Highly Urban/ Urban
711084452,0.0,24JUN54,45.0,2.0,9.0,37398.8,Yes,0.0,z_No,0,Bachelor,Manager,13.0,Commercial,8810.0,6.0,Pickup,yes,1055.0,3,No,1.0,112.26,1.0,0,Highly Urban/ Urban
485838099,0.0,15FEB49,50.0,0.0,0.0,0.0,No,55078.0,Yes,1,PhD,Home Maker,27.0,Private,2590.0,1.0,Sports Car,no,5559.0,1,No,1.0,1373.0,9.0,1,Highly Urban/ Urban
463216366,0.0,13JUN49,50.0,0.0,9.0,46680.0,No,186705.0,Yes,0,High School,Clerical,20.0,Commercial,18440.0,6.0,Van,no,0.0,0,No,1.0,107.77,1.0,0,Highly Rural/ Rural
903944846,0.0,24MAY33,66.0,0.0,13.0,61473.0,No,248544.0,Yes,0,Bachelor,Manager,33.0,Private,24100.0,4.0,SUV,yes,0.0,0,No,0.0,101.15,9.0,0,Highly Urban/ Urban
451534517,1.0,30JAN59,40.0,1.0,11.0,71281.0,No,208393.0,Yes,0,Bachelor,Blue Collar,43.0,Commercial,11180.0,1.0,Pickup,no,0.0,0,No,1.0,87.03,9.0,0,Highly Rural/ Rural
292877455,0.0,20APR41,58.0,0.0,15.0,43393.0,No,157054.0,Yes,1,High School,Blue Collar,45.0,Commercial,28690.0,10.0,Pickup,no,11068.0,3,No,0.0,6528.0,8.2,1,Highly Urban/ Urban
670103455,0.0,08MAY54,45.0,0.0,14.0,41492.0,No,198232.0,Yes,1,High School,Clerical,27.0,Private,17670.0,10.0,Pickup,no,0.0,0,No,0.0,96.22,8.0,0,Highly Rural/ Rural
782141189,0.0,23MAY54,45.0,0.0,12.0,11261.0,No,151509.0,Yes,0,Masters,Manager,26.0,Private,13700.0,4.0,Minivan,yes,0.0,0,No,0.0,101.29,18.0,0,Highly Urban/ Urban
919201676,0.0,03OCT53,46.0,0.0,11.0,142852.0,No,387756.0,z_No,0,Bachelor,Professional,15.0,Private,26090.0,1.0,Minivan,yes,2934.0,4,No,1.0,101.22,9.0,0,Highly Urban/ Urban
768003971,1.0,29AUG42,57.0,2.0,16.0,193618.0,No,474628.0,Yes,1,PhD,Doctor,53.0,Private,41440.0,1.0,Pickup,no,1277.0,3,No,3.0,4117.0,13.0,1,Highly Urban/ Urban
355291511,0.0,22DEC50,48.0,0.0,16.0,35343.0,No,193912.0,Yes,0,High School,Blue Collar,8.0,Commercial,13520.0,7.0,Minivan,yes,0.0,0,No,1.0,102.42,1.0,0,Highly Urban/ Urban
391403011,1.0,21MAR53,46.0,0.0,11.0,34208.0,No,160959.0,Yes,0,High School,Clerical,35.0,Commercial,9090.0,3.0,SUV,no,6583.0,2,No,2.0,2582.0,1.0,1,Highly Rural/ Rural
537843385,0.0,09MAY62,37.0,2.0,10.0,80576.0,Yes,245635.0,z_No,0,Bachelor,Clerical,35.0,Commercial,11140.0,9.0,Pickup,yes,0.0,0,No,0.0,90.52,9.0,0,Highly Rural/ Rural
857843370,0.0,27JUN47,52.0,0.0,9.2,45180.0,No,248185.0,Yes,0,Bachelor,Professional,39.0,Private,11220.0,8.0,Pickup,no,0.0,0,No,0.0,92.86,14.0,0,Highly Urban/ Urban
926178399,0.0,21JAN56,43.0,3.0,15.0,220895.0,No,547820.0,Yes,0,PhD,Home Maker,33.0,Commercial,34800.0,1.0,Panel Truck,no,0.0,0,No,4.0,94.12,12.0,0,Highly Urban/ Urban
940687945,0.0,15APR69,30.0,3.0,13.0,118112.0,No,339955.0,Yes,1,Bachelor,Manager,58.0,Commercial,21550.0,14.0,Minivan,no,0.0,0,No,1.0,98.25,12.0,0,Highly Urban/ Urban
871488639,0.0,24JUL74,25.0,0.0,8.0,66923.0,No,231852.0,z_No,0,Bachelor,Professional,18.0,Private,15010.0,10.0,Minivan,yes,5960.0,1,No,5.0,95.23,10.2,0,Highly Urban/ Urban
526211632,0.0,05SEP50,49.0,0.0,12.0,54691.0,No,198100.0,z_No,1,Masters,Blue Collar,73.0,Commercial,30780.0,15.0,Pickup,no,795.0,3,No,2.0,93.11,16.0,0,Highly Urban/ Urban
495494389,0.0,21JUL43,56.0,0.0,13.0,134448.0,No,246424.4,Yes,1,Masters,Lawyer,37.0,Private,28300.0,6.0,SUV,no,0.0,0,No,0.0,109.38,7.0,0,Highly Urban/ Urban
695640211,0.0,08NOV69,30.0,1.0,10.0,39710.0,No,173759.0,Yes,0,High School,Blue Collar,32.0,Commercial,21920.0,4.0,Van,no,0.0,0,No,0.0,3853.0,10.0,1,Highly Urban/ Urban
829359985,0.0,06AUG56,43.0,0.0,11.0,68044.0,No,0.0,z_No,0,Masters,Manager,8.0,Commercial,31080.0,4.0,Panel Truck,yes,0.0,0,No,1.0,102.67,13.0,0,Highly Urban/ Urban
995033150,0.0,20MAY58,41.0,0.0,11.0,67338.0,No,205470.0,Yes,1,Bachelor,Blue Collar,6.0,Commercial,19840.0,10.0,SUV,no,0.0,0,Yes,0.0,100.31,14.0,0,Highly Rural/ Rural
991777560,0.0,14OCT50,49.0,0.0,0.0,32514.0,No,117961.0,Yes,0,High School,Clerical,38.0,Private,15930.0,1.0,Minivan,yes,1116.0,3,No,2.0,103.49,8.0,0,Highly Urban/ Urban
488230129,0.0,13JAN63,36.0,0.0,3.0,17884.0,No,114530.0,Yes,0,High School,Blue Collar,37.0,Private,9360.0,7.0,SUV,no,0.0,0,No,0.0,114.48,1.0,0,Highly Rural/ Rural
273921420,0.0,27SEP55,44.0,0.0,7.0,16976.0,No,165890.0,Yes,1,High School,Home Maker,53.0,Private,9680.0,1.0,SUV,no,0.0,0,No,0.0,115.39,1.0,0,Highly Urban/ Urban
421316364,0.0,09OCT53,46.0,0.0,11.0,95550.0,No,0.0,z_No,0,Masters,Professional,21.0,Commercial,16590.0,7.0,Van,no,2169.0,1,No,0.0,102.93,18.0,0,Highly Urban/ Urban
822635740,0.0,12OCT47,52.0,0.0,12.0,52223.0,No,226451.0,Yes,0,High School,Blue Collar,42.0,Commercial,16540.0,10.0,Van,no,0.0,0,No,2.0,89.54,10.0,0,Highly Rural/ Rural
827993198,0.0,13NOV51,48.0,0.0,8.0,309628.0,No,0.0,z_No,0,PhD,Manager,33.0,Commercial,6300.0,1.0,Pickup,yes,1953.0,3,No,1.0,102.0,13.0,0,Highly Urban/ Urban
209441080,0.0,09JAN52,47.0,0.0,11.4,3663.0,No,122332.0,Yes,1,High School,Student,57.0,Commercial,9310.0,1.0,Sports Car,no,1348.0,2,No,4.0,3344.0,7.0,1,Highly Urban/ Urban
754588816,0.0,19JAN53,46.0,0.0,11.0,109084.0,No,257476.0,z_No,1,Bachelor,Professional,31.0,Private,30930.0,1.0,Minivan,no,0.0,0,Yes,2.0,99.68,11.0,0,Highly Urban/ Urban
545697951,0.0,29MAR47,52.0,0.0,7.0,56626.0,No,192493.0,Yes,0,Bachelor,Blue Collar,62.0,Commercial,21920.0,3.0,Minivan,no,0.0,0,No,0.0,102.99,1.0,0,Highly Urban/ Urban
576927212,0.0,14AUG36,63.0,0.0,15.0,47276.0,No,203372.0,Yes,0,Masters,Lawyer,66.0,Private,20370.0,1.0,Minivan,yes,5721.0,3,No,5.0,99.49,5.0,0,Highly Urban/ Urban
128891895,0.0,29SEP48,51.0,0.0,11.0,103374.0,No,298213.0,Yes,0,PhD,Clerical,47.0,Commercial,12040.0,17.0,Pickup,no,4938.0,1,No,0.0,90.35,16.0,0,Highly Urban/ Urban
995880115,0.0,07FEB43,56.0,0.0,11.0,70341.0,No,248361.0,Yes,0,PhD,Professional,26.0,Commercial,69740.0,1.0,Panel Truck,yes,0.0,0,No,0.0,96.84,15.0,0,Highly Urban/ Urban
117878509,0.0,01APR60,39.0,2.0,15.0,26737.0,No,153572.0,Yes,0,High School,Clerical,22.0,Private,15340.0,1.0,Minivan,yes,0.0,0,No,1.0,104.14,6.0,0,Highly Rural/ Rural
953490169,0.0,01FEB62,37.0,0.0,7.0,34038.0,No,161587.0,z_No,0,Masters,Lawyer,61.0,Private,15450.0,9.0,Minivan,no,3721.0,3,No,2.0,101.97,14.0,0,Highly Urban/ Urban
725222167,0.0,02MAY59,40.0,0.0,7.0,38589.0,No,130713.0,z_No,0,High School,Blue Collar,17.0,Commercial,30570.0,6.0,Panel Truck,yes,1000.0,1,No,3.0,109.21,1.0,0,Highly Urban/ Urban
667241606,0.0,04DEC53,45.0,2.0,13.0,136408.0,Yes,0.0,z_No,1,PhD,Doctor,26.0,Commercial,39900.0,6.0,Van,no,0.0,0,No,2.0,105.24,17.0,0,Highly Urban/ Urban
300338441,0.0,12APR51,48.0,0.0,10.0,44770.0,No,162374.0,z_No,0,Masters,Lawyer,66.0,Private,5980.0,1.0,Pickup,yes,0.0,0,No,4.0,3539.0,14.0,1,Highly Urban/ Urban
928527045,0.0,15JUL44,55.0,0.0,12.0,64727.0,No,257070.0,z_No,0,Bachelor,Professional,35.0,Commercial,25590.0,1.0,Panel Truck,yes,0.0,0,No,0.0,103.23,4.8,0,Highly Rural/ Rural
522544734,0.0,12SEP55,44.0,0.0,12.0,33833.0,No,172826.0,Yes,1,High School,Blue Collar,26.0,Private,22330.0,11.0,Minivan,no,0.0,0,No,1.0,106.79,1.0,0,Highly Rural/ Rural
429672274,0.0,08JUL62,37.0,0.0,8.0,95502.0,No,0.0,z_No,1,Bachelor,Professional,37.0,Private,26290.0,1.0,Sports Car,no,7460.0,1,No,0.0,100.03,11.0,0,Highly Urban/ Urban
923958777,0.0,27AUG57,42.0,2.0,13.0,38092.0,No,150907.0,Yes,1,High School,Clerical,15.0,Private,15320.0,7.0,Sports Car,no,0.0,0,No,0.0,106.56,1.0,0,Highly Urban/ Urban
305843450,0.0,31JUL52,47.0,0.0,11.0,150684.0,No,424827.0,z_No,1,High School,Blue Collar,28.0,Commercial,28890.0,6.0,Sports Car,no,0.0,0,No,2.0,98.46,7.0,0,Highly Urban/ Urban
718354640,0.0,08FEB61,38.0,0.0,12.0,26917.0,No,153466.0,Yes,1,High School,Clerical,18.0,Commercial,12660.0,1.0,SUV,no,0.0,0,No,1.0,106.0,5.0,0,Highly Urban/ Urban
994720648,0.0,18JUN60,39.0,2.0,12.0,34623.0,No,120548.0,Yes,0,High School,Professional,18.0,Private,4960.0,10.0,Pickup,yes,0.0,0,No,3.0,112.72,1.0,0,Highly Urban/ Urban
687487558,0.0,03AUG46,53.0,0.0,11.0,42478.0,No,160747.0,Yes,1,Bachelor,Professional,17.0,Commercial,27060.0,6.0,Pickup,no,15315.0,2,Yes,4.0,96.96,11.0,0,Highly Urban/ Urban
771816629,0.0,23MAY51,48.0,0.0,7.0,57906.0,No,191014.0,Yes,0,High School,Blue Collar,39.0,Commercial,12090.0,6.0,Pickup,yes,0.0,0,No,1.0,96.29,1.0,0,Highly Rural/ Rural
667839266,0.0,04JAN43,56.0,0.0,10.0,143904.0,No,328673.0,Yes,0,Masters,Manager,21.0,Commercial,25100.0,1.0,Panel Truck,yes,0.0,0,No,0.0,98.87,20.0,0,Highly Urban/ Urban
676425834,0.0,02JUN52,47.0,0.0,12.0,48696.0,No,212014.0,z_No,1,Bachelor,Professional,46.0,Private,15390.0,4.0,Pickup,no,33521.0,3,Yes,1.0,1469.0,-3.0,1,Highly Urban/ Urban
694490618,0.0,18SEP46,53.0,0.0,13.0,74334.0,No,254789.0,Yes,1,PhD,Manager,24.0,Private,6800.0,10.0,SUV,no,5854.0,1,No,1.0,108.59,16.0,0,Highly Urban/ Urban
819642529,1.0,28NOV53,45.0,2.0,17.0,111268.0,No,288071.0,Yes,1,Masters,Lawyer,46.0,Private,21680.0,4.0,Minivan,no,10366.0,3,Yes,3.0,5329.0,10.0,1,Highly Urban/ Urban
44365425,1.0,12APR60,39.0,2.0,10.0,13317.0,No,100772.0,Yes,0,High School,Clerical,39.0,Private,9160.0,7.0,Pickup,yes,0.0,0,No,1.0,103.58,1.0,0,Highly Urban/ Urban
505780351,0.0,10MAR42,57.0,0.0,7.0,113038.0,No,283423.0,Yes,0,High School,Blue Collar,5.0,Commercial,18970.0,1.0,Van,yes,0.0,0,No,2.0,101.64,5.0,0,Highly Urban/ Urban
17347314,0.0,06FEB60,39.0,1.0,8.0,70153.0,Yes,214644.0,z_No,1,Bachelor,Professional,13.0,Private,30840.0,1.0,Minivan,no,0.0,0,No,0.0,103.06,14.0,0,Highly Urban/ Urban
30587067,0.0,12AUG47,52.0,0.0,11.0,87751.0,No,236742.0,Yes,1,Masters,Manager,19.0,Private,18760.0,4.0,Minivan,no,0.0,0,No,2.0,102.57,17.0,0,Highly Urban/ Urban
867935167,0.0,08MAR71,28.0,3.0,13.0,43910.0,No,179794.0,Yes,0,High School,Clerical,35.0,Commercial,27240.0,1.0,Panel Truck,no,3460.0,2,No,0.0,3979.0,7.0,1,Highly Urban/ Urban
590217372,0.0,13SEP63,36.0,0.0,12.0,77526.0,No,262675.0,Yes,0,Bachelor,Professional,31.0,Private,12850.0,7.0,Minivan,yes,8271.0,3,No,5.0,91.09,11.0,0,Highly Urban/ Urban
205891875,0.0,02APR56,43.0,1.0,11.0,72421.0,No,217974.0,Yes,1,Bachelor,Manager,35.0,Private,13760.0,3.0,SUV,no,1018.0,1,No,1.0,103.18,18.0,0,Highly Urban/ Urban
446406246,0.0,13NOV51,48.0,0.0,11.0,101806.0,No,296076.0,z_No,1,Masters,Blue Collar,36.0,Commercial,20860.0,7.0,Pickup,no,26433.0,3,Yes,0.0,90.11,23.0,0,Highly Urban/ Urban
540182147,0.0,02FEB46,53.0,0.0,12.0,44235.0,No,113076.0,z_No,0,PhD,Doctor,19.0,Private,5920.0,4.0,Pickup,yes,0.0,0,No,0.0,110.77,17.0,0,Highly Urban/ Urban
662808359,0.0,13FEB72,27.0,2.0,8.0,16571.0,Yes,0.0,z_No,1,High School,Clerical,5.0,Private,13890.0,4.0,Sports Car,no,6465.0,3,No,1.0,3444.0,6.8,1,Highly Urban/ Urban
912878931,0.0,31DEC49,49.0,0.0,7.0,67258.0,No,222040.0,z_No,0,Masters,Lawyer,28.0,Private,21760.0,6.0,Van,no,0.0,0,No,1.0,5521.0,10.0,1,Highly Urban/ Urban
448891263,3.0,14FEB55,44.0,4.0,18.0,59352.0,No,192373.0,Yes,0,High School,Manager,17.0,Private,15470.0,1.0,Minivan,yes,0.0,0,No,0.0,104.81,1.0,0,Highly Urban/ Urban
79977172,0.0,24OCT52,47.0,0.0,11.0,55548.2,No,180809.0,Yes,1,High School,Blue Collar,77.0,Commercial,17240.0,10.0,Sports Car,no,0.0,0,No,3.0,94.01,8.0,0,Highly Rural/ Rural
217535280,0.0,05MAR62,37.0,0.0,11.0,43711.0,No,0.0,z_No,0,High School,Professional,8.0,Commercial,24660.0,7.0,Panel Truck,yes,1511.0,3,No,4.0,100.43,10.0,0,Highly Urban/ Urban
725245227,0.0,24OCT59,40.0,0.0,12.0,37076.0,No,0.0,z_No,1,High School,Home Maker,42.0,Private,31430.0,7.0,Minivan,no,0.0,0,No,1.0,112.4,1.0,0,Highly Rural/ Rural
703676514,0.0,03MAY51,48.0,0.0,11.8,53628.0,No,166295.0,Yes,0,High School,Manager,5.0,Private,13060.0,9.0,Minivan,no,0.0,0,No,0.0,100.98,7.0,0,Highly Urban/ Urban
670843765,0.0,18MAR62,37.0,2.0,12.0,16829.0,No,150388.0,Yes,0,High School,Clerical,30.0,Commercial,23830.0,3.0,Panel Truck,no,0.0,0,Yes,0.0,5159.0,1.0,1,Highly Urban/ Urban
929235234,0.0,02OCT43,56.0,0.0,0.0,0.0,No,83118.0,Yes,1,High School,Home Maker,43.0,Private,9540.0,1.0,Sports Car,no,0.0,0,No,1.0,115.13,1.0,0,Highly Rural/ Rural
615749147,0.0,20SEP43,56.0,0.0,6.0,65291.0,No,227016.0,Yes,0,Masters,Lawyer,40.0,Private,8030.0,4.0,Pickup,yes,0.0,0,No,2.0,97.63,12.0,0,Highly Urban/ Urban
191204388,0.0,10OCT54,45.0,3.0,9.0,29805.0,No,179666.0,Yes,0,High School,Clerical,23.0,Private,16080.0,6.0,Minivan,yes,683.0,3,No,7.0,101.2,1.0,0,Highly Urban/ Urban
504176918,0.0,30MAY33,66.0,0.0,11.2,72781.0,No,220801.0,Yes,0,Bachelor,Manager,41.0,Private,31770.0,1.0,Minivan,yes,4259.0,1,No,2.0,105.73,1.0,0,Highly Urban/ Urban
449577066,1.0,28JUL62,37.0,2.0,12.0,77.0,No,77025.0,Yes,1,High School,Student,24.0,Private,8620.0,1.0,SUV,no,5289.0,2,No,5.0,726.0,1.0,1,Highly Urban/ Urban
335092415,0.0,17OCT52,47.0,0.0,6.0,32267.0,No,0.0,z_No,1,High School,Blue Collar,63.0,Private,18210.0,1.0,Sports Car,no,0.0,0,Yes,6.0,43492.0,4.2,1,Highly Urban/ Urban
411968682,2.0,24JAN62,37.0,2.0,9.0,58571.0,Yes,0.0,z_No,0,Bachelor,Blue Collar,29.0,Commercial,7360.0,1.0,Pickup,no,0.0,0,No,3.0,90.01,13.0,0,Highly Urban/ Urban
622421849,0.0,25DEC41,57.0,0.0,14.0,89448.0,No,255481.0,Yes,1,PhD,Manager,20.0,Private,18020.0,1.0,SUV,no,0.0,0,No,0.0,107.34,14.0,0,Highly Urban/ Urban
197012324,0.0,24DEC55,43.0,1.0,12.0,164733.0,Yes,0.0,z_No,1,PhD,Lawyer,19.0,Private,26070.0,4.0,Minivan,no,0.0,0,No,0.0,105.36,13.0,0,Highly Urban/ Urban
834484611,0.0,11OCT51,48.0,0.0,9.0,45371.0,No,173920.0,z_No,0,Bachelor,Professional,42.0,Private,10840.0,6.0,Pickup,no,0.0,0,No,0.0,102.88,6.0,0,Highly Rural/ Rural
450364865,0.0,07JAN58,41.0,0.0,11.0,84766.0,No,272923.0,Yes,0,Masters,Manager,29.0,Commercial,30840.0,1.0,Panel Truck,yes,3487.0,2,No,7.0,89.85,18.0,0,Highly Rural/ Rural
35738366,0.0,29DEC40,58.0,0.0,14.0,56858.0,No,201989.0,z_No,0,Bachelor,Blue Collar,17.0,Commercial,17480.0,4.0,Van,no,0.0,0,No,1.0,64182.0,1.0,1,Highly Rural/ Rural
