index,timeascustomer,driverage,insuranceaccess,insurancepremium,drivergender,educationlevel,accidenttype,incidentseverity,authoritiesinvolved,incidenttime,numvehiclesinvolved,numbodilyinjuries,policereportbool,totalclaimamount,fraud,vehicleage,driverexperience,licencetype
5189,97.0,53.0,500.0,1650.0,,High School,Single Vehicle Collision,Major Loss,,8.0,1.0,1.0,1.0,9000.0,1,17.0,37.0,Full
5190,47.0,36.0,500.0,1611.0,,Masters,Single Vehicle Collision,Major Loss,Ambulance,20.0,1.0,1.0,-0.0,2000.0,0,2.0,15.0,Full
5191,165.0,35.0,500.0,900.0,-0.0,College,Single Vehicle Collision,Total Loss,Other,8.0,1.0,1.0,1.0,69700.0,0,7.0,17.0,Full
5192,53.0,60.0,1000.0,936.0,,Bachelor,Multi-vehicle Collision,Major Loss,Ambulance,9.0,4.0,0.0,0.0,2000.0,0,3.0,43.0,Full
5193,22.0,26.0,500.0,1618.0,,PhD,Single Vehicle Collision,Major Loss,Police,7.0,1.0,1.0,-0.0,5000.0,0,8.0,4.0,P2
5194,48.0,44.0,2000.0,1193.0,,Bachelor,Multi-vehicle Collision,Total Loss,Ambulance,21.0,3.0,-0.0,1.0,7000.0,0,5.0,22.0,Full
5195,75.0,61.0,500.0,843.0,,College,Parked Car,Total Loss,Police,21.0,1.0,1.0,-0.0,2000.0,0,15.0,45.0,Full
5196,59.0,64.0,500.0,1646.0,,MD,Single Vehicle Collision,Minor Loss,Other,21.0,1.0,1.0,-0.0,5000.0,1,13.0,42.0,Full
5197,290.0,48.0,500.0,1161.0,-0.0,Associate,Multi-vehicle Collision,Minor Damage,Fire,20.0,2.0,1.0,0.0,41520.0,1,1.0,26.0,Full
5198,98.0,37.0,2000.0,1544.0,,High School,Single Vehicle Collision,Total Loss,Police,10.0,1.0,0.0,-0.0,4000.0,0,13.0,16.0,Full
5199,18.0,38.0,500.0,1259.0,,Bachelor,Single Vehicle Collision,Total Loss,,19.0,1.0,1.0,1.0,3000.0,1,16.0,18.0,Full
5200,156.0,31.0,2000.0,1134.0,0.0,PhD,Single Vehicle Collision,Major Damage,Police,3.0,1.0,2.0,0.0,59000.0,0,2.0,13.0,Full
5201,328.0,49.0,500.0,1435.0,1.0,Masters,Single Vehicle Collision,Total Loss,Police,19.0,1.0,-0.0,1.0,71440.0,0,10.0,28.0,Full
5202,49.0,46.0,2000.0,1359.0,,High School,Multi-vehicle Collision,Minor Loss,Police,23.0,3.0,1.0,1.0,7000.0,1,4.0,30.0,Full
5203,102.0,31.0,2000.0,1663.0,,PhD,Single Vehicle Collision,Major Loss,Police,23.0,1.0,1.0,1.0,7000.0,0,12.0,12.0,Full
5204,241.0,39.0,1000.0,1261.0,1.0,JD,Multi-vehicle Collision,Minor Damage,Police,20.0,3.0,-0.0,1.0,37520.0,0,5.0,23.0,Full
5205,144.0,35.0,500.0,1427.0,-0.0,High School,Multi-vehicle Collision,Major Damage,Police,3.0,3.0,0.0,0.0,87900.0,1,20.0,18.0,Full
5206,95.0,50.0,500.0,851.0,,PhD,Single Vehicle Collision,Total Loss,Ambulance,10.0,1.0,0.0,1.0,4000.0,0,12.0,32.0,Full
5207,67.0,30.0,1000.0,937.0,,MD,Single Vehicle Collision,Minor Loss,,3.0,1.0,1.0,-0.0,9000.0,0,9.0,12.0,Full
5208,115.0,41.0,1000.0,1211.0,,High School,Single Vehicle Collision,Major Loss,Police,15.0,1.0,-0.0,1.0,2000.0,0,7.0,25.0,Full
5209,32.0,29.0,500.0,865.0,,High School,Multi-vehicle Collision,Minor Loss,Police,4.0,3.0,1.0,1.0,7000.0,0,7.0,9.0,Full
5210,73.0,60.0,2000.0,932.0,,High School,Single Vehicle Collision,Major Loss,,14.0,1.0,1.0,1.0,2000.0,0,4.0,38.0,Full
5211,89.0,64.0,1000.0,882.0,,Bachelor,Multi-vehicle Collision,Major Loss,,13.0,2.0,1.0,1.0,8000.0,1,2.0,46.0,Full
5212,109.0,30.0,2000.0,1174.0,,High School,Single Vehicle Collision,Total Loss,Ambulance,4.0,1.0,1.0,1.0,8000.0,0,3.0,12.0,Full
5213,73.0,57.0,1000.0,1410.0,,Masters,Multi-vehicle Collision,Total Loss,Police,3.0,3.0,0.0,1.0,10000.0,0,5.0,40.0,Full
5214,99.0,49.0,1000.0,1479.0,,Bachelor,Multi-vehicle Collision,Minor Loss,Police,13.0,3.0,1.0,0.0,9000.0,0,7.0,31.0,Full
5215,85.0,60.0,1000.0,1021.0,,High School,Single Vehicle Collision,Total Loss,,8.0,1.0,0.0,1.0,5000.0,1,15.0,39.0,Full
5216,111.0,38.0,500.0,1158.0,,Bachelor,Multi-vehicle Collision,Minor Loss,Other,8.0,3.0,0.0,1.0,1000.0,0,9.0,17.0,Full
5217,43.0,58.0,2000.0,1050.0,,High School,Multi-vehicle Collision,Minor Loss,Police,18.0,3.0,1.0,1.0,4000.0,0,9.0,38.0,Full
5218,72.0,39.0,500.0,1534.0,,MD,Multi-vehicle Collision,Total Loss,,8.0,3.0,1.0,1.0,7000.0,0,1.0,22.0,Full
5219,65.0,51.0,1000.0,1330.0,,High School,Vehicle Theft,Major Loss,,20.0,1.0,1.0,1.0,5000.0,0,14.0,30.0,Full
5220,98.0,60.0,1000.0,1451.0,,High School,Multi-vehicle Collision,Total Loss,Police,20.0,3.0,-0.0,1.0,2000.0,0,10.0,39.0,Full
5221,80.0,46.0,1000.0,1632.0,,High School,Multi-vehicle Collision,Total Loss,Ambulance,11.0,3.0,1.0,1.0,7000.0,0,13.0,30.0,Full
5222,242.0,41.0,2000.0,1154.0,-0.0,Masters,Multi-vehicle Collision,Minor Damage,Fire,3.0,3.0,-0.0,0.0,68090.0,0,6.0,22.0,Full
5223,133.0,30.0,1000.0,1231.0,0.0,College,Multi-vehicle Collision,Minor Damage,Fire,19.0,3.0,1.0,0.0,28440.0,1,8.0,9.0,Full
5224,66.0,30.0,500.0,485.0,1.0,College,Multi-vehicle Collision,Major Damage,Fire,2.0,3.0,0.0,1.0,65560.0,1,0.0,12.0,Full
5225,451.0,61.0,2000.0,1619.0,1.0,Associate,Multi-vehicle Collision,Major Damage,Ambulance,3.0,3.0,2.0,1.0,78100.0,1,18.0,40.0,Full
5226,223.0,43.0,500.0,1734.0,1.0,MD,Parked Car,Trivial Damage,,6.0,1.0,0.0,-0.0,5200.0,0,9.0,22.0,Full
5227,33.0,26.0,2000.0,1053.0,,High School,Vehicle Theft,Major Loss,Ambulance,13.0,1.0,-0.0,-0.0,4000.0,0,5.0,8.0,Full
5228,3.0,29.0,500.0,996.0,1.0,JD,Parked Car,Trivial Damage,Police,3.0,1.0,2.0,-0.0,5000.0,0,7.0,10.0,Full
5229,369.0,55.0,2000.0,1590.0,0.0,College,Multi-vehicle Collision,Minor Damage,Police,6.0,3.0,2.0,1.0,85300.0,0,12.0,36.0,Full
5230,75.0,37.0,500.0,1385.0,,High School,Single Vehicle Collision,Total Loss,,4.0,1.0,1.0,1.0,2000.0,1,20.0,15.0,Full
5231,47.0,37.0,2000.0,1242.0,-0.0,High School,Parked Car,Minor Damage,,18.0,1.0,1.0,-0.0,6700.0,0,4.0,17.0,Full
5232,287.0,41.0,2000.0,969.0,-0.0,Masters,Vehicle Theft,Trivial Damage,,9.0,1.0,2.0,0.0,5170.0,0,14.0,19.0,Full
5233,8.0,32.0,2000.0,1267.0,,College,Multi-vehicle Collision,Major Loss,Other,4.0,3.0,1.0,1.0,3000.0,0,20.0,15.0,Full
5234,64.0,43.0,2000.0,1124.0,,Bachelor,Single Vehicle Collision,Total Loss,Police,10.0,1.0,1.0,1.0,10000.0,0,4.0,26.0,Full
5235,179.0,32.0,2000.0,1247.0,1.0,PhD,Single Vehicle Collision,Minor Damage,Fire,10.0,1.0,0.0,0.0,53100.0,0,9.0,12.0,Full
5236,17.0,40.0,1000.0,848.0,,Bachelor,Multi-vehicle Collision,Minor Loss,Ambulance,-0.0,3.0,0.0,1.0,8000.0,0,4.0,23.0,Full
5237,7.0,34.0,2000.0,1122.0,,High School,Parked Car,Major Loss,Ambulance,6.0,1.0,1.0,1.0,4000.0,0,12.0,12.0,Full
5238,28.0,58.0,1000.0,957.0,,High School,Multi-vehicle Collision,Major Loss,Police,3.0,3.0,1.0,1.0,7000.0,1,12.0,39.0,Full
5239,295.0,46.0,500.0,1266.0,1.0,JD,Vehicle Theft,Minor Damage,,10.0,1.0,1.0,1.0,4560.0,1,8.0,30.0,Full
5240,80.0,61.0,1000.0,1027.0,,College,Multi-vehicle Collision,Total Loss,Police,13.0,3.0,1.0,1.0,6000.0,0,20.0,44.0,Full
5241,26.0,32.0,2000.0,1664.0,,College,Multi-vehicle Collision,Total Loss,,7.0,3.0,-0.0,1.0,2000.0,0,18.0,12.0,Full
5242,108.0,33.0,2000.0,694.0,1.0,JD,Multi-vehicle Collision,Major Damage,Police,6.0,3.0,-0.0,1.0,64350.0,1,4.0,14.0,Full
5243,277.0,44.0,500.0,1412.0,0.0,High School,Vehicle Theft,Trivial Damage,Police,6.0,1.0,1.0,-0.0,5000.0,1,10.0,23.0,Full
5244,73.0,27.0,500.0,1299.0,,College,Parked Car,Minor Loss,Ambulance,18.0,1.0,1.0,1.0,5000.0,0,11.0,5.0,Full
5245,63.0,29.0,500.0,1486.0,,College,Single Vehicle Collision,Minor Loss,Other,7.0,1.0,1.0,1.0,10000.0,0,10.0,7.0,Full
5246,47.0,54.0,2000.0,905.0,,Bachelor,Single Vehicle Collision,Major Loss,Ambulance,10.0,1.0,1.0,1.0,8000.0,0,16.0,33.0,Full
5247,89.0,32.0,2000.0,1483.0,1.0,MD,Parked Car,Trivial Damage,Police,5.0,1.0,1.0,0.0,100.0,0,13.0,14.0,Full
5248,290.0,45.0,500.0,1085.0,1.0,JD,Multi-vehicle Collision,Total Loss,Police,23.0,3.0,2.0,0.0,64800.0,0,1.0,24.0,Full
5249,60.0,25.0,2000.0,1615.0,,Bachelor,Parked Car,Total Loss,Ambulance,23.0,1.0,1.0,1.0,3000.0,0,19.0,8.0,Full
5250,79.0,54.0,500.0,998.0,,College,Vehicle Theft,Minor Loss,Police,15.0,1.0,1.0,1.0,1000.0,0,10.0,33.0,Full
5251,147.0,31.0,500.0,1055.0,1.0,PhD,Single Vehicle Collision,Major Damage,Other,4.0,1.0,0.0,-0.0,68240.0,0,2.0,9.0,Full
5252,100.0,46.0,1000.0,1663.0,,MD,Multi-vehicle Collision,Total Loss,Police,6.0,3.0,1.0,-0.0,10000.0,0,18.0,28.0,Full
5253,240.0,40.0,500.0,1534.0,1.0,JD,Multi-vehicle Collision,Total Loss,Fire,18.0,2.0,0.0,-0.0,66550.0,0,7.0,22.0,Full
5254,241.0,39.0,2000.0,1042.0,-0.0,JD,Multi-vehicle Collision,Total Loss,Ambulance,21.0,3.0,1.0,0.0,19080.0,0,20.0,20.0,Full
5255,25.0,48.0,1000.0,1655.0,,High School,Multi-vehicle Collision,Major Loss,Ambulance,19.0,3.0,1.0,0.0,6000.0,0,8.0,31.0,Full
5256,49.0,34.0,1000.0,990.0,,Bachelor,Vehicle Theft,Total Loss,Ambulance,21.0,1.0,1.0,1.0,10000.0,0,4.0,12.0,Full
5257,44.0,42.0,500.0,1208.0,,High School,Multi-vehicle Collision,Major Loss,,3.0,3.0,0.0,1.0,3000.0,0,3.0,24.0,Full
5258,39.0,53.0,500.0,1505.0,,Masters,Vehicle Theft,Minor Loss,Ambulance,5.0,1.0,1.0,-0.0,1000.0,1,20.0,37.0,Full
5259,61.0,37.0,2000.0,1481.0,,Bachelor,Single Vehicle Collision,Total Loss,Ambulance,21.0,1.0,-0.0,1.0,2000.0,0,2.0,16.0,Full
5260,107.0,55.0,1000.0,995.0,,Bachelor,Single Vehicle Collision,Major Loss,Ambulance,1.0,1.0,-0.0,-0.0,2000.0,0,5.0,38.0,Full
5261,465.0,63.0,500.0,1007.0,1.0,Masters,Single Vehicle Collision,Minor Damage,Other,7.0,1.0,-0.0,-0.0,43560.0,0,-0.0,43.0,Full
5262,40.0,34.0,500.0,1127.0,,High School,Single Vehicle Collision,Total Loss,Ambulance,17.0,1.0,-0.0,1.0,9000.0,0,10.0,18.0,Full
5263,330.0,47.0,2000.0,1133.0,1.0,High School,Multi-vehicle Collision,Total Loss,Other,20.0,2.0,-0.0,1.0,60500.0,0,16.0,26.0,Full
5264,19.0,33.0,500.0,1355.0,,Bachelor,Single Vehicle Collision,Total Loss,,21.0,1.0,1.0,1.0,5000.0,0,20.0,15.0,Full
5265,39.0,37.0,2000.0,1254.0,,High School,Multi-vehicle Collision,Major Loss,Ambulance,8.0,3.0,1.0,1.0,2000.0,0,4.0,15.0,Full
5266,88.0,50.0,500.0,945.0,,Bachelor,Single Vehicle Collision,Minor Loss,Ambulance,15.0,1.0,1.0,0.0,2000.0,1,10.0,30.0,Full
5267,398.0,55.0,2000.0,1305.0,0.0,MD,Single Vehicle Collision,Major Damage,Fire,18.0,1.0,1.0,1.0,36740.0,0,17.0,37.0,Full
5268,102.0,35.0,1000.0,1207.0,,High School,Single Vehicle Collision,Minor Loss,Police,6.0,1.0,1.0,1.0,10000.0,1,8.0,18.0,Full
5269,32.0,38.0,2000.0,566.0,0.0,Associate,Parked Car,Trivial Damage,Police,22.0,1.0,0.0,-0.0,2640.0,0,-0.0,20.0,Full
5270,24.0,35.0,500.0,1047.0,,Masters,Single Vehicle Collision,Total Loss,Police,5.0,1.0,1.0,1.0,10000.0,0,10.0,16.0,Full
5271,72.0,38.0,2000.0,1169.0,,College,Vehicle Theft,Major Loss,Ambulance,2.0,1.0,0.0,1.0,10000.0,1,2.0,17.0,Full
5272,62.0,47.0,2000.0,1440.0,,High School,Single Vehicle Collision,Total Loss,,12.0,1.0,0.0,1.0,3000.0,0,4.0,25.0,Full
5273,86.0,63.0,500.0,1475.0,,Bachelor,Multi-vehicle Collision,Minor Loss,Ambulance,13.0,2.0,-0.0,-0.0,6000.0,0,12.0,45.0,Full
5274,11.0,27.0,2000.0,1480.0,,Bachelor,Single Vehicle Collision,Major Loss,Police,16.0,1.0,-0.0,1.0,6000.0,0,8.0,6.0,Full
5275,105.0,33.0,500.0,1311.0,1.0,High School,Single Vehicle Collision,Total Loss,Other,8.0,1.0,0.0,0.0,70290.0,0,7.0,15.0,Full
5276,64.0,51.0,500.0,1422.0,,Bachelor,Single Vehicle Collision,Major Loss,,5.0,1.0,1.0,1.0,8000.0,1,4.0,32.0,Full
5277,107.0,31.0,2000.0,858.0,,College,Single Vehicle Collision,Minor Loss,Other,7.0,1.0,1.0,0.0,2000.0,0,1.0,12.0,Full
5278,73.0,45.0,1000.0,1029.0,,High School,Single Vehicle Collision,Total Loss,,4.0,1.0,1.0,1.0,9000.0,0,15.0,24.0,Full
5279,80.0,38.0,2000.0,1532.0,,Bachelor,Single Vehicle Collision,Minor Loss,Ambulance,11.0,1.0,1.0,1.0,5000.0,0,2.0,22.0,Full
5280,321.0,44.0,2000.0,1345.0,0.0,Associate,Vehicle Theft,Trivial Damage,Police,7.0,1.0,1.0,-0.0,4680.0,0,16.0,27.0,Full
5281,310.0,48.0,1000.0,845.0,1.0,Masters,Single Vehicle Collision,Major Damage,Police,21.0,1.0,1.0,-0.0,55170.0,0,10.0,29.0,Full
5282,14.0,42.0,2000.0,1282.0,,High School,Single Vehicle Collision,Major Loss,Other,11.0,1.0,1.0,-0.0,5000.0,1,7.0,24.0,Full
5283,88.0,34.0,2000.0,1585.0,,Bachelor,Vehicle Theft,Total Loss,Ambulance,14.0,1.0,1.0,1.0,10000.0,0,13.0,13.0,Full
5284,475.0,61.0,500.0,1266.0,1.0,Masters,Single Vehicle Collision,Major Damage,Fire,23.0,1.0,-0.0,0.0,64350.0,0,17.0,43.0,Full
5285,49.0,48.0,500.0,1011.0,,High School,Multi-vehicle Collision,Minor Loss,Ambulance,6.0,3.0,1.0,0.0,7000.0,0,6.0,32.0,Full
5286,34.0,51.0,500.0,1411.0,,Masters,Parked Car,Minor Loss,Police,23.0,1.0,1.0,-0.0,4000.0,0,2.0,29.0,Full
5287,210.0,38.0,500.0,1000.0,-0.0,JD,Vehicle Theft,Minor Damage,Police,6.0,1.0,1.0,0.0,8640.0,0,7.0,19.0,Full
5288,72.0,33.0,1000.0,981.0,,Bachelor,Single Vehicle Collision,Major Loss,Police,23.0,1.0,1.0,0.0,1000.0,0,16.0,11.0,Full
5289,87.0,31.0,1000.0,1074.0,1.0,Masters,Multi-vehicle Collision,Major Damage,Fire,16.0,3.0,0.0,1.0,60940.0,0,9.0,15.0,Full
5290,116.0,27.0,1000.0,1059.0,,MD,Single Vehicle Collision,Major Loss,Ambulance,4.0,1.0,0.0,-0.0,10000.0,0,19.0,6.0,Full
5291,97.0,35.0,500.0,1005.0,,High School,Single Vehicle Collision,Total Loss,Police,10.0,1.0,0.0,1.0,8000.0,0,14.0,15.0,Full
5292,222.0,42.0,500.0,1125.0,-0.0,Associate,Multi-vehicle Collision,Minor Damage,Police,23.0,3.0,0.0,-0.0,51740.0,0,9.0,26.0,Full
5293,458.0,59.0,1000.0,1686.0,1.0,High School,Single Vehicle Collision,Total Loss,Police,23.0,1.0,2.0,1.0,71800.0,0,20.0,37.0,Full
5294,223.0,40.0,500.0,1201.0,1.0,JD,Multi-vehicle Collision,Major Damage,Police,7.0,3.0,1.0,-0.0,70510.0,0,16.0,20.0,Full
5295,106.0,30.0,500.0,1492.0,,Bachelor,Multi-vehicle Collision,Major Loss,Ambulance,2.0,4.0,1.0,-0.0,3000.0,0,16.0,9.0,Full
5296,33.0,32.0,500.0,1403.0,1.0,PhD,Single Vehicle Collision,Minor Damage,Ambulance,2.0,1.0,-0.0,-0.0,56070.0,0,3.0,11.0,Full
5297,258.0,41.0,500.0,1042.0,-0.0,Masters,Multi-vehicle Collision,Major Damage,Fire,0.0,3.0,2.0,0.0,81240.0,1,7.0,22.0,Full
5298,80.0,28.0,2000.0,1313.0,,College,Single Vehicle Collision,Minor Loss,Other,16.0,1.0,0.0,1.0,5000.0,0,19.0,12.0,Full
5299,23.0,32.0,500.0,1547.0,,MD,Single Vehicle Collision,Total Loss,Other,9.0,1.0,1.0,1.0,5000.0,0,10.0,12.0,Full
5300,142.0,30.0,500.0,1413.0,0.0,PhD,Single Vehicle Collision,Minor Damage,Other,22.0,1.0,2.0,-0.0,67320.0,0,19.0,8.0,Full
5301,18.0,47.0,1000.0,1393.0,,PhD,Vehicle Theft,Minor Loss,Ambulance,8.0,1.0,0.0,0.0,4000.0,0,7.0,29.0,Full
5302,47.0,33.0,1000.0,1495.0,,Bachelor,Multi-vehicle Collision,Minor Loss,Other,12.0,3.0,1.0,1.0,3000.0,0,11.0,17.0,Full
5303,43.0,64.0,1000.0,994.0,,Bachelor,Multi-vehicle Collision,Major Loss,Ambulance,10.0,2.0,1.0,1.0,9000.0,0,6.0,44.0,Full
5304,8.0,36.0,500.0,1188.0,,Bachelor,Parked Car,Minor Loss,Ambulance,23.0,1.0,1.0,1.0,9000.0,0,20.0,18.0,Full
5305,467.0,58.0,2000.0,977.0,0.0,Masters,Single Vehicle Collision,Total Loss,Fire,2.0,1.0,2.0,0.0,55700.0,0,1.0,36.0,Full
5306,91.0,47.0,500.0,924.0,,High School,Multi-vehicle Collision,Major Loss,Ambulance,17.0,3.0,1.0,-0.0,10000.0,0,9.0,28.0,Full
5307,106.0,44.0,1000.0,1358.0,,Masters,Single Vehicle Collision,Total Loss,Other,22.0,1.0,0.0,1.0,5000.0,0,9.0,24.0,Full
5308,118.0,27.0,2000.0,986.0,,Bachelor,Single Vehicle Collision,Major Loss,Police,22.0,1.0,0.0,1.0,5000.0,0,17.0,6.0,Full
5309,11.0,45.0,1000.0,901.0,,Bachelor,Vehicle Theft,Total Loss,,18.0,1.0,1.0,1.0,4000.0,1,18.0,23.0,Full
5310,115.0,31.0,1000.0,1052.0,1.0,Associate,Multi-vehicle Collision,Major Damage,Ambulance,18.0,3.0,-0.0,-0.0,34160.0,0,10.0,14.0,Full
5311,100.0,56.0,500.0,1323.0,,Masters,Multi-vehicle Collision,Minor Loss,,6.0,3.0,1.0,1.0,8000.0,1,4.0,39.0,Full
5312,88.0,52.0,1000.0,1441.0,,Bachelor,Multi-vehicle Collision,Minor Loss,Ambulance,8.0,3.0,0.0,1.0,9000.0,0,6.0,31.0,Full
5313,118.0,52.0,500.0,1340.0,,Bachelor,Single Vehicle Collision,Minor Loss,Ambulance,21.0,1.0,1.0,1.0,10000.0,0,18.0,30.0,Full
5314,76.0,52.0,2000.0,1679.0,,Bachelor,Parked Car,Major Loss,Ambulance,15.0,1.0,0.0,1.0,7000.0,0,10.0,32.0,Full
5315,46.0,26.0,500.0,1575.0,,High School,Multi-vehicle Collision,Minor Loss,Police,9.0,3.0,1.0,0.0,4000.0,0,-0.0,7.0,Full
5316,58.0,32.0,2000.0,1212.0,,Masters,Vehicle Theft,Total Loss,Ambulance,11.0,1.0,1.0,1.0,9000.0,0,1.0,10.0,Full
5317,10.0,26.0,2000.0,1127.0,,Masters,Single Vehicle Collision,Major Loss,Police,11.0,1.0,1.0,1.0,10000.0,1,12.0,6.0,Full
5318,150.0,31.0,1000.0,1354.0,-0.0,Masters,Multi-vehicle Collision,Major Damage,Ambulance,6.0,3.0,-0.0,1.0,64800.0,0,15.0,11.0,Full
5319,85.0,55.0,500.0,1439.0,,Bachelor,Multi-vehicle Collision,Total Loss,,14.0,3.0,1.0,-0.0,8000.0,0,10.0,33.0,Full
5320,41.0,57.0,500.0,1520.0,,College,Multi-vehicle Collision,Minor Loss,Police,10.0,3.0,1.0,1.0,8000.0,0,5.0,38.0,Full
5321,54.0,27.0,2000.0,1512.0,,Bachelor,Multi-vehicle Collision,Major Loss,Ambulance,14.0,3.0,1.0,1.0,10000.0,0,17.0,8.0,Full
5322,48.0,60.0,1000.0,1103.0,,High School,Multi-vehicle Collision,Total Loss,,11.0,3.0,-0.0,1.0,9000.0,0,8.0,40.0,Full
5323,38.0,45.0,1000.0,1228.0,,High School,Multi-vehicle Collision,Minor Loss,Ambulance,16.0,3.0,-0.0,1.0,8000.0,0,6.0,25.0,Full
5324,304.0,49.0,1000.0,1526.0,1.0,PhD,Single Vehicle Collision,Minor Damage,Other,2.0,1.0,1.0,1.0,73370.0,0,2.0,30.0,Full
5325,461.0,57.0,500.0,865.0,1.0,High School,Multi-vehicle Collision,Major Damage,Ambulance,7.0,3.0,-0.0,-0.0,59040.0,1,20.0,36.0,Full
5326,78.0,31.0,1000.0,1377.0,1.0,Masters,Multi-vehicle Collision,Minor Damage,Other,1.0,3.0,2.0,0.0,52290.0,1,18.0,9.0,Full
5327,92.0,59.0,2000.0,1368.0,,MD,Parked Car,Minor Loss,Ambulance,8.0,1.0,1.0,0.0,6000.0,0,8.0,41.0,Full
5328,37.0,31.0,500.0,1970.0,1.0,MD,Multi-vehicle Collision,Total Loss,Fire,21.0,3.0,1.0,1.0,76450.0,0,20.0,15.0,Full
5329,334.0,47.0,500.0,1239.0,-0.0,Masters,Vehicle Theft,Minor Damage,,3.0,1.0,-0.0,-0.0,6240.0,0,4.0,27.0,Full
5330,62.0,36.0,1000.0,1604.0,,College,Single Vehicle Collision,Total Loss,Police,21.0,1.0,-0.0,1.0,5000.0,0,4.0,14.0,Full
5331,13.0,64.0,500.0,988.0,,High School,Multi-vehicle Collision,Major Loss,Ambulance,4.0,3.0,1.0,1.0,6000.0,0,20.0,43.0,Full
5332,111.0,55.0,1000.0,1428.0,,Bachelor,Vehicle Theft,Total Loss,,4.0,1.0,0.0,1.0,10000.0,0,5.0,37.0,Full
5333,89.0,42.0,1000.0,1615.0,,MD,Multi-vehicle Collision,Total Loss,Ambulance,3.0,4.0,-0.0,0.0,2000.0,0,1.0,20.0,Full
5334,316.0,46.0,500.0,1220.0,1.0,Masters,Single Vehicle Collision,Minor Damage,Ambulance,13.0,1.0,-0.0,1.0,63100.0,0,15.0,30.0,Full
5335,70.0,51.0,1000.0,981.0,,High School,Single Vehicle Collision,Major Loss,Police,1.0,1.0,0.0,1.0,7000.0,0,7.0,35.0,Full
5336,93.0,56.0,2000.0,1399.0,,Masters,Single Vehicle Collision,Major Loss,,8.0,1.0,-0.0,1.0,3000.0,0,16.0,37.0,Full
5337,27.0,58.0,500.0,1414.0,,High School,Single Vehicle Collision,Major Loss,Ambulance,4.0,1.0,1.0,1.0,4000.0,0,16.0,38.0,Full
5338,134.0,30.0,2000.0,1443.0,1.0,PhD,Multi-vehicle Collision,Major Damage,Fire,19.0,3.0,-0.0,1.0,47790.0,1,20.0,14.0,Full
5339,61.0,50.0,500.0,1242.0,,Bachelor,Multi-vehicle Collision,Major Loss,Police,6.0,3.0,1.0,1.0,4000.0,1,14.0,28.0,Full
5340,295.0,48.0,1000.0,1149.0,1.0,College,Parked Car,Trivial Damage,,6.0,1.0,1.0,1.0,5400.0,0,16.0,28.0,Full
5341,19.0,33.0,500.0,1343.0,,College,Multi-vehicle Collision,Total Loss,,12.0,3.0,1.0,1.0,7000.0,0,6.0,17.0,Full
5342,50.0,28.0,1000.0,1614.0,,MD,Single Vehicle Collision,Major Loss,Ambulance,11.0,1.0,1.0,-0.0,5000.0,0,14.0,7.0,Full
5343,217.0,41.0,2000.0,875.0,1.0,Associate,Multi-vehicle Collision,Total Loss,Police,15.0,3.0,1.0,0.0,37840.0,0,19.0,20.0,Full
5344,431.0,54.0,1000.0,1372.0,1.0,Masters,Multi-vehicle Collision,Total Loss,Fire,13.0,3.0,2.0,0.0,63240.0,0,18.0,32.0,Full
5345,39.0,42.0,2000.0,1214.0,,High School,Single Vehicle Collision,Major Loss,Ambulance,3.0,1.0,1.0,1.0,8000.0,0,3.0,26.0,Full
5346,28.0,31.0,2000.0,1400.0,,Bachelor,Parked Car,Total Loss,Police,17.0,1.0,-0.0,1.0,1000.0,0,2.0,12.0,Full
5347,76.0,53.0,1000.0,1245.0,,Bachelor,Single Vehicle Collision,Major Loss,Ambulance,2.0,1.0,1.0,1.0,4000.0,0,12.0,33.0,Full
5348,60.0,58.0,500.0,845.0,,High School,Single Vehicle Collision,Minor Loss,Police,10.0,1.0,1.0,0.0,4000.0,0,8.0,39.0,Full
5349,127.0,34.0,500.0,1320.0,1.0,Associate,Vehicle Theft,Minor Damage,,8.0,1.0,1.0,0.0,4700.0,0,17.0,15.0,Full
5350,44.0,50.0,1000.0,996.0,,Bachelor,Multi-vehicle Collision,Minor Loss,Police,21.0,3.0,0.0,-0.0,8000.0,0,11.0,32.0,Full
5351,101.0,47.0,1000.0,1249.0,,Masters,Multi-vehicle Collision,Minor Loss,Police,6.0,3.0,0.0,1.0,6000.0,0,15.0,25.0,Full
5352,39.0,31.0,2000.0,1367.0,1.0,High School,Multi-vehicle Collision,Major Damage,Fire,14.0,3.0,1.0,-0.0,52700.0,0,1.0,10.0,Full
5353,295.0,46.0,500.0,1266.0,1.0,JD,Vehicle Theft,Minor Damage,,10.0,1.0,1.0,1.0,4560.0,1,8.0,30.0,Full
5354,108.0,38.0,500.0,1543.0,,Bachelor,Single Vehicle Collision,Major Loss,Police,23.0,1.0,0.0,1.0,9000.0,0,7.0,18.0,Full
5355,61.0,26.0,2000.0,1188.0,1.0,JD,Multi-vehicle Collision,Major Damage,Fire,16.0,2.0,1.0,0.0,53820.0,0,-0.0,7.0,Full
5356,64.0,55.0,1000.0,1402.0,,MD,Multi-vehicle Collision,Total Loss,Ambulance,13.0,3.0,0.0,1.0,9000.0,0,18.0,35.0,Full
5357,229.0,37.0,1000.0,1332.0,1.0,Masters,Single Vehicle Collision,Total Loss,Other,17.0,1.0,0.0,1.0,54560.0,0,11.0,16.0,Full
5358,116.0,49.0,1000.0,1676.0,,Bachelor,Single Vehicle Collision,Minor Loss,Ambulance,13.0,1.0,1.0,0.0,1000.0,0,15.0,33.0,Full
