index,timeAsCustomer,driverAge,insuranceAccess,insurancePremium,driverGender,educationLevel,accidentType,incidentSeverity,authoritiesInvolved,incidentTime,numVehiclesInvolved,numBodilyInjuries,policeReportBool,totalClaimAmount,fraud,vehicleAge,driverExperience,licenceType
17729,297,54,2000,1016,0,Associate,Multi-vehicle Collision,Major Damage,Fire,11,3,2,0,69003,0,7,30,Full
17730,29,42,1000,1575,1,College,Single Vehicle Collision,Total Loss,Police,14,1,0,1,39773,0,14,10,Full
17731,0,27,500,1469,,Bachelor,Multi-vehicle Collision,Major Loss,Other,4,3,1,0,4549,0,10,34,Full
17732,68,24,1000,1637,0,MD,Single Vehicle Collision,Total Loss,Other,4,1,1,1,6953,0,6,5,Full
17733,70,31,500,1083,,High School,Parked Car,Major Loss,None,17,1,0,1,8667,0,12,12,Full
17734,112,34,500,1539,1,PhD,Single Vehicle Collision,Total Loss,Police,7,1,0,0,66132,0,19,19,Full
17735,147,55,500,958,,Bachelor,Single Vehicle Collision,Total Loss,Police,3,1,0,0,2774,0,6,45,Full
17736,95,35,500,1397,,Bachelor,Single Vehicle Collision,Minor Loss,None,5,1,1,1,3634,0,14,33,Full
17737,24,55,1000,1111,,College,Single Vehicle Collision,Minor Loss,Ambulance,9,1,0,0,3290,1,15,36,Full
17738,54,59,2000,1494,,Bachelor,Single Vehicle Collision,Total Loss,Police,7,1,1,1,9339,0,19,39,Full
17739,21,37,1000,1248,,Bachelor,Multi-vehicle Collision,Major Loss,Ambulance,19,1,1,0,2645,0,10,12,Full
17740,121,45,500,1052,,Masters,Multi-vehicle Collision,Total Loss,Fire,18,3,0,1,4875,0,16,33,Full
17741,330,55,1000,1235,1,PhD,Multi-vehicle Collision,Major Damage,Fire,17,3,2,0,68217,1,18,27,Full
17742,40,49,1000,1591,,College,Single Vehicle Collision,Total Loss,Police,21,1,0,1,2276,0,11,23,Full
17743,240,49,2000,1673,1,High School,Multi-vehicle Collision,Minor Damage,Ambulance,7,3,1,0,49990,0,0,34,Full
17744,6,28,1000,1677,,Bachelor,Multi-vehicle Collision,Total Loss,Ambulance,8,3,1,1,5995,0,8,12,Full
17745,0,23,2000,1525,,Bachelor,Single Vehicle Collision,Total Loss,None,1,1,1,1,6918,0,1,3,P2
17746,18,51,1000,1673,,College,Multi-vehicle Collision,Major Loss,Ambulance,6,2,1,1,5710,0,10,32,Full
17747,179,41,2000,1070,1,High School,Vehicle Theft,Trivial Damage,Ambulance,11,1,1,1,8083,0,6,25,Full
17748,16,58,1000,903,,Bachelor,Single Vehicle Collision,Total Loss,None,11,1,1,1,4658,0,14,32,Full
17749,86,55,500,1421,,Masters,Parked Car,Major Loss,None,9,1,1,0,6400,0,18,43,Full
17750,239,56,1000,1174,1,Masters,Single Vehicle Collision,Major Damage,Fire,10,1,0,0,47485,1,2,27,Full
17751,440,52,2000,1266,1,High School,Multi-vehicle Collision,Minor Damage,Fire,3,3,1,0,77691,0,0,23,Full
17752,108,27,1000,1472,1,Associate,Single Vehicle Collision,Major Damage,Ambulance,2,1,0,0,65468,1,13,7,Full
17753,26,48,2000,1571,,Masters,Multi-vehicle Collision,Minor Loss,Ambulance,2,3,0,1,3377,0,10,20,Full
17754,309,46,2000,1218,1,PhD,Parked Car,Trivial Damage,Police,7,1,2,0,10333,0,20,23,Full
17755,274,46,1000,1301,1,JD,Single Vehicle Collision,Total Loss,Other,21,1,1,0,54939,0,3,25,Full
17756,89,38,500,1089,,Bachelor,Multi-vehicle Collision,Minor Loss,Ambulance,13,3,1,1,6150,0,17,23,Full
17757,34,42,1000,1091,,PhD,Multi-vehicle Collision,Total Loss,None,9,3,0,1,3708,0,5,29,Full
17758,19,33,500,1099,,Masters,Single Vehicle Collision,Minor Loss,Police,3,1,1,0,9144,0,5,9,Full
17759,66,53,500,1593,,PhD,Multi-vehicle Collision,Major Loss,Ambulance,2,4,0,1,3721,0,16,22,Full
17760,240,52,1000,1138,,Associate,Vehicle Theft,Major Loss,Police,7,1,1,0,5710,0,9,24,Full
17761,91,50,2000,939,0,JD,Single Vehicle Collision,Major Damage,Other,2,4,1,1,58720,1,6,34,Full
17762,264,36,500,1253,,PhD,Multi-vehicle Collision,Total Loss,Police,11,3,1,1,2837,0,17,24,Full
17763,292,59,2000,1593,1,PhD,Multi-vehicle Collision,Minor Damage,Fire,17,3,2,1,69523,0,3,39,Full
17764,64,32,1000,1297,1,Associate,Multi-vehicle Collision,Major Damage,Other,18,3,2,0,59211,1,11,12,Full
17765,13,39,500,1551,,College,Multi-vehicle Collision,Major Loss,Police,18,3,0,1,5030,1,3,13,Full
17766,70,45,2000,1122,,Masters,Single Vehicle Collision,Total Loss,Police,14,1,0,1,5857,0,9,31,Full
17767,91,35,1000,1161,1,Masters,Single Vehicle Collision,Major Damage,Fire,16,1,1,0,66738,0,7,29,Full
17768,320,64,1000,1312,,Masters,Multi-vehicle Collision,Total Loss,Ambulance,17,3,0,0,5085,0,1,46,Full
17769,51,42,2000,1033,,High School,Single Vehicle Collision,Major Loss,None,20,1,0,1,1016,0,13,22,Full
17770,35,47,2000,1162,,High School,Multi-vehicle Collision,Major Loss,None,21,3,1,0,5629,0,2,16,Full
17771,90,56,1000,1087,,Bachelor,Multi-vehicle Collision,Minor Loss,Ambulance,2,3,0,0,4680,0,2,41,Full
17772,24,30,500,1451,,Bachelor,Parked Car,Trivial Damage,None,5,1,1,0,7144,0,14,21,Full
17773,311,37,2000,1359,0,College,Multi-vehicle Collision,Major Damage,Fire,10,4,1,0,43382,1,18,20,Full
17774,68,42,2000,1665,,Bachelor,Parked Car,Minor Loss,Ambulance,8,1,0,0,6740,0,11,35,Full
17775,61,39,500,1533,,High School,Single Vehicle Collision,Total Loss,Fire,12,1,1,0,9115,0,15,7,Full
17776,95,31,1000,1541,,Masters,Single Vehicle Collision,Minor Loss,None,3,1,1,0,7113,0,14,13,Full
17777,319,45,500,1547,0,Associate,Single Vehicle Collision,Major Damage,Other,15,1,0,0,81566,0,8,27,Full
17778,77,27,2000,1487,,Masters,Parked Car,Minor Loss,Police,3,1,0,1,6060,0,14,14,Full
17779,153,21,500,1289,1,Masters,Multi-vehicle Collision,Major Damage,Other,14,3,0,0,65278,0,4,1,Ls
17780,321,35,2000,1273,1,High School,Parked Car,Trivial Damage,None,12,1,0,0,988,0,14,32,Full
17781,45,45,2000,1566,1,PhD,Single Vehicle Collision,Total Loss,Ambulance,14,1,1,1,58158,0,4,19,Full
17782,37,38,500,1130,,JD,Multi-vehicle Collision,Total Loss,Fire,15,3,1,1,8835,0,1,16,Full
17783,34,30,500,1547,1,JD,Multi-vehicle Collision,Minor Damage,Police,2,3,2,1,82657,0,7,14,Full
17784,43,30,500,1359,0,High School,Vehicle Theft,Total Loss,None,16,1,0,1,3103,0,4,11,Full
17785,84,45,2000,1462,,College,Multi-vehicle Collision,Minor Loss,Ambulance,9,3,1,1,598,0,14,44,Full
17786,56,28,1000,1198,1,Bachelor,Vehicle Theft,Trivial Damage,None,5,1,2,1,7830,0,16,6,Full
17787,97,23,2000,1455,,Masters,Multi-vehicle Collision,Total Loss,Police,23,3,1,1,6152,0,3,2,P2
17788,426,64,500,1047,,PhD,Multi-vehicle Collision,Total Loss,Other,1,1,1,1,7249,0,15,43,Full
17789,19,49,2000,1317,,Bachelor,Multi-vehicle Collision,Minor Loss,None,15,3,1,1,2151,0,0,13,Full
17790,71,22,1000,946,1,MD,Single Vehicle Collision,Total Loss,Other,2,1,1,0,60468,0,16,6,Full
17791,180,60,500,1224,1,JD,Single Vehicle Collision,Major Damage,Fire,19,1,0,0,47205,1,13,20,Full
17792,74,25,1000,1615,1,Associate,Single Vehicle Collision,Major Damage,Other,7,1,2,0,77086,0,3,8,Full
17793,260,55,2000,1529,0,College,Multi-vehicle Collision,Minor Damage,Fire,3,3,0,1,83704,0,20,43,Full
17794,322,35,1000,1448,1,Masters,Multi-vehicle Collision,Minor Damage,Other,21,3,1,0,57731,0,16,27,Full
17795,84,47,500,1111,,Bachelor,Parked Car,Major Loss,Ambulance,13,1,1,0,5040,0,15,11,Full
17796,293,58,500,945,1,College,Single Vehicle Collision,Minor Damage,Other,21,3,1,0,70661,0,11,26,Full
17797,103,45,1000,1460,,MD,Multi-vehicle Collision,Total Loss,Ambulance,15,3,0,1,6502,0,7,5,Full
17798,12,27,500,1443,,Masters,Vehicle Theft,Minor Loss,None,8,1,0,0,10273,0,4,25,Full
17799,213,41,500,1329,1,Associate,Single Vehicle Collision,Minor Damage,Fire,21,1,2,0,44473,0,20,29,Full
17800,194,45,500,1296,0,High School,Parked Car,Trivial Damage,Police,6,1,0,0,5758,0,12,20,Full
17801,463,61,1000,1552,0,JD,Multi-vehicle Collision,Major Damage,Ambulance,4,3,0,0,67327,0,13,40,Full
17802,430,60,500,1512,,Masters,Vehicle Theft,Minor Loss,Ambulance,15,1,0,0,7124,0,16,44,Full
17803,131,33,500,1293,1,High School,Multi-vehicle Collision,Total Loss,Fire,11,3,0,0,58674,0,17,15,Full
17804,19,55,1000,1230,,Bachelor,Multi-vehicle Collision,Major Loss,None,6,1,1,1,5311,0,8,25,Full
17805,95,26,500,1486,,Bachelor,Single Vehicle Collision,Total Loss,Police,10,1,1,0,4584,0,16,6,Full
17806,98,30,500,1054,,MD,Multi-vehicle Collision,Total Loss,Police,1,3,1,1,4500,0,6,11,Full
17807,29,27,2000,1328,0,MD,Single Vehicle Collision,Total Loss,None,5,1,0,0,6670,0,4,7,Full
17808,78,42,2000,1532,,MD,Single Vehicle Collision,Minor Damage,Ambulance,5,1,1,0,66974,0,13,25,Full
17809,65,43,2000,1012,,Bachelor,Single Vehicle Collision,Minor Loss,Ambulance,7,1,1,0,6841,0,13,31,Full
17810,18,34,1000,1089,,High School,Single Vehicle Collision,Minor Loss,Police,7,1,0,0,6252,0,8,39,Full
17811,26,38,2000,1196,,Bachelor,Multi-vehicle Collision,Total Loss,Police,6,3,1,1,2200,0,17,31,Full
17812,216,53,2000,1271,0,High School,Multi-vehicle Collision,Major Damage,Police,8,3,0,1,56953,0,17,23,Full
17813,56,62,500,1626,,Bachelor,Multi-vehicle Collision,Major Loss,Ambulance,11,3,0,1,4129,0,2,44,Full
17814,64,24,2000,1623,,High School,Multi-vehicle Collision,Major Loss,None,6,3,1,1,10480,0,0,5,P2
17815,77,28,500,1403,,Bachelor,Single Vehicle Collision,Minor Loss,None,10,1,1,1,5713,0,15,15,Full
17816,63,53,1000,1065,,Bachelor,Multi-vehicle Collision,Total Loss,None,16,3,1,0,6392,0,3,32,Full
17817,55,26,2000,1505,,Bachelor,Single Vehicle Collision,Total Loss,Ambulance,12,1,0,1,8267,0,11,3,P2
17818,226,44,1000,1432,0,PhD,Single Vehicle Collision,Minor Damage,None,15,1,0,1,7732,0,6,25,Full
17819,103,33,1000,1551,,High School,Multi-vehicle Collision,Total Loss,Police,0,2,1,1,4817,0,19,14,Full
17820,237,29,1000,1691,1,Masters,Single Vehicle Collision,Minor Damage,Fire,15,1,1,0,71486,0,7,27,Full
17821,31,37,1000,1448,,Masters,Multi-vehicle Collision,Minor Loss,Other,10,1,0,0,5107,0,2,13,Full
17822,83,30,2000,912,,Masters,Single Vehicle Collision,Major Damage,Ambulance,9,1,1,0,7539,0,9,13,Full
17823,57,44,1000,1073,,High School,Single Vehicle Collision,Minor Loss,Ambulance,4,1,0,0,7656,0,6,36,Full
17824,245,39,2000,1292,,Masters,Single Vehicle Collision,Major Loss,Ambulance,3,3,1,0,5424,0,11,21,Full
17825,283,40,2000,1461,1,College,Multi-vehicle Collision,Major Damage,Ambulance,16,3,2,0,60650,1,18,27,Full
17826,76,22,1000,1093,1,High School,Multi-vehicle Collision,Major Damage,Police,21,3,1,0,50041,0,1,0,P1
17827,21,35,2000,1538,,Bachelor,Multi-vehicle Collision,Total Loss,None,8,3,1,1,8297,0,6,19,Full
17828,237,39,1000,1730,1,PhD,Single Vehicle Collision,Major Damage,Fire,19,1,2,0,65603,0,18,26,Full
17829,26,37,500,994,,Bachelor,Vehicle Theft,Total Loss,Other,19,1,0,0,7255,0,6,34,Full
17830,101,25,500,1185,0,Masters,Multi-vehicle Collision,Major Damage,Other,2,2,1,0,97532,1,17,3,Ls
17831,44,22,500,1496,,Masters,Multi-vehicle Collision,Major Loss,Police,9,4,0,0,10135,0,7,4,P2
17832,260,47,500,1324,1,Associate,Single Vehicle Collision,Total Loss,Fire,17,1,1,0,48992,0,20,29,Full
17833,435,60,500,1599,1,Masters,Single Vehicle Collision,Total Loss,None,18,1,1,0,79012,0,5,26,Full
17834,81,28,500,1560,,Bachelor,Multi-vehicle Collision,Major Loss,Ambulance,10,3,1,0,7630,0,10,8,Full
17835,76,49,2000,1522,,Masters,Multi-vehicle Collision,Minor Loss,Police,4,3,0,1,4770,0,14,27,Full
17836,471,58,2000,1396,1,JD,Single Vehicle Collision,Major Damage,Ambulance,16,1,0,0,53662,1,15,39,Full
17837,391,55,500,1604,1,PhD,Single Vehicle Collision,Total Loss,Fire,3,1,1,0,61496,0,18,27,Full
17838,270,41,500,1589,0,High School,Multi-vehicle Collision,Major Damage,Ambulance,9,3,0,0,69318,0,8,25,Full
17839,102,28,1000,1141,1,MD,Single Vehicle Collision,Major Damage,Fire,18,4,0,0,78085,1,19,9,Full
17840,322,59,2000,1042,1,Associate,Vehicle Theft,Minor Damage,Other,10,1,0,0,67565,0,4,41,Full
17841,316,43,500,1551,0,Masters,Multi-vehicle Collision,Major Damage,Ambulance,8,3,2,0,82904,1,20,18,Full
17842,314,55,2000,1118,,MD,Parked Car,Major Loss,Police,1,1,1,0,5560,0,6,34,Full
17843,33,49,2000,1231,,Bachelor,Multi-vehicle Collision,Minor Loss,Ambulance,4,3,1,1,3265,0,1,34,Full
17844,30,37,2000,1620,,Masters,Multi-vehicle Collision,Total Loss,Ambulance,9,4,1,0,79077,0,18,11,P2
17845,73,59,500,1574,,Bachelor,Multi-vehicle Collision,Major Loss,Ambulance,15,3,1,1,7493,0,6,42,Full
17846,51,37,500,1246,,JD,Multi-vehicle Collision,Major Loss,Ambulance,5,3,1,1,7279,0,4,10,Full
17847,83,30,500,972,1,JD,Vehicle Theft,Trivial Damage,None,7,1,0,0,6276,0,19,17,Full
17848,434,34,1000,1830,0,MD,Single Vehicle Collision,Major Damage,Other,16,1,0,0,72077,0,11,40,Full
17849,128,28,500,912,1,High School,Single Vehicle Collision,Major Damage,Fire,6,1,2,0,60119,0,20,11,Full
17850,237,58,500,1438,0,Associate,Single Vehicle Collision,Major Damage,Fire,18,1,0,0,44394,0,19,32,Full
17851,473,55,500,1496,0,Masters,Multi-vehicle Collision,Minor Damage,Police,10,3,1,0,82304,0,17,24,Full
17852,72,41,500,1060,,Masters,Parked Car,Minor Loss,None,9,1,1,1,4738,0,18,33,Full
17853,106,52,1000,1525,,High School,Multi-vehicle Collision,Major Loss,None,19,3,0,1,5081,0,10,27,Full
17854,23,31,1000,1211,1,JD,Single Vehicle Collision,Minor Damage,Police,19,1,2,0,81340,0,17,6,Full
17855,28,32,1000,1270,,Bachelor,Single Vehicle Collision,Total Loss,Ambulance,14,1,1,1,4219,0,15,12,Full
17856,361,58,2000,1634,1,Associate,Single Vehicle Collision,Major Damage,Ambulance,20,1,2,0,77369,0,19,42,Full
17857,113,48,500,1547,1,Associate,Single Vehicle Collision,Major Damage,Ambulance,5,1,0,0,58968,0,12,26,Full
17858,114,46,2000,1498,1,High School,Multi-vehicle Collision,Total Loss,Fire,17,1,1,0,52846,0,18,43,Full
17859,80,46,500,1393,1,PhD,Multi-vehicle Collision,Total Loss,Other,22,3,0,0,4992,0,13,32,Full
17860,73,52,500,1484,,Bachelor,Multi-vehicle Collision,Total Loss,Other,12,4,1,1,4383,0,10,34,Full
17861,191,60,1000,1152,1,PhD,Single Vehicle Collision,Total Loss,Ambulance,14,1,0,1,53105,0,3,30,Full
17862,172,43,1000,1487,1,Associate,Single Vehicle Collision,Trivial Damage,Police,13,1,2,0,80149,0,6,30,Full
17863,27,21,1000,1482,1,College,Single Vehicle Collision,Major Damage,Other,0,1,0,0,62361,0,7,2,P1
17864,13,43,1000,1592,,Bachelor,Multi-vehicle Collision,Minor Loss,Ambulance,10,1,0,1,5595,0,5,44,Full
17865,33,32,500,1611,,High School,Multi-vehicle Collision,Total Loss,Ambulance,12,2,1,1,64913,0,17,14,Full
17866,15,56,2000,1431,,High School,Vehicle Theft,Minor Loss,Police,17,1,1,1,3802,0,14,39,Full
17867,86,49,500,1302,,Bachelor,Multi-vehicle Collision,Major Loss,Police,13,3,1,1,3442,0,4,40,Full
17868,114,29,1000,1340,,High School,Single Vehicle Collision,Total Loss,Other,14,1,1,0,6434,0,12,36,Full
17869,69,61,500,1334,,Bachelor,Multi-vehicle Collision,Minor Loss,Ambulance,20,4,1,1,3968,0,19,38,Full
17870,103,51,500,796,,Bachelor,Vehicle Theft,Major Loss,None,8,1,1,1,3930,0,11,40,Full
17871,85,40,1000,1180,,Bachelor,Single Vehicle Collision,Total Loss,Other,17,1,1,0,7077,0,6,39,Full
17872,11,49,500,1345,,Bachelor,Multi-vehicle Collision,Total Loss,None,14,1,1,0,3927,0,2,9,Full
17873,26,32,1000,1245,,PhD,Multi-vehicle Collision,Total Loss,Ambulance,15,3,0,0,7488,0,5,21,Full
17874,94,29,500,1410,,Bachelor,Single Vehicle Collision,Major Loss,Police,15,1,1,1,6446,0,11,10,Full
17875,72,28,500,1234,1,Masters,Parked Car,Trivial Damage,None,8,1,0,0,5228,0,13,8,Full
17876,254,30,2000,946,1,JD,Vehicle Theft,Trivial Damage,None,21,1,0,0,3019,0,10,23,Full
17877,95,64,500,1395,,Bachelor,Single Vehicle Collision,Total Loss,Police,5,1,1,1,4701,0,19,37,Full
17878,168,57,500,1384,0,Associate,Single Vehicle Collision,Minor Damage,Police,18,1,0,0,54710,0,7,35,Full
17879,265,36,500,1501,1,MD,Single Vehicle Collision,Major Damage,Other,6,1,2,0,64924,0,14,26,Full
17880,87,56,1000,1530,,High School,Single Vehicle Collision,Major Loss,Ambulance,17,1,0,1,5723,0,11,24,Full
17881,73,49,500,1173,,Bachelor,Multi-vehicle Collision,Major Loss,Ambulance,19,3,1,1,7144,0,1,27,Full
17882,92,37,2000,1248,,Associate,Parked Car,Trivial Damage,None,1,1,1,0,9489,0,13,19,Full
17883,288,34,500,1013,1,Associate,Single Vehicle Collision,Minor Damage,Fire,17,1,0,0,56238,0,20,23,Full
17884,100,20,1000,1437,0,High School,Single Vehicle Collision,Minor Damage,Other,4,1,0,0,85693,0,9,0,Ls
17885,303,36,1000,1539,0,JD,Multi-vehicle Collision,Major Damage,Other,6,3,0,0,79680,0,20,22,Full
17886,89,35,500,1268,1,PhD,Multi-vehicle Collision,Major Loss,Police,10,3,1,0,61887,0,15,21,Full
17887,94,43,1000,1604,,Masters,Multi-vehicle Collision,Minor Loss,Ambulance,3,4,1,1,6363,0,14,14,Full
17888,43,41,2000,1161,1,High School,Single Vehicle Collision,Total Loss,Fire,2,1,1,0,2711,0,19,26,Full
17889,23,47,500,1200,,Bachelor,Multi-vehicle Collision,Minor Loss,None,5,3,1,1,4462,0,6,30,Full
17890,86,51,2000,911,,Bachelor,Single Vehicle Collision,Major Damage,Ambulance,18,1,0,0,5526,1,15,41,Full
17891,33,25,2000,1364,0,College,Multi-vehicle Collision,Major Damage,Ambulance,6,3,1,1,75712,1,19,8,Full
17892,302,48,1000,1419,1,Associate,Multi-vehicle Collision,Major Damage,Fire,19,3,0,0,71179,0,1,25,Full
17893,276,31,500,1390,0,College,Multi-vehicle Collision,Major Damage,Ambulance,18,3,2,0,76043,0,16,27,Full
17894,381,56,500,1632,0,Masters,Single Vehicle Collision,Major Damage,Police,4,1,2,0,87849,0,20,33,Full
17895,103,39,500,1480,1,PhD,Multi-vehicle Collision,Major Damage,Fire,6,3,0,0,75424,1,17,13,Full
17896,103,62,500,1649,,Masters,Single Vehicle Collision,Major Loss,Ambulance,19,1,1,1,6698,0,13,45,Full
17897,26,51,500,1542,,JD,Multi-vehicle Collision,Minor Loss,Other,23,3,1,1,2223,0,1,24,Full
17898,83,36,2000,734,0,Associate,Single Vehicle Collision,Major Damage,Ambulance,18,1,0,0,84574,0,18,10,Full
17899,225,59,500,1522,1,PhD,Single Vehicle Collision,Major Damage,Fire,22,1,2,0,95160,0,1,35,Full
17900,88,29,500,1367,,High School,Parked Car,Major Loss,None,8,1,1,0,9451,0,16,35,Full
17901,84,44,2000,1559,,College,Single Vehicle Collision,Minor Loss,Police,22,1,1,1,2490,0,3,30,Full
17902,72,42,1000,1602,,Associate,Single Vehicle Collision,Minor Loss,Ambulance,16,1,1,0,10082,1,20,22,Full
17903,31,39,500,1328,1,Masters,Single Vehicle Collision,Major Damage,Ambulance,3,1,0,0,8688,1,12,13,Full
17904,30,39,1000,1562,,Bachelor,Single Vehicle Collision,Major Loss,Ambulance,18,1,1,1,9360,0,11,39,Full
17905,56,32,500,1219,,Bachelor,Single Vehicle Collision,Major Loss,None,13,1,1,1,7869,0,3,13,Full
17906,12,58,500,1430,,Masters,Multi-vehicle Collision,Minor Loss,Ambulance,17,3,1,0,4184,0,0,44,Full
17907,84,29,1000,1069,,Masters,Parked Car,Minor Loss,None,10,1,1,1,6425,0,16,11,Full
17908,78,59,500,984,,Bachelor,Single Vehicle Collision,Total Loss,Ambulance,12,2,0,0,2523,0,14,45,Full
17909,88,61,500,1350,,College,Multi-vehicle Collision,Minor Loss,Ambulance,4,4,1,1,4665,0,5,46,Full
17910,68,33,1000,967,,Bachelor,Single Vehicle Collision,Total Loss,None,1,1,0,0,11519,0,18,12,Full
17911,138,45,2000,1478,1,PhD,Multi-vehicle Collision,Major Loss,Police,14,3,1,0,4083,0,3,15,Full
17912,77,27,500,1084,0,Masters,Vehicle Theft,Trivial Damage,Police,4,1,2,0,7675,0,18,10,Full
17913,125,35,2000,1421,1,Associate,Single Vehicle Collision,Major Damage,Fire,5,1,2,0,84938,0,14,19,Full
17914,312,38,1000,1561,1,JD,Multi-vehicle Collision,Major Damage,Fire,19,3,2,0,56314,1,7,26,Full
17915,263,45,2000,985,0,College,Single Vehicle Collision,Total Loss,Ambulance,20,3,1,0,51640,0,17,19,Full
17916,109,31,500,1421,1,High School,Single Vehicle Collision,Major Damage,Fire,15,1,1,0,70312,0,15,20,P2
17917,53,28,500,1495,,Bachelor,Multi-vehicle Collision,Total Loss,Police,7,3,0,1,6233,0,14,13,Full
17918,270,44,1000,1477,0,Associate,Parked Car,Minor Damage,None,11,3,0,0,4807,0,3,35,Full
17919,303,42,500,1153,1,Associate,Multi-vehicle Collision,Minor Damage,Police,23,3,1,0,58725,1,16,24,Full
17920,28,28,1000,1373,1,JD,Single Vehicle Collision,Major Damage,Other,9,1,1,1,65875,1,16,7,P2
17921,261,39,1000,1625,1,PhD,Multi-vehicle Collision,Major Damage,Ambulance,6,3,1,0,58052,1,10,29,Full
17922,17,33,2000,1218,,Bachelor,Parked Car,Major Loss,Ambulance,17,1,0,1,5827,0,18,17,Full
17923,108,49,500,1403,,High School,Parked Car,Total Loss,Police,19,1,1,1,5579,0,17,28,Full
17924,74,30,1000,974,,Bachelor,Parked Car,Minor Loss,None,15,1,1,1,7231,0,7,31,Full
17925,155,31,1000,1605,0,High School,Single Vehicle Collision,Total Loss,Police,15,1,0,0,61378,0,11,22,Full
17926,248,42,2000,1200,0,Associate,Vehicle Theft,Trivial Damage,Fire,5,1,0,0,69904,0,18,35,Full
17927,71,31,500,1593,1,MD,Multi-vehicle Collision,Minor Damage,Fire,11,3,2,1,62363,0,16,12,Full
17928,26,58,2000,1111,,Masters,Single Vehicle Collision,Minor Loss,None,16,1,1,1,6508,1,17,7,Full
17929,317,60,500,818,0,Masters,Single Vehicle Collision,Major Damage,Ambulance,14,1,0,0,74276,0,14,44,Full
17930,146,40,500,1603,1,Associate,Multi-vehicle Collision,Minor Damage,Ambulance,16,3,1,0,2078,0,12,21,Full
17931,0,20,1000,1145,1,High School,Single Vehicle Collision,Total Loss,Ambulance,19,1,1,0,56893,0,19,0,P1
17932,454,55,2000,1378,1,PhD,Multi-vehicle Collision,Minor Damage,Fire,8,3,2,1,75455,0,1,29,Full
17933,108,35,500,1437,,Associate,Multi-vehicle Collision,Major Loss,Ambulance,3,3,1,1,2891,0,16,26,Full
17934,160,49,1000,1570,1,Bachelor,Single Vehicle Collision,Total Loss,Ambulance,15,1,0,0,5478,0,1,21,Full
17935,85,42,500,1622,,High School,Multi-vehicle Collision,Total Loss,Police,6,3,0,1,6961,1,16,25,Full
17936,253,46,2000,1195,0,Associate,Multi-vehicle Collision,Total Loss,Other,8,3,1,1,58290,0,3,22,Full
17937,400,64,1000,929,0,College,Multi-vehicle Collision,Major Damage,Other,5,3,1,0,96594,1,16,47,Full
17938,199,61,1000,1470,1,JD,Single Vehicle Collision,Minor Damage,Fire,9,1,0,0,74155,0,2,31,Full
17939,100,28,500,1607,,Bachelor,Single Vehicle Collision,Total Loss,Ambulance,14,1,0,0,52500,0,19,7,Full
17940,81,36,1000,1712,,College,Multi-vehicle Collision,Minor Loss,Ambulance,20,3,1,0,5855,0,8,17,Full
17941,2,61,500,1248,,Bachelor,Multi-vehicle Collision,Minor Loss,Ambulance,12,4,0,0,3637,0,14,46,Full
17942,250,63,2000,1517,1,JD,Multi-vehicle Collision,Total Loss,Other,18,4,0,0,42762,0,19,27,Full
17943,269,48,1000,947,1,College,Multi-vehicle Collision,Major Damage,Ambulance,14,3,0,0,69655,1,2,28,Full
17944,92,41,500,1334,,High School,Single Vehicle Collision,Minor Loss,Ambulance,0,1,1,0,6373,0,17,19,Full
17945,180,54,2000,860,0,PhD,Parked Car,Minor Damage,Police,8,1,1,0,67045,0,18,43,Full
17946,358,58,500,1512,1,Associate,Multi-vehicle Collision,Major Damage,Police,21,2,0,0,60727,1,20,47,Full
17947,121,25,500,1231,1,Associate,Single Vehicle Collision,Major Loss,Police,9,1,0,0,7162,0,14,11,Full
17948,80,57,500,1335,,High School,Single Vehicle Collision,Total Loss,None,14,1,1,0,6854,0,10,38,Full
17949,87,29,500,1645,,Bachelor,Single Vehicle Collision,Total Loss,None,16,1,1,1,5406,0,19,26,Full
17950,26,26,500,1327,0,JD,Single Vehicle Collision,Total Loss,Other,13,1,1,0,57990,0,11,8,Full
17951,255,59,1000,1426,1,PhD,Multi-vehicle Collision,Minor Damage,Police,7,3,0,1,45968,0,9,27,Full
17952,54,51,1000,1133,,Masters,Vehicle Theft,Minor Loss,Police,16,1,1,1,5863,0,12,40,Full
17953,132,34,2000,1545,1,Associate,Single Vehicle Collision,Major Damage,Fire,22,1,0,0,64760,0,15,22,Full
17954,88,42,500,1380,,Bachelor,Multi-vehicle Collision,Total Loss,None,18,3,1,1,5281,0,6,23,Full
17955,214,61,500,1183,0,College,Single Vehicle Collision,Total Loss,Other,17,1,0,0,83886,0,18,27,Full
17956,0,29,2000,1167,,High School,Parked Car,Major Loss,None,15,1,0,0,6953,0,13,11,Full
17957,414,42,2000,1497,1,College,Multi-vehicle Collision,Total Loss,Police,21,3,0,0,48044,0,5,42,Full
17958,189,41,500,934,1,MD,Single Vehicle Collision,Minor Damage,Police,7,1,0,0,70594,0,14,17,Ls
17959,83,36,500,1216,,Bachelor,Vehicle Theft,Total Loss,None,5,3,0,0,6109,0,20,20,Full
17960,80,41,500,1348,1,PhD,Single Vehicle Collision,Total Loss,Fire,20,1,1,1,56898,0,9,24,Full
17961,178,57,500,1051,0,PhD,Multi-vehicle Collision,Minor Damage,Ambulance,23,3,0,1,69529,0,1,25,Full
17962,366,48,500,1385,1,Associate,Multi-vehicle Collision,Minor Damage,Other,19,3,2,0,62167,1,14,33,Full
