index,timeascustomer,driverage,insuranceaccess,insurancepremium,drivergender,educationlevel,accidenttype,incidentseverity,authoritiesinvolved,incidenttime,numvehiclesinvolved,numbodilyinjuries,policereportbool,totalclaimamount,fraud,vehicleage,driverexperience,licencetype
5192,107.0,31.0,2000.0,858.0,,College,Single Vehicle Collision,Minor Loss,Other,7.0,1.0,1.0,-0.0,2000.0,0,1.0,12.0,Full
5193,14.0,40.0,2000.0,1128.0,,,Multi-vehicle Collision,Minor Loss,none,17.0,3.0,1.0,1.0,2000.0,0,6.0,24.0,Full
5194,28.0,58.0,1000.0,957.0,,High School,Multi-vehicle Collision,Major Loss,Police,3.0,3.0,1.0,1.0,7000.0,0,12.0,39.0,Full
5195,134.0,30.0,2000.0,1443.0,1.0,PhD,Multi-vehicle Collision,Major Damage,Fire,19.0,3.0,-0.0,1.0,47790.0,1,20.0,14.0,Full
5196,27.0,58.0,500.0,1414.0,,High School,Single Vehicle Collision,Major Loss,Ambulance,4.0,1.0,1.0,1.0,4000.0,0,16.0,38.0,Full
5197,73.0,31.0,1000.0,1039.0,,,Vehicle Theft,Minor Loss,Other,23.0,1.0,1.0,-0.0,8000.0,0,14.0,13.0,Full
5198,122.0,34.0,500.0,1495.0,1.0,Masters,Multi-vehicle Collision,Total Loss,Fire,18.0,3.0,2.0,1.0,99990.0,0,4.0,15.0,Full
5199,51.0,58.0,2000.0,1648.0,,Bachelor,Multi-vehicle Collision,Minor Loss,Ambulance,3.0,2.0,1.0,1.0,4000.0,0,12.0,40.0,Full
5200,154.0,36.0,2000.0,1314.0,1.0,Masters,Vehicle Theft,Trivial Damage,none,9.0,1.0,2.0,-0.0,2800.0,0,-0.0,20.0,Full
5201,80.0,28.0,1000.0,1153.0,,High School,Single Vehicle Collision,Minor Loss,none,12.0,1.0,1.0,-0.0,6000.0,0,15.0,11.0,Full
5202,113.0,38.0,500.0,1451.0,,High School,Single Vehicle Collision,Minor Loss,Police,3.0,1.0,1.0,0.0,9000.0,0,1.0,22.0,Full
5203,30.0,62.0,2000.0,1238.0,,Masters,Parked Car,Total Loss,none,16.0,1.0,1.0,1.0,10000.0,0,2.0,44.0,Full
5204,88.0,35.0,500.0,1325.0,,Bachelor,Single Vehicle Collision,Minor Loss,Ambulance,6.0,1.0,-0.0,1.0,1000.0,0,12.0,14.0,Full
5205,73.0,30.0,500.0,803.0,1.0,High School,Multi-vehicle Collision,Total Loss,Other,15.0,3.0,-0.0,1.0,57000.0,0,2.0,12.0,Full
5206,100.0,33.0,500.0,1125.0,-0.0,College,Single Vehicle Collision,Minor Damage,Other,4.0,1.0,1.0,0.0,40800.0,0,11.0,14.0,Full
5207,8.0,51.0,2000.0,1021.0,,Masters,Multi-vehicle Collision,Minor Loss,Police,23.0,4.0,-0.0,1.0,5000.0,0,9.0,33.0,Full
5208,209.0,36.0,2000.0,1223.0,1.0,MD,Multi-vehicle Collision,Total Loss,Ambulance,17.0,3.0,1.0,0.0,65440.0,0,1.0,15.0,Full
5209,68.0,36.0,1000.0,1095.0,,Bachelor,Multi-vehicle Collision,Total Loss,Ambulance,22.0,3.0,1.0,1.0,9000.0,1,6.0,16.0,Full
5210,16.0,44.0,2000.0,1577.0,,,Multi-vehicle Collision,Total Loss,Ambulance,17.0,2.0,1.0,0.0,1000.0,0,14.0,22.0,Full
5211,356.0,54.0,500.0,912.0,0.0,College,Multi-vehicle Collision,Major Damage,Other,23.0,3.0,2.0,0.0,68750.0,1,8.0,32.0,Full
5212,249.0,43.0,1000.0,1518.0,1.0,MD,Single Vehicle Collision,Major Damage,Fire,16.0,1.0,0.0,1.0,53500.0,0,0.0,21.0,Full
5213,90.0,31.0,2000.0,951.0,1.0,PhD,Single Vehicle Collision,Total Loss,Other,2.0,1.0,1.0,1.0,75790.0,0,8.0,14.0,Full
5214,241.0,39.0,2000.0,1042.0,-0.0,JD,Multi-vehicle Collision,Total Loss,Ambulance,21.0,3.0,1.0,-0.0,19080.0,0,20.0,20.0,Full
5215,475.0,61.0,500.0,1266.0,1.0,Masters,Single Vehicle Collision,Major Damage,Fire,23.0,1.0,0.0,-0.0,64350.0,0,17.0,43.0,Full
5216,91.0,31.0,1000.0,1338.0,1.0,High School,Single Vehicle Collision,Minor Damage,Police,19.0,1.0,1.0,0.0,60570.0,0,4.0,13.0,Full
5217,272.0,41.0,2000.0,1608.0,1.0,Associate,Single Vehicle Collision,Major Damage,Other,19.0,1.0,1.0,-0.0,71060.0,0,5.0,24.0,Full
5218,106.0,30.0,500.0,538.0,1.0,PhD,Single Vehicle Collision,Total Loss,Other,23.0,1.0,2.0,-0.0,51120.0,0,10.0,13.0,Full
5219,28.0,50.0,1000.0,1338.0,,PhD,Multi-vehicle Collision,Major Loss,Police,14.0,3.0,1.0,1.0,9000.0,1,0.0,32.0,Full
5220,64.0,30.0,2000.0,1681.0,0.0,JD,Parked Car,Minor Damage,none,16.0,1.0,2.0,-0.0,4900.0,0,0.0,14.0,Full
5221,88.0,35.0,500.0,1187.0,,High School,Single Vehicle Collision,Minor Loss,Other,10.0,1.0,-0.0,0.0,1000.0,0,2.0,16.0,Full
5222,251.0,39.0,2000.0,1232.0,1.0,Associate,Single Vehicle Collision,Minor Damage,Police,10.0,1.0,0.0,-0.0,44240.0,0,18.0,22.0,Full
5223,25.0,38.0,1000.0,1541.0,-0.0,College,Vehicle Theft,Trivial Damage,none,0.0,1.0,1.0,1.0,4320.0,0,20.0,16.0,Full
5224,119.0,59.0,2000.0,1659.0,,College,Single Vehicle Collision,Total Loss,none,5.0,1.0,1.0,-0.0,3000.0,0,2.0,37.0,Full
5225,76.0,25.0,2000.0,1455.0,,High School,Single Vehicle Collision,Major Loss,Ambulance,5.0,1.0,1.0,1.0,8000.0,0,8.0,4.0,P2
5226,85.0,27.0,2000.0,1174.0,-0.0,College,Multi-vehicle Collision,Minor Damage,Fire,14.0,4.0,-0.0,0.0,59070.0,0,3.0,10.0,Full
5227,95.0,30.0,2000.0,1371.0,0.0,College,Single Vehicle Collision,Minor Damage,Police,22.0,1.0,0.0,0.0,34800.0,0,16.0,8.0,Full
5228,134.0,29.0,2000.0,1413.0,1.0,PhD,Multi-vehicle Collision,Minor Damage,Police,7.0,3.0,2.0,-0.0,34650.0,0,8.0,13.0,Full
5229,93.0,50.0,500.0,882.0,,High School,Multi-vehicle Collision,Major Loss,none,12.0,3.0,1.0,-0.0,4000.0,0,17.0,30.0,Full
5230,45.0,31.0,500.0,1460.0,0.0,MD,Parked Car,Minor Damage,none,6.0,1.0,1.0,-0.0,6000.0,0,15.0,13.0,Full
5231,366.0,50.0,1000.0,1561.0,1.0,High School,Multi-vehicle Collision,Minor Damage,Police,5.0,3.0,1.0,0.0,70290.0,0,3.0,31.0,Full
5232,98.0,55.0,2000.0,1436.0,,Bachelor,Parked Car,Major Loss,Ambulance,7.0,1.0,1.0,1.0,4000.0,0,12.0,38.0,Full
5233,45.0,31.0,500.0,1460.0,-0.0,MD,Parked Car,Minor Damage,none,6.0,1.0,1.0,-0.0,6000.0,0,15.0,13.0,Full
5234,82.0,50.0,500.0,1184.0,,Bachelor,Single Vehicle Collision,Major Loss,Police,2.0,1.0,1.0,1.0,10000.0,1,12.0,34.0,Full
5235,194.0,39.0,500.0,823.0,0.0,Masters,Multi-vehicle Collision,Major Damage,Other,3.0,3.0,2.0,-0.0,61500.0,0,3.0,20.0,Full
5236,54.0,50.0,1000.0,907.0,,Masters,Vehicle Theft,Minor Loss,none,20.0,1.0,-0.0,1.0,9000.0,0,6.0,29.0,Full
5237,75.0,55.0,1000.0,1245.0,,,Multi-vehicle Collision,Total Loss,Ambulance,-0.0,3.0,1.0,1.0,3000.0,0,8.0,35.0,Full
5238,66.0,54.0,500.0,1215.0,,High School,Vehicle Theft,Minor Loss,Ambulance,2.0,1.0,1.0,1.0,8000.0,0,13.0,36.0,Full
5239,179.0,32.0,2000.0,1247.0,1.0,PhD,Single Vehicle Collision,Minor Damage,Fire,10.0,1.0,-0.0,-0.0,53100.0,0,9.0,12.0,Full
5240,20.0,38.0,500.0,1377.0,,Bachelor,Multi-vehicle Collision,Minor Loss,Ambulance,5.0,2.0,-0.0,-0.0,3000.0,0,13.0,16.0,Full
5241,50.0,44.0,2000.0,1189.0,-0.0,College,Multi-vehicle Collision,Total Loss,Police,15.0,3.0,1.0,-0.0,61100.0,0,7.0,27.0,Full
5242,324.0,46.0,2000.0,898.0,-0.0,MD,Single Vehicle Collision,Minor Damage,Other,13.0,1.0,1.0,1.0,79600.0,0,4.0,28.0,Full
5243,18.0,53.0,1000.0,1455.0,,Bachelor,Multi-vehicle Collision,Total Loss,Ambulance,13.0,3.0,-0.0,1.0,5000.0,1,16.0,31.0,Full
5244,261.0,42.0,500.0,1338.0,1.0,College,Single Vehicle Collision,Minor Damage,Police,18.0,1.0,1.0,1.0,74700.0,0,5.0,21.0,Full
5245,57.0,33.0,500.0,898.0,,High School,Multi-vehicle Collision,Major Loss,Police,22.0,3.0,1.0,1.0,1000.0,0,2.0,14.0,Full
5246,20.0,23.0,1000.0,1712.0,1.0,JD,Multi-vehicle Collision,Major Damage,Fire,21.0,3.0,2.0,0.0,63250.0,1,13.0,2.0,P1
5247,58.0,44.0,1000.0,1026.0,,MD,Single Vehicle Collision,Minor Loss,none,1.0,1.0,-0.0,1.0,8000.0,0,8.0,22.0,Full
5248,13.0,53.0,1000.0,1146.0,,,Single Vehicle Collision,Minor Loss,Police,14.0,1.0,-0.0,1.0,2000.0,0,3.0,35.0,Full
5249,59.0,32.0,1000.0,1419.0,,,Multi-vehicle Collision,Major Loss,Ambulance,15.0,2.0,1.0,1.0,1000.0,0,2.0,16.0,Full
5250,338.0,49.0,1000.0,1279.0,-0.0,MD,Parked Car,Minor Damage,none,13.0,1.0,0.0,-0.0,4300.0,0,11.0,32.0,Full
5251,94.0,40.0,1000.0,1017.0,,High School,Parked Car,Total Loss,Other,17.0,1.0,1.0,0.0,2000.0,0,12.0,19.0,Full
5252,231.0,43.0,2000.0,1332.0,1.0,Masters,Single Vehicle Collision,Minor Damage,Police,12.0,1.0,1.0,0.0,66950.0,0,0.0,21.0,Full
5253,45.0,34.0,1000.0,999.0,,,Multi-vehicle Collision,Minor Loss,none,3.0,3.0,1.0,1.0,6000.0,0,18.0,18.0,Full
5254,229.0,37.0,2000.0,1212.0,1.0,MD,Multi-vehicle Collision,Major Damage,Other,14.0,3.0,1.0,1.0,68760.0,0,20.0,18.0,Full
5255,191.0,38.0,2000.0,1253.0,1.0,Masters,Multi-vehicle Collision,Major Damage,Ambulance,19.0,3.0,2.0,-0.0,56320.0,0,8.0,18.0,Full
5256,35.0,57.0,1000.0,856.0,,,Multi-vehicle Collision,Major Loss,Police,14.0,3.0,1.0,0.0,8000.0,0,5.0,41.0,Full
5257,42.0,61.0,1000.0,1594.0,,Bachelor,Multi-vehicle Collision,Minor Loss,Ambulance,1.0,2.0,1.0,1.0,6000.0,0,20.0,40.0,Full
5258,38.0,41.0,2000.0,1630.0,,High School,Single Vehicle Collision,Total Loss,none,12.0,1.0,1.0,1.0,7000.0,0,1.0,22.0,Full
5259,234.0,44.0,500.0,1781.0,-0.0,Associate,Single Vehicle Collision,Major Damage,Ambulance,3.0,1.0,1.0,0.0,70200.0,1,3.0,27.0,Full
5260,42.0,62.0,500.0,1486.0,,Bachelor,Single Vehicle Collision,Minor Loss,Other,20.0,1.0,1.0,1.0,2000.0,0,15.0,40.0,Full
5261,194.0,39.0,500.0,823.0,0.0,Masters,Multi-vehicle Collision,Major Damage,Other,3.0,3.0,2.0,-0.0,61500.0,0,3.0,20.0,Full
5262,84.0,30.0,2000.0,1827.0,0.0,Associate,Vehicle Theft,Trivial Damage,Police,9.0,1.0,1.0,-0.0,4620.0,0,17.0,13.0,Full
5263,41.0,31.0,500.0,1640.0,,Bachelor,Single Vehicle Collision,Minor Loss,Ambulance,19.0,1.0,1.0,1.0,7000.0,0,3.0,15.0,Full
5264,57.0,49.0,500.0,1499.0,,Bachelor,Multi-vehicle Collision,Total Loss,Ambulance,3.0,3.0,1.0,-0.0,1000.0,0,9.0,30.0,Full
5265,120.0,35.0,1000.0,1426.0,1.0,High School,Multi-vehicle Collision,Total Loss,Ambulance,22.0,3.0,2.0,-0.0,51210.0,0,5.0,16.0,Full
5266,128.0,30.0,1000.0,1061.0,-0.0,MD,Single Vehicle Collision,Major Damage,Ambulance,8.0,1.0,0.0,-0.0,68530.0,0,18.0,14.0,Full
5267,72.0,55.0,1000.0,1316.0,,College,Multi-vehicle Collision,Total Loss,Ambulance,13.0,3.0,1.0,1.0,3000.0,0,19.0,36.0,Full
5268,129.0,28.0,1000.0,1378.0,-0.0,Masters,Single Vehicle Collision,Major Damage,Fire,23.0,1.0,2.0,0.0,44640.0,0,10.0,6.0,Full
5269,77.0,56.0,2000.0,1134.0,,,Multi-vehicle Collision,Major Loss,Police,14.0,3.0,1.0,1.0,5000.0,0,12.0,36.0,Full
5270,260.0,43.0,500.0,982.0,1.0,JD,Single Vehicle Collision,Total Loss,Fire,18.0,1.0,1.0,-0.0,75400.0,0,4.0,25.0,Full
5271,90.0,36.0,500.0,1526.0,,MD,Multi-vehicle Collision,Minor Loss,none,12.0,3.0,0.0,1.0,6000.0,0,4.0,20.0,Full
5272,74.0,50.0,2000.0,1308.0,,Masters,Multi-vehicle Collision,Total Loss,Ambulance,14.0,3.0,-0.0,0.0,4000.0,0,6.0,29.0,Full
5273,83.0,52.0,2000.0,1497.0,,Bachelor,Multi-vehicle Collision,Minor Loss,Ambulance,0.0,3.0,1.0,1.0,6000.0,0,2.0,35.0,Full
5274,124.0,32.0,1000.0,1311.0,1.0,Masters,Single Vehicle Collision,Total Loss,Ambulance,23.0,1.0,0.0,0.0,57700.0,0,12.0,12.0,Full
5275,313.0,50.0,2000.0,1256.0,0.0,MD,Multi-vehicle Collision,Major Damage,Other,18.0,3.0,2.0,1.0,69000.0,1,20.0,31.0,Full
5276,194.0,34.0,500.0,1430.0,1.0,JD,Multi-vehicle Collision,Minor Damage,Ambulance,11.0,3.0,1.0,1.0,57200.0,0,10.0,14.0,Full
5277,99.0,49.0,1000.0,1479.0,,Bachelor,Multi-vehicle Collision,Minor Loss,Police,13.0,3.0,1.0,0.0,9000.0,0,7.0,31.0,Full
5278,50.0,35.0,500.0,898.0,,Bachelor,Single Vehicle Collision,Minor Loss,none,2.0,1.0,-0.0,1.0,6000.0,1,0.0,19.0,Full
5279,465.0,63.0,500.0,1007.0,1.0,Masters,Single Vehicle Collision,Minor Damage,Other,7.0,1.0,-0.0,0.0,43560.0,0,-0.0,43.0,Full
5280,78.0,29.0,1000.0,1234.0,0.0,Masters,Vehicle Theft,Minor Damage,Police,3.0,1.0,2.0,0.0,7500.0,0,13.0,8.0,Full
5281,108.0,45.0,2000.0,1325.0,,Bachelor,Multi-vehicle Collision,Total Loss,Police,6.0,3.0,1.0,0.0,8000.0,0,15.0,27.0,Full
5282,17.0,30.0,2000.0,1273.0,,Bachelor,Single Vehicle Collision,Minor Loss,Ambulance,2.0,1.0,-0.0,0.0,9000.0,0,19.0,13.0,Full
5283,355.0,47.0,2000.0,1274.0,-0.0,College,Multi-vehicle Collision,Major Damage,Fire,19.0,3.0,2.0,-0.0,62800.0,1,12.0,29.0,Full
5284,108.0,34.0,2000.0,1087.0,,College,Vehicle Theft,Major Loss,Ambulance,23.0,1.0,1.0,1.0,6000.0,0,8.0,12.0,Full
5285,98.0,55.0,2000.0,1436.0,,Bachelor,Parked Car,Major Loss,Ambulance,7.0,1.0,1.0,1.0,4000.0,0,12.0,38.0,Full
5286,259.0,43.0,500.0,948.0,1.0,Masters,Vehicle Theft,Trivial Damage,Police,15.0,1.0,1.0,-0.0,7680.0,0,7.0,26.0,Full
5287,110.0,38.0,2000.0,1620.0,,Masters,Multi-vehicle Collision,Major Loss,none,6.0,3.0,1.0,1.0,5000.0,0,3.0,22.0,Full
5288,46.0,49.0,500.0,1152.0,,High School,Single Vehicle Collision,Total Loss,Other,7.0,1.0,1.0,1.0,3000.0,0,15.0,30.0,Full
5289,6.0,45.0,2000.0,1586.0,,MD,Single Vehicle Collision,Total Loss,Ambulance,22.0,1.0,1.0,1.0,4000.0,0,13.0,23.0,Full
5290,58.0,28.0,2000.0,1595.0,,Masters,Single Vehicle Collision,Major Loss,Other,18.0,1.0,0.0,0.0,6000.0,0,3.0,8.0,Full
5291,241.0,43.0,1000.0,936.0,-0.0,Associate,Vehicle Theft,Trivial Damage,Police,21.0,1.0,1.0,1.0,7150.0,0,12.0,24.0,Full
5292,235.0,39.0,2000.0,1454.0,0.0,JD,Single Vehicle Collision,Major Damage,Other,10.0,1.0,0.0,-0.0,60320.0,1,3.0,21.0,Full
5293,102.0,32.0,500.0,1537.0,0.0,JD,Single Vehicle Collision,Total Loss,Other,11.0,1.0,1.0,-0.0,47400.0,1,11.0,15.0,Full
5294,106.0,50.0,1000.0,1084.0,,Bachelor,Single Vehicle Collision,Major Loss,Ambulance,15.0,1.0,0.0,1.0,1000.0,0,13.0,32.0,Full
5295,52.0,43.0,500.0,1522.0,,Masters,Multi-vehicle Collision,Major Loss,Ambulance,13.0,3.0,1.0,-0.0,3000.0,0,3.0,23.0,Full
5296,66.0,64.0,1000.0,854.0,,Masters,Multi-vehicle Collision,Major Loss,Other,17.0,3.0,1.0,1.0,2000.0,1,1.0,48.0,Full
5297,299.0,42.0,2000.0,1437.0,1.0,Associate,Single Vehicle Collision,Minor Damage,Other,13.0,1.0,1.0,-0.0,70400.0,0,15.0,21.0,Full
5298,135.0,30.0,2000.0,1341.0,1.0,MD,Multi-vehicle Collision,Minor Damage,Ambulance,18.0,3.0,-0.0,0.0,32670.0,0,12.0,12.0,Full
5299,190.0,38.0,500.0,1246.0,0.0,JD,Single Vehicle Collision,Total Loss,Other,14.0,1.0,-0.0,0.0,45100.0,0,2.0,19.0,Full
5300,99.0,35.0,1000.0,1201.0,,High School,Single Vehicle Collision,Major Loss,Police,17.0,1.0,1.0,1.0,7000.0,0,4.0,16.0,Full
5301,94.0,46.0,2000.0,1606.0,,PhD,Multi-vehicle Collision,Minor Loss,Ambulance,1.0,3.0,0.0,1.0,3000.0,0,15.0,29.0,Full
5302,347.0,51.0,500.0,1481.0,1.0,MD,Single Vehicle Collision,Total Loss,Other,15.0,1.0,-0.0,0.0,103560.0,0,18.0,33.0,Full
5303,69.0,34.0,500.0,1070.0,,Bachelor,Single Vehicle Collision,Minor Loss,none,23.0,1.0,1.0,1.0,9000.0,0,20.0,14.0,Full
5304,12.0,24.0,1000.0,1144.0,1.0,PhD,Multi-vehicle Collision,Minor Damage,Police,13.0,3.0,2.0,0.0,53370.0,0,4.0,2.0,P1
5305,178.0,38.0,500.0,1381.0,1.0,College,Multi-vehicle Collision,Minor Damage,Other,10.0,3.0,0.0,-0.0,57200.0,0,4.0,18.0,Full
5306,111.0,55.0,1000.0,1428.0,,Bachelor,Vehicle Theft,Total Loss,none,4.0,1.0,-0.0,1.0,10000.0,0,5.0,37.0,Full
5307,7.0,31.0,1000.0,1610.0,,MD,Single Vehicle Collision,Minor Loss,Police,1.0,1.0,1.0,1.0,4000.0,0,11.0,12.0,Full
5308,70.0,26.0,2000.0,1238.0,,High School,Single Vehicle Collision,Total Loss,Ambulance,7.0,1.0,1.0,1.0,3000.0,0,11.0,7.0,Full
5309,15.0,56.0,1000.0,1156.0,,,Multi-vehicle Collision,Minor Loss,Ambulance,18.0,3.0,-0.0,1.0,7000.0,0,11.0,34.0,Full
5310,78.0,42.0,2000.0,1473.0,,Bachelor,Single Vehicle Collision,Major Loss,Ambulance,5.0,1.0,1.0,-0.0,9000.0,0,18.0,21.0,Full
5311,158.0,33.0,2000.0,1327.0,1.0,Associate,Single Vehicle Collision,Total Loss,Other,0.0,1.0,0.0,-0.0,35000.0,0,3.0,11.0,Full
5312,299.0,42.0,2000.0,1437.0,1.0,Associate,Single Vehicle Collision,Minor Damage,Other,13.0,1.0,1.0,0.0,70400.0,0,15.0,21.0,Full
5313,106.0,44.0,1000.0,1358.0,,Masters,Single Vehicle Collision,Total Loss,Other,22.0,1.0,0.0,1.0,5000.0,0,9.0,24.0,Full
5314,65.0,36.0,1000.0,1020.0,,MD,Parked Car,Major Loss,Ambulance,6.0,1.0,0.0,1.0,7000.0,0,9.0,20.0,Full
5315,74.0,33.0,1000.0,1248.0,,Bachelor,Single Vehicle Collision,Minor Loss,Police,13.0,1.0,1.0,1.0,9000.0,0,8.0,14.0,Full
5316,74.0,31.0,500.0,1551.0,,High School,Multi-vehicle Collision,Minor Loss,Ambulance,11.0,3.0,1.0,-0.0,5000.0,0,4.0,14.0,Full
5317,62.0,49.0,500.0,1495.0,,Bachelor,Single Vehicle Collision,Total Loss,Police,18.0,1.0,1.0,1.0,3000.0,0,3.0,30.0,Full
5318,106.0,30.0,500.0,1492.0,,Bachelor,Multi-vehicle Collision,Major Loss,Ambulance,2.0,4.0,1.0,-0.0,3000.0,0,16.0,9.0,Full
5319,151.0,37.0,1000.0,1729.0,1.0,Masters,Single Vehicle Collision,Minor Damage,Fire,0.0,1.0,1.0,-0.0,38830.0,0,16.0,20.0,Full
5320,125.0,31.0,500.0,1221.0,0.0,JD,Parked Car,Trivial Damage,none,4.0,1.0,1.0,-0.0,4320.0,0,12.0,13.0,Full
5321,104.0,30.0,500.0,1053.0,1.0,MD,Vehicle Theft,Minor Damage,Police,8.0,1.0,0.0,1.0,4800.0,0,9.0,12.0,Full
5322,190.0,35.0,500.0,1485.0,1.0,High School,Parked Car,Trivial Damage,none,4.0,1.0,-0.0,0.0,3840.0,0,17.0,16.0,Full
5323,373.0,55.0,500.0,1607.0,-0.0,MD,Multi-vehicle Collision,Major Damage,Other,21.0,4.0,0.0,0.0,60600.0,1,8.0,34.0,Full
5324,4.0,34.0,500.0,1283.0,1.0,College,Multi-vehicle Collision,Major Damage,Police,0.0,4.0,-0.0,-0.0,66880.0,1,19.0,13.0,Full
5325,230.0,42.0,1000.0,1023.0,1.0,MD,Multi-vehicle Collision,Minor Damage,Other,13.0,3.0,1.0,1.0,58850.0,0,16.0,20.0,Full
5326,68.0,38.0,1000.0,1184.0,,Bachelor,Multi-vehicle Collision,Total Loss,Police,4.0,3.0,0.0,1.0,8000.0,0,17.0,19.0,Full
5327,114.0,50.0,1000.0,1638.0,,Bachelor,Multi-vehicle Collision,Total Loss,Ambulance,23.0,3.0,0.0,1.0,1000.0,0,5.0,32.0,Full
5328,274.0,45.0,1000.0,1354.0,1.0,JD,Single Vehicle Collision,Minor Damage,Ambulance,13.0,1.0,-0.0,0.0,58500.0,1,20.0,29.0,Full
5329,110.0,62.0,2000.0,1468.0,,Bachelor,Vehicle Theft,Major Loss,Ambulance,6.0,1.0,1.0,1.0,4000.0,0,8.0,45.0,Full
5330,162.0,33.0,500.0,965.0,1.0,Associate,Multi-vehicle Collision,Major Damage,Fire,17.0,4.0,2.0,0.0,35300.0,1,19.0,17.0,Full
5331,162.0,31.0,1000.0,1050.0,1.0,Masters,Parked Car,Minor Damage,none,7.0,1.0,0.0,-0.0,3600.0,1,2.0,13.0,Full
5332,83.0,47.0,1000.0,1115.0,,Bachelor,Multi-vehicle Collision,Major Loss,Police,13.0,3.0,1.0,1.0,7000.0,0,3.0,28.0,Full
5333,246.0,39.0,1000.0,1416.0,1.0,JD,Single Vehicle Collision,Minor Damage,Ambulance,16.0,1.0,-0.0,-0.0,45180.0,0,11.0,18.0,Full
5334,270.0,44.0,2000.0,1031.0,1.0,Associate,Multi-vehicle Collision,Major Damage,Ambulance,20.0,3.0,1.0,-0.0,35900.0,1,8.0,22.0,Full
5335,204.0,40.0,1000.0,1694.0,-0.0,High School,Single Vehicle Collision,Minor Damage,Police,6.0,1.0,1.0,-0.0,53400.0,0,12.0,18.0,Full
5336,108.0,41.0,1000.0,1589.0,,High School,Vehicle Theft,Major Loss,Ambulance,9.0,1.0,1.0,1.0,5000.0,1,16.0,24.0,Full
5337,108.0,41.0,500.0,876.0,,MD,Multi-vehicle Collision,Total Loss,none,14.0,3.0,1.0,1.0,7000.0,1,20.0,23.0,Full
5338,256.0,43.0,500.0,1203.0,1.0,MD,Single Vehicle Collision,Total Loss,Fire,11.0,1.0,-0.0,0.0,63250.0,0,18.0,23.0,Full
5339,276.0,46.0,2000.0,1090.0,0.0,College,Single Vehicle Collision,Minor Damage,Ambulance,17.0,1.0,1.0,0.0,51390.0,1,8.0,30.0,Full
5340,32.0,38.0,2000.0,566.0,0.0,Associate,Parked Car,Trivial Damage,Police,22.0,1.0,-0.0,-0.0,2640.0,0,0.0,20.0,Full
5341,421.0,56.0,500.0,1936.0,0.0,Masters,Single Vehicle Collision,Major Damage,Ambulance,7.0,1.0,2.0,-0.0,92730.0,1,11.0,40.0,Full
5342,446.0,61.0,1000.0,1037.0,1.0,High School,Multi-vehicle Collision,Minor Damage,Police,1.0,3.0,2.0,-0.0,80880.0,0,10.0,42.0,Full
5343,284.0,48.0,1000.0,1169.0,1.0,JD,Single Vehicle Collision,Total Loss,Other,11.0,1.0,-0.0,1.0,35750.0,0,14.0,31.0,Full
5344,113.0,41.0,2000.0,1677.0,,High School,Multi-vehicle Collision,Minor Loss,Police,2.0,3.0,-0.0,1.0,4000.0,0,17.0,25.0,Full
5345,101.0,47.0,1000.0,1446.0,,Bachelor,Multi-vehicle Collision,Minor Loss,Police,21.0,3.0,1.0,1.0,3000.0,0,10.0,28.0,Full
5346,163.0,33.0,500.0,1240.0,1.0,Associate,Multi-vehicle Collision,Total Loss,Fire,11.0,3.0,1.0,-0.0,77110.0,0,1.0,17.0,Full
5347,102.0,56.0,2000.0,1074.0,,Masters,Single Vehicle Collision,Minor Loss,Ambulance,15.0,1.0,1.0,0.0,6000.0,0,10.0,35.0,Full
5348,78.0,30.0,2000.0,1217.0,,MD,Single Vehicle Collision,Total Loss,Police,21.0,1.0,1.0,1.0,6000.0,0,3.0,8.0,Full
5349,116.0,37.0,2000.0,855.0,,Bachelor,Vehicle Theft,Total Loss,Police,3.0,1.0,0.0,1.0,8000.0,0,17.0,20.0,Full
5350,38.0,57.0,500.0,962.0,,Masters,Multi-vehicle Collision,Major Loss,Police,15.0,3.0,1.0,1.0,4000.0,0,6.0,38.0,Full
5351,58.0,23.0,2000.0,1471.0,-0.0,High School,Single Vehicle Collision,Major Damage,Fire,8.0,1.0,2.0,0.0,50380.0,1,8.0,7.0,Full
5352,91.0,36.0,500.0,1046.0,,High School,Single Vehicle Collision,Total Loss,none,17.0,1.0,-0.0,1.0,2000.0,0,12.0,18.0,Full
5353,285.0,43.0,2000.0,1513.0,1.0,College,Vehicle Theft,Minor Damage,Police,7.0,1.0,1.0,-0.0,2520.0,0,18.0,23.0,Full
5354,35.0,50.0,2000.0,1460.0,,Bachelor,Single Vehicle Collision,Minor Loss,Ambulance,4.0,1.0,-0.0,1.0,3000.0,0,7.0,34.0,Full
5355,308.0,47.0,1000.0,1014.0,1.0,Associate,Parked Car,Minor Damage,none,7.0,1.0,1.0,1.0,5590.0,0,13.0,29.0,Full
5356,117.0,64.0,2000.0,1471.0,,College,Single Vehicle Collision,Minor Loss,Police,9.0,1.0,1.0,1.0,9000.0,0,19.0,46.0,Full
5357,80.0,28.0,1000.0,1741.0,1.0,College,Single Vehicle Collision,Major Damage,Police,3.0,1.0,-0.0,0.0,33480.0,0,4.0,11.0,Full
5358,25.0,35.0,2000.0,904.0,,High School,Parked Car,Minor Loss,Ambulance,6.0,1.0,1.0,1.0,1000.0,0,11.0,13.0,Full
5359,315.0,44.0,1000.0,974.0,1.0,Masters,Multi-vehicle Collision,Total Loss,Other,12.0,3.0,1.0,1.0,26730.0,0,9.0,22.0,Full
