index,timeAsCustomer,driverAge,insuranceAccess,insurancePremium,driverGender,educationLevel,accidentType,incidentSeverity,authoritiesInvolved,incidentTime,numVehiclesInvolved,numBodilyInjuries,policeReportBool,totalClaimAmount,fraud,vehicleAge,driverExperience,licenceType
980,102,49,500,1540,,College,Parked Car,Total Loss,None,7,1,0,1,10000,1,15,30,Full
981,117,39,500,1269,,Masters,Single Vehicle Collision,Major Loss,Police,11,1,0,1,10000,0,17,22,Full
982,49,59,1000,1444,,Bachelor,Single Vehicle Collision,Major Loss,None,19,1,1,0,3000,0,3,43,Full
983,80,38,2000,1532,,Bachelor,Single Vehicle Collision,Minor Loss,Ambulance,11,1,1,1,5000,0,2,22,Full
984,61,62,1000,1256,,Bachelor,Parked Car,Total Loss,Police,5,1,1,1,5000,0,11,46,Full
985,44,56,500,1669,,Bachelor,Single Vehicle Collision,Total Loss,Ambulance,13,1,0,1,9000,0,14,40,Full
986,90,51,500,1270,,Masters,Vehicle Theft,Major Loss,Police,3,1,1,1,8000,0,20,29,Full
987,18,47,1000,1393,,PhD,Vehicle Theft,Minor Loss,Ambulance,8,1,0,0,4000,0,7,29,Full
988,77,53,500,1481,,Bachelor,Multi-vehicle Collision,Minor Loss,Ambulance,5,3,1,1,5000,0,7,33,Full
989,84,43,2000,1418,,High School,Single Vehicle Collision,Minor Loss,Ambulance,7,1,0,1,2000,0,10,22,Full
990,35,42,500,882,,Bachelor,Multi-vehicle Collision,Major Loss,Police,0,3,1,1,4000,0,14,26,Full
991,69,52,500,960,,High School,Multi-vehicle Collision,Total Loss,Other,13,3,1,0,6000,0,11,31,Full
992,97,56,500,1488,,Bachelor,Multi-vehicle Collision,Major Loss,Other,17,3,0,1,4000,0,14,38,Full
993,110,48,500,1399,,Bachelor,Single Vehicle Collision,Minor Loss,Police,15,1,1,1,5000,0,7,26,Full
994,53,25,2000,1275,,College,Single Vehicle Collision,Total Loss,Ambulance,10,1,1,1,10000,0,18,6,Full
995,85,26,2000,1317,,MD,Multi-vehicle Collision,Minor Loss,Ambulance,19,4,1,1,4000,0,3,5,Full
996,96,34,1000,1195,,High School,Single Vehicle Collision,Minor Loss,Ambulance,1,1,1,0,3000,0,6,14,Full
997,42,26,500,945,,Bachelor,Parked Car,Total Loss,Police,17,1,0,0,3000,0,16,7,Full
998,76,54,500,1518,,PhD,Multi-vehicle Collision,Total Loss,Ambulance,5,3,1,1,9000,0,6,34,Full
999,72,49,1000,1287,,High School,Single Vehicle Collision,Major Loss,None,15,1,1,1,2000,0,13,28,Full
1000,72,43,2000,1286,,Bachelor,Single Vehicle Collision,Total Loss,Police,11,1,1,1,8000,0,5,23,Full
1001,26,63,1000,1136,,MD,Multi-vehicle Collision,Minor Loss,Ambulance,2,3,1,1,8000,0,4,43,Full
1002,15,55,1000,841,,High School,Single Vehicle Collision,Minor Loss,Ambulance,11,1,1,1,8000,0,6,37,Full
1003,25,51,2000,1673,,Bachelor,Single Vehicle Collision,Minor Loss,Ambulance,16,1,1,0,1000,0,18,34,Full
1004,74,64,1000,1653,,Bachelor,Multi-vehicle Collision,Major Loss,Ambulance,2,3,0,1,8000,0,9,45,Full
1005,8,40,1000,1105,,High School,Vehicle Theft,Major Loss,Ambulance,1,1,1,1,4000,1,4,20,Full
1006,103,38,500,1083,,Bachelor,Single Vehicle Collision,Total Loss,Police,15,1,0,1,2000,0,6,16,Full
1007,89,33,500,1395,,College,Multi-vehicle Collision,Total Loss,Police,9,4,0,0,3000,0,0,13,Full
1008,77,48,500,1320,,High School,Multi-vehicle Collision,Major Loss,Ambulance,9,2,1,0,5000,0,15,32,Full
1009,105,63,1000,1622,,High School,Parked Car,Total Loss,Police,7,1,1,1,10000,0,4,42,Full
1010,82,50,500,1184,,Bachelor,Single Vehicle Collision,Major Loss,Police,2,1,1,1,10000,1,12,34,Full
1011,33,53,500,1488,,High School,Multi-vehicle Collision,Minor Loss,Police,8,3,1,1,3000,0,0,35,Full
1012,64,29,1000,858,,Bachelor,Multi-vehicle Collision,Total Loss,Other,1,3,1,0,8000,0,17,9,Full
1013,45,43,2000,1396,,Masters,Single Vehicle Collision,Minor Loss,None,16,1,1,1,1000,0,4,24,Full
1014,21,25,2000,1239,,College,Multi-vehicle Collision,Total Loss,Ambulance,0,3,1,0,4000,0,0,4,P2
1015,113,47,2000,1464,,Bachelor,Multi-vehicle Collision,Minor Loss,None,3,3,0,1,1000,0,6,28,Full
1016,80,28,2000,1313,,College,Single Vehicle Collision,Minor Loss,Other,16,1,0,1,5000,0,19,12,Full
1017,54,31,1000,1301,,High School,Multi-vehicle Collision,Minor Loss,Other,13,3,1,1,4000,0,5,15,Full
1018,115,26,1000,1209,,High School,Single Vehicle Collision,Total Loss,Police,8,1,1,1,6000,0,10,9,Full
1019,19,32,500,1106,,Bachelor,Single Vehicle Collision,Total Loss,Ambulance,18,1,1,1,3000,0,8,12,Full
1020,43,64,1000,994,,Bachelor,Multi-vehicle Collision,Major Loss,Ambulance,10,2,1,1,9000,0,6,44,Full
1021,116,27,1000,1059,,MD,Single Vehicle Collision,Major Loss,Ambulance,4,1,0,0,10000,0,19,6,Full
1022,47,41,500,1213,,Bachelor,Single Vehicle Collision,Major Loss,Ambulance,14,1,0,1,2000,0,16,25,Full
1023,35,58,1000,1311,,High School,Parked Car,Major Loss,Police,7,1,0,1,4000,0,15,36,Full
1024,40,34,500,1127,,High School,Single Vehicle Collision,Total Loss,Ambulance,17,1,0,1,9000,0,10,18,Full
1025,62,43,1000,1597,,Bachelor,Vehicle Theft,Minor Loss,Ambulance,11,1,1,1,8000,0,17,27,Full
1026,107,64,500,1051,,High School,Single Vehicle Collision,Minor Loss,Police,6,1,0,1,1000,0,9,47,Full
1027,111,38,500,1158,,Bachelor,Multi-vehicle Collision,Minor Loss,Other,8,3,0,1,1000,0,9,17,Full
1028,70,58,500,1291,,High School,Parked Car,Minor Loss,None,5,1,1,1,2000,1,10,41,Full
1029,22,47,2000,1281,,High School,Multi-vehicle Collision,Minor Loss,Ambulance,19,3,1,0,5000,0,4,30,Full
1030,43,26,1000,881,,Bachelor,Single Vehicle Collision,Minor Loss,Police,5,1,1,0,6000,0,19,6,Full
1031,80,49,500,1643,,Masters,Multi-vehicle Collision,Total Loss,Ambulance,7,3,1,1,10000,0,5,27,Full
1032,76,45,500,1677,,Bachelor,Parked Car,Total Loss,Ambulance,7,1,0,1,4000,0,4,23,Full
1033,20,35,1000,879,,High School,Parked Car,Minor Loss,Police,7,1,1,1,1000,0,5,13,Full
1034,115,30,500,1606,,Bachelor,Single Vehicle Collision,Total Loss,Ambulance,19,1,1,1,2000,0,16,13,Full
1035,93,61,2000,1429,,Bachelor,Multi-vehicle Collision,Minor Loss,Ambulance,0,3,0,1,10000,0,16,41,Full
1036,59,29,1000,1098,,High School,Multi-vehicle Collision,Major Loss,Ambulance,19,3,1,1,4000,0,8,13,Full
1037,13,41,2000,939,,Bachelor,Multi-vehicle Collision,Major Loss,Police,18,4,1,1,7000,0,0,21,Full
1038,53,53,1000,1051,,College,Multi-vehicle Collision,Total Loss,Ambulance,9,3,1,1,1000,0,20,31,Full
1039,47,38,2000,1145,,Bachelor,Single Vehicle Collision,Minor Loss,Ambulance,10,1,1,1,7000,0,2,19,Full
1040,27,38,1000,942,,Bachelor,Multi-vehicle Collision,Total Loss,None,14,3,0,0,1000,0,17,16,Full
1041,69,51,1000,1629,,Bachelor,Multi-vehicle Collision,Total Loss,Police,16,3,0,1,5000,0,16,30,Full
1042,60,58,2000,1440,,Masters,Single Vehicle Collision,Total Loss,None,14,1,1,1,7000,0,19,36,Full
1043,100,43,1000,1065,,PhD,Single Vehicle Collision,Total Loss,None,12,1,1,1,2000,0,16,25,Full
1044,90,54,1000,993,,Bachelor,Multi-vehicle Collision,Major Loss,Police,17,2,1,1,3000,0,6,32,Full
1045,79,57,500,1207,,High School,Single Vehicle Collision,Minor Loss,Police,21,1,0,0,3000,0,4,35,Full
1046,35,50,2000,1460,,Bachelor,Single Vehicle Collision,Minor Loss,Ambulance,4,1,0,1,3000,0,7,34,Full
1047,118,29,1000,1276,,Masters,Vehicle Theft,Total Loss,Police,8,1,0,1,1000,0,4,10,Full
1048,84,47,1000,1497,,Bachelor,Single Vehicle Collision,Minor Loss,None,11,1,1,0,6000,0,14,29,Full
1049,17,64,1000,1208,,College,Parked Car,Total Loss,Ambulance,23,1,1,1,5000,0,17,45,Full
1050,20,38,500,1377,,Bachelor,Multi-vehicle Collision,Minor Loss,Ambulance,5,2,0,0,3000,0,13,16,Full
1051,107,60,500,1313,,Masters,Multi-vehicle Collision,Minor Loss,None,18,3,1,1,4000,0,4,38,Full
1052,7,30,500,1118,,Bachelor,Single Vehicle Collision,Total Loss,None,11,1,1,1,9000,0,0,12,Full
1053,50,51,1000,934,,High School,Multi-vehicle Collision,Total Loss,Ambulance,5,3,1,1,1000,0,11,33,Full
1054,98,62,2000,1604,,Bachelor,Vehicle Theft,Total Loss,Police,18,1,0,1,9000,0,9,40,Full
1055,100,56,500,1323,,Masters,Multi-vehicle Collision,Minor Loss,None,6,3,1,1,8000,0,4,39,Full
1056,79,28,500,1453,,High School,Multi-vehicle Collision,Total Loss,Ambulance,15,3,1,1,6000,0,7,9,Full
1057,70,38,1000,1423,,High School,Single Vehicle Collision,Major Loss,Ambulance,4,1,0,1,9000,0,10,17,Full
1058,14,25,2000,1642,,MD,Single Vehicle Collision,Minor Loss,Police,0,1,1,1,10000,0,12,6,Full
1059,43,36,1000,1569,,Masters,Single Vehicle Collision,Minor Loss,Police,17,1,0,1,9000,0,9,20,Full
1060,97,35,1000,1310,,High School,Single Vehicle Collision,Total Loss,None,18,1,0,0,3000,0,20,14,Full
1061,9,60,500,1176,,College,Multi-vehicle Collision,Total Loss,Ambulance,15,3,1,1,1000,0,0,40,Full
1062,19,40,2000,1169,,Bachelor,Multi-vehicle Collision,Major Loss,None,12,3,1,1,8000,0,13,19,Full
1063,45,54,500,1391,,Bachelor,Multi-vehicle Collision,Total Loss,Other,13,3,1,1,1000,1,19,33,Full
1064,47,60,500,1661,,Bachelor,Single Vehicle Collision,Total Loss,None,14,1,1,0,8000,0,4,39,Full
1065,86,27,2000,916,,MD,Multi-vehicle Collision,Major Loss,Ambulance,20,3,1,0,10000,0,4,8,Full
1066,80,25,1000,1605,,MD,Multi-vehicle Collision,Major Loss,Police,1,2,1,1,3000,0,15,6,Full
1067,117,47,1000,1477,,Masters,Parked Car,Total Loss,Ambulance,4,1,1,1,1000,0,9,31,Full
1068,6,32,2000,1372,,PhD,Vehicle Theft,Minor Loss,None,22,1,1,1,9000,0,20,16,Full
1069,76,49,2000,1512,,PhD,Multi-vehicle Collision,Major Loss,Ambulance,16,3,1,1,6000,0,12,32,Full
1070,77,28,500,1422,,High School,Multi-vehicle Collision,Major Loss,Ambulance,4,3,1,1,9000,0,19,7,Full
1071,9,26,2000,1652,,High School,Parked Car,Total Loss,None,5,1,1,1,9000,0,0,6,Full
1072,9,50,1000,868,,Bachelor,Multi-vehicle Collision,Minor Loss,Ambulance,0,3,1,1,9000,0,3,30,Full
1073,36,53,2000,849,,MD,Multi-vehicle Collision,Total Loss,Ambulance,4,3,1,0,6000,0,14,36,Full
1074,38,62,2000,1349,,High School,Single Vehicle Collision,Major Loss,Police,1,1,1,1,4000,0,8,41,Full
1075,66,53,2000,1330,,Bachelor,Multi-vehicle Collision,Total Loss,None,10,3,1,0,3000,0,17,32,Full
1076,47,60,500,1544,,Bachelor,Multi-vehicle Collision,Major Loss,Ambulance,10,4,1,1,6000,0,8,39,Full
1077,113,37,500,1520,,High School,Parked Car,Major Loss,Ambulance,8,1,1,0,4000,0,14,21,Full
1078,51,33,2000,1453,,Bachelor,Single Vehicle Collision,Major Loss,None,9,1,0,0,7000,0,11,11,Full
1079,91,37,1000,1429,,College,Single Vehicle Collision,Minor Loss,Ambulance,22,1,0,1,7000,0,2,21,Full
1080,8,53,1000,988,,Masters,Multi-vehicle Collision,Minor Loss,Police,8,3,1,1,10000,0,14,37,Full
1081,100,55,2000,1451,,College,Single Vehicle Collision,Total Loss,Police,22,1,1,0,9000,0,14,33,Full
1082,19,45,1000,1497,,High School,Multi-vehicle Collision,Major Loss,None,3,3,0,1,5000,0,2,23,Full
1083,48,41,1000,1203,,High School,Parked Car,Minor Loss,Police,3,1,1,1,8000,0,11,22,Full
1084,100,56,2000,1012,,High School,Vehicle Theft,Minor Loss,None,20,1,1,1,9000,0,6,36,Full
1085,106,44,1000,1358,,Masters,Single Vehicle Collision,Total Loss,Other,22,1,0,1,5000,0,9,24,Full
1086,32,43,1000,1280,,High School,Multi-vehicle Collision,Total Loss,Ambulance,14,3,1,1,1000,0,8,25,Full
1087,23,30,2000,1374,,Masters,Single Vehicle Collision,Major Loss,Ambulance,0,1,0,1,2000,0,2,12,Full
1088,18,25,500,871,,Bachelor,Vehicle Theft,Total Loss,Ambulance,20,1,1,1,6000,0,3,6,Full
1089,30,50,500,937,,PhD,Single Vehicle Collision,Minor Loss,Ambulance,3,1,1,1,2000,1,1,31,Full
1090,7,50,500,1368,,High School,Multi-vehicle Collision,Minor Loss,None,1,3,1,1,8000,0,4,28,Full
1091,75,27,2000,1233,,High School,Multi-vehicle Collision,Total Loss,Ambulance,14,4,0,1,2000,0,17,7,Full
1092,97,36,1000,1593,,Bachelor,Single Vehicle Collision,Total Loss,None,13,1,1,1,10000,0,0,15,Full
1093,52,60,2000,1247,,College,Vehicle Theft,Major Loss,Police,19,1,1,0,1000,0,8,42,Full
1094,53,52,1000,1478,,Masters,Multi-vehicle Collision,Minor Loss,Police,12,3,1,1,3000,0,16,31,Full
1095,26,27,500,1205,,High School,Single Vehicle Collision,Minor Loss,Police,20,1,1,0,6000,0,2,10,Full
1096,49,46,2000,1359,,High School,Multi-vehicle Collision,Minor Loss,Police,23,3,1,1,7000,0,4,30,Full
1097,104,44,1000,887,,Bachelor,Parked Car,Total Loss,Ambulance,4,1,1,1,1000,0,15,24,Full
1098,71,55,2000,1132,,Bachelor,Single Vehicle Collision,Major Loss,Ambulance,22,1,1,1,6000,0,13,38,Full
1099,10,62,1000,1529,,High School,Single Vehicle Collision,Minor Loss,Ambulance,21,1,1,0,5000,0,11,43,Full
1100,42,32,1000,1465,,Bachelor,Multi-vehicle Collision,Total Loss,Ambulance,20,3,0,1,4000,0,3,16,Full
1101,22,42,500,1150,,Bachelor,Parked Car,Total Loss,Police,7,1,1,1,7000,0,16,23,Full
1102,44,42,500,1208,,High School,Multi-vehicle Collision,Major Loss,None,3,3,0,1,3000,0,3,24,Full
1103,79,30,500,1222,,High School,Vehicle Theft,Minor Loss,Police,6,1,0,1,3000,0,2,8,Full
1104,41,54,500,867,,High School,Parked Car,Minor Loss,Other,12,1,0,0,10000,0,16,33,Full
1105,20,45,1000,1502,,Masters,Single Vehicle Collision,Minor Loss,Other,0,1,0,1,10000,0,7,28,Full
1106,79,54,500,1105,,High School,Single Vehicle Collision,Minor Loss,None,4,1,0,0,7000,0,6,32,Full
1107,72,29,2000,1496,,Bachelor,Multi-vehicle Collision,Total Loss,Police,1,3,0,1,5000,0,5,7,Full
1108,38,53,500,1632,,College,Single Vehicle Collision,Total Loss,Police,3,1,1,1,7000,0,6,32,Full
1109,87,51,500,1618,,College,Single Vehicle Collision,Total Loss,None,8,1,0,0,8000,0,7,29,Full
1110,96,28,2000,1159,,High School,Multi-vehicle Collision,Total Loss,Ambulance,0,2,1,1,9000,0,14,12,Full
1111,94,33,500,900,,MD,Single Vehicle Collision,Total Loss,None,20,1,0,1,8000,0,5,17,Full
1112,13,64,2000,918,,High School,Multi-vehicle Collision,Major Loss,Ambulance,22,2,1,0,2000,0,6,45,Full
1113,39,25,2000,1307,,Bachelor,Multi-vehicle Collision,Major Loss,Ambulance,2,4,0,1,2000,0,16,4,P2
1114,92,51,500,1149,,High School,Single Vehicle Collision,Major Loss,Police,15,1,1,0,5000,0,19,31,Full
1115,119,64,1000,1366,,PhD,Multi-vehicle Collision,Major Loss,Ambulance,8,4,0,0,8000,0,12,47,Full
1116,91,64,1000,1245,,College,Single Vehicle Collision,Minor Loss,Other,0,1,1,1,10000,0,2,48,Full
1117,58,53,2000,1332,,Bachelor,Multi-vehicle Collision,Major Loss,Ambulance,10,3,1,0,9000,0,10,37,Full
1118,20,58,1000,894,,High School,Vehicle Theft,Major Loss,Police,13,1,0,1,8000,0,12,37,Full
1119,6,58,500,1061,,MD,Single Vehicle Collision,Minor Loss,Police,0,1,1,1,6000,0,6,40,Full
1120,46,39,500,1051,,Bachelor,Single Vehicle Collision,Minor Loss,Police,16,1,1,0,4000,0,17,22,Full
1121,108,41,1000,1589,,High School,Vehicle Theft,Major Loss,Ambulance,9,1,1,1,5000,1,16,24,Full
1122,25,35,2000,904,,High School,Parked Car,Minor Loss,Ambulance,6,1,1,1,1000,0,11,13,Full
1123,110,38,2000,1620,,Masters,Multi-vehicle Collision,Major Loss,None,6,3,1,1,5000,0,3,22,Full
1124,48,37,500,1371,,Masters,Single Vehicle Collision,Minor Loss,None,7,1,1,1,6000,0,14,16,Full
1125,98,38,2000,1668,,Bachelor,Parked Car,Minor Loss,Ambulance,4,1,0,0,9000,0,18,21,Full
1126,15,53,500,1377,,Masters,Parked Car,Minor Loss,Other,9,1,1,1,6000,0,5,36,Full
1127,16,31,500,1669,,Bachelor,Single Vehicle Collision,Major Loss,Police,3,1,0,1,4000,1,20,15,Full
1128,93,26,2000,1074,,Bachelor,Multi-vehicle Collision,Major Loss,Ambulance,5,3,1,1,4000,0,16,10,Full
1129,35,60,1000,1269,,Masters,Single Vehicle Collision,Minor Loss,Ambulance,2,1,0,1,10000,0,6,41,Full
1130,32,35,500,890,,Bachelor,Multi-vehicle Collision,Total Loss,Ambulance,11,3,1,1,9000,0,12,13,Full
1131,99,63,1000,1386,,High School,Multi-vehicle Collision,Minor Loss,Ambulance,20,3,1,0,10000,0,6,42,Full
1132,34,51,500,1411,,Masters,Parked Car,Minor Loss,Police,23,1,1,0,4000,0,2,29,Full
1133,79,43,500,1493,,High School,Multi-vehicle Collision,Minor Loss,Ambulance,20,3,1,0,4000,0,17,24,Full
1134,27,35,1000,1530,,MD,Single Vehicle Collision,Major Loss,Ambulance,16,1,1,0,7000,0,13,13,Full
1135,14,26,500,855,,Bachelor,Multi-vehicle Collision,Total Loss,Police,9,3,0,1,9000,0,12,5,Full
1136,9,58,1000,1219,,Bachelor,Parked Car,Total Loss,Police,9,1,1,1,7000,0,3,39,Full
1137,48,63,500,1553,,Masters,Single Vehicle Collision,Major Loss,Ambulance,4,1,0,1,6000,0,7,44,Full
1138,91,53,500,1395,,Bachelor,Multi-vehicle Collision,Minor Loss,Ambulance,7,2,1,1,10000,1,18,36,Full
1139,109,30,2000,1174,,High School,Single Vehicle Collision,Total Loss,Ambulance,4,1,1,1,8000,0,3,12,Full
1140,45,55,500,928,,Bachelor,Multi-vehicle Collision,Total Loss,Police,18,3,1,1,6000,0,1,39,Full
1141,15,35,500,1405,,Bachelor,Multi-vehicle Collision,Minor Loss,Police,4,3,0,1,6000,0,4,13,Full
1142,78,35,500,1484,,Bachelor,Multi-vehicle Collision,Minor Loss,Police,21,3,1,1,1000,0,5,19,Full
1143,18,38,500,1259,,Bachelor,Single Vehicle Collision,Total Loss,None,19,1,1,1,3000,0,16,18,Full
1144,48,31,500,1022,,College,Multi-vehicle Collision,Minor Loss,None,20,3,1,0,2000,0,13,13,Full
1145,37,30,1000,1197,,College,Multi-vehicle Collision,Total Loss,Police,2,4,1,1,10000,0,0,9,Full
1146,67,50,2000,1240,,PhD,Multi-vehicle Collision,Minor Loss,Ambulance,7,3,0,0,6000,0,0,28,Full
1147,23,56,500,1052,,Masters,Single Vehicle Collision,Total Loss,Police,3,1,0,1,6000,0,11,38,Full
1148,80,46,1000,1632,,High School,Multi-vehicle Collision,Total Loss,Ambulance,11,3,1,1,7000,0,13,30,Full
1149,30,55,500,1450,,High School,Single Vehicle Collision,Total Loss,Ambulance,2,1,1,1,9000,0,2,37,Full
1150,68,62,2000,1488,,High School,Multi-vehicle Collision,Minor Loss,Ambulance,5,2,0,1,2000,0,12,41,Full
1151,79,63,500,1338,,MD,Single Vehicle Collision,Minor Loss,Ambulance,16,1,1,1,2000,0,5,41,Full
1152,86,63,1000,1255,,Bachelor,Multi-vehicle Collision,Total Loss,Police,8,3,0,1,6000,0,6,41,Full
1153,48,60,1000,1103,,High School,Multi-vehicle Collision,Total Loss,None,11,3,0,1,9000,0,8,40,Full
1154,46,48,2000,1351,,Bachelor,Single Vehicle Collision,Major Loss,None,22,1,1,0,9000,0,2,31,Full
1155,92,45,500,1320,,College,Parked Car,Major Loss,Ambulance,15,1,1,1,2000,0,20,24,Full
1156,88,31,2000,1022,,High School,Multi-vehicle Collision,Total Loss,Police,1,3,0,1,3000,0,20,12,Full
1157,104,58,500,1089,,High School,Vehicle Theft,Total Loss,Ambulance,4,1,1,1,2000,0,9,38,Full
1158,31,42,2000,1410,,Bachelor,Multi-vehicle Collision,Minor Loss,Ambulance,19,3,1,0,9000,0,5,21,Full
1159,25,33,500,1215,,High School,Single Vehicle Collision,Minor Loss,Police,15,1,1,0,9000,0,20,12,Full
1160,16,37,1000,980,,Bachelor,Single Vehicle Collision,Total Loss,Other,18,1,1,1,7000,0,16,15,Full
1161,98,51,500,1199,,High School,Multi-vehicle Collision,Total Loss,Ambulance,4,3,1,0,10000,0,15,32,Full
1162,46,46,1000,1517,,Bachelor,Single Vehicle Collision,Major Loss,Ambulance,14,1,0,1,9000,0,9,30,Full
1163,6,62,1000,1506,,High School,Vehicle Theft,Minor Loss,Ambulance,13,1,1,1,1000,0,8,45,Full
1164,8,59,500,1515,,Bachelor,Multi-vehicle Collision,Minor Loss,None,11,3,0,0,9000,0,16,39,Full
1165,59,53,500,1591,,Bachelor,Multi-vehicle Collision,Minor Loss,Police,19,3,0,1,8000,0,10,35,Full
1166,91,29,1000,1309,,MD,Single Vehicle Collision,Total Loss,Ambulance,0,1,0,1,5000,0,13,12,Full
1167,50,47,2000,1066,,Bachelor,Single Vehicle Collision,Total Loss,Police,21,1,1,1,4000,0,11,27,Full
1168,51,40,1000,939,,High School,Single Vehicle Collision,Minor Loss,Other,6,1,1,1,10000,0,14,23,Full
1169,116,60,1000,1319,,MD,Parked Car,Major Loss,Ambulance,12,1,1,0,6000,0,2,44,Full
1170,47,49,500,1540,,High School,Multi-vehicle Collision,Total Loss,Police,3,3,1,1,6000,0,7,27,Full
1171,118,55,500,1619,,Bachelor,Multi-vehicle Collision,Minor Loss,None,7,3,0,1,5000,0,3,37,Full
1172,92,64,2000,1458,,College,Single Vehicle Collision,Minor Loss,None,6,1,0,0,8000,0,5,45,Full
1173,64,51,500,1422,,Bachelor,Single Vehicle Collision,Major Loss,None,5,1,1,1,8000,1,4,32,Full
1174,46,47,1000,1416,,PhD,Parked Car,Minor Loss,None,15,1,1,1,1000,0,10,26,Full
1175,32,64,2000,1576,,High School,Single Vehicle Collision,Minor Loss,Police,2,1,1,0,9000,0,0,45,Full
1176,41,57,500,1496,,Bachelor,Multi-vehicle Collision,Major Loss,Ambulance,19,3,1,1,2000,0,20,36,Full
1177,108,25,1000,1060,,High School,Multi-vehicle Collision,Minor Loss,Police,17,3,1,1,9000,0,10,5,Full
1178,87,59,1000,1304,,Masters,Parked Car,Major Loss,None,8,1,1,0,6000,0,1,42,Full
1179,87,30,500,946,,Masters,Multi-vehicle Collision,Total Loss,Ambulance,14,3,1,0,3000,0,14,12,Full
1180,65,27,2000,1319,,Bachelor,Single Vehicle Collision,Minor Loss,None,8,1,1,1,8000,0,5,5,Full
1181,30,62,2000,1238,,Masters,Parked Car,Total Loss,None,16,1,1,1,10000,0,2,44,Full
1182,112,48,2000,1647,,Bachelor,Single Vehicle Collision,Minor Loss,Ambulance,23,1,0,1,1000,0,17,27,Full
1183,50,58,500,1187,,Bachelor,Single Vehicle Collision,Total Loss,None,7,1,1,1,7000,0,4,38,Full
1184,89,64,1000,882,,Bachelor,Multi-vehicle Collision,Major Loss,None,13,2,1,1,8000,0,2,46,Full
1185,12,31,500,1444,,MD,Multi-vehicle Collision,Major Loss,None,15,4,0,1,7000,0,1,13,Full
1186,115,37,500,1325,,High School,Single Vehicle Collision,Major Loss,Ambulance,0,1,1,0,7000,0,15,20,Full
1187,6,55,500,991,,Bachelor,Single Vehicle Collision,Major Loss,Other,19,1,1,0,10000,0,13,38,Full
1188,10,51,1000,1261,,Masters,Parked Car,Total Loss,Police,2,1,1,1,9000,0,0,30,Full
1189,6,40,1000,1313,,Bachelor,Vehicle Theft,Total Loss,None,8,1,1,0,8000,0,4,23,Full
1190,36,37,500,1458,,Bachelor,Single Vehicle Collision,Minor Loss,Ambulance,1,1,0,1,5000,0,14,17,Full
1191,26,63,2000,1047,,Bachelor,Vehicle Theft,Minor Loss,None,4,1,0,0,1000,0,3,42,Full
1192,79,25,500,1622,,High School,Multi-vehicle Collision,Minor Loss,Other,8,3,1,1,8000,0,11,5,Full
1193,61,54,2000,1298,,College,Multi-vehicle Collision,Minor Loss,None,14,3,1,0,7000,0,4,34,Full
1194,95,60,500,1157,,Bachelor,Multi-vehicle Collision,Minor Loss,None,5,3,1,1,7000,0,9,42,Full
1195,88,57,500,999,,Bachelor,Single Vehicle Collision,Minor Loss,Ambulance,2,1,1,1,9000,0,18,38,Full
1196,74,55,2000,1080,,High School,Single Vehicle Collision,Minor Loss,Police,7,1,1,0,2000,0,6,37,Full
1197,79,29,1000,1564,,High School,Multi-vehicle Collision,Minor Loss,Police,16,3,1,1,7000,0,14,12,Full
1198,113,34,1000,1450,,College,Multi-vehicle Collision,Major Loss,Police,7,3,1,1,3000,0,9,12,Full
1199,74,25,1000,1300,,Bachelor,Multi-vehicle Collision,Total Loss,Ambulance,5,3,1,1,2000,0,2,6,Full
1200,69,29,1000,894,,Bachelor,Multi-vehicle Collision,Major Loss,Police,23,3,1,0,7000,0,7,13,Full
1201,85,46,500,1132,,High School,Parked Car,Major Loss,Police,18,1,1,1,7000,0,17,27,Full
1202,112,63,500,1163,,High School,Vehicle Theft,Total Loss,Police,11,1,1,0,9000,0,20,46,Full
1203,116,37,2000,855,,Bachelor,Vehicle Theft,Total Loss,Police,3,1,0,1,8000,0,17,20,Full
1204,111,40,1000,1589,,Bachelor,Single Vehicle Collision,Major Loss,Police,2,1,1,0,9000,0,3,23,Full
1205,89,60,1000,1665,,College,Multi-vehicle Collision,Minor Loss,None,15,3,0,1,2000,0,7,39,Full
1206,28,63,1000,1256,,Bachelor,Single Vehicle Collision,Total Loss,Police,15,1,1,1,1000,0,17,41,Full
1207,75,37,500,851,,High School,Single Vehicle Collision,Minor Loss,Ambulance,23,1,0,0,9000,0,11,20,Full
1208,28,36,1000,1074,,College,Multi-vehicle Collision,Major Loss,None,18,4,0,1,4000,0,16,20,Full
1209,78,52,2000,962,,College,Single Vehicle Collision,Total Loss,Police,3,1,0,1,4000,0,16,31,Full
1210,89,42,1000,1615,,MD,Multi-vehicle Collision,Total Loss,Ambulance,3,4,0,0,2000,0,1,20,Full
1211,63,26,1000,1433,,Bachelor,Single Vehicle Collision,Total Loss,Ambulance,13,1,0,1,7000,0,7,7,Full
1212,48,53,1000,1550,,PhD,Single Vehicle Collision,Minor Loss,Police,18,1,1,1,7000,0,9,37,Full
1213,28,28,2000,1173,,Masters,Multi-vehicle Collision,Minor Loss,Police,5,4,0,1,3000,0,20,10,Full
1214,80,25,1000,1478,,Bachelor,Single Vehicle Collision,Total Loss,None,5,1,1,1,2000,0,18,6,Full
1215,23,44,2000,1204,,High School,Single Vehicle Collision,Major Loss,Other,9,1,1,1,6000,0,8,26,Full
