index,timeAsCustomer,driverAge,insuranceAccess,insurancePremium,driverGender,educationLevel,accidentType,incidentSeverity,authoritiesInvolved,incidentTime,numVehiclesInvolved,numBodilyInjuries,policeReportBool,totalClaimAmount,fraud,vehicleAge,driverExperience,licenceType
2967,232,53,500,1407,1,JD,Single Vehicle Collision,Total Loss,Fire,18,1,0,0,57425,0,20,30,Full
2968,96,52,1000,1550,,Bachelor,Multi-vehicle Collision,Minor Loss,Ambulance,4,4,1,0,2395,0,17,41,Full
2969,17,19,1000,1416,0,PhD,Multi-vehicle Collision,Total Loss,None,18,2,1,0,66195,0,5,0,P1
2970,197,49,500,1229,1,College,Single Vehicle Collision,Minor Damage,Fire,6,1,1,0,61842,0,0,24,Full
2971,82,34,1000,892,,PhD,Single Vehicle Collision,Total Loss,None,4,1,1,1,9278,0,7,16,Full
2972,331,44,2000,1434,1,PhD,Multi-vehicle Collision,Minor Damage,Police,15,3,0,0,63034,0,18,31,Full
2973,264,41,2000,1127,1,PhD,Multi-vehicle Collision,Major Damage,Other,18,3,2,0,65837,1,5,28,Full
2974,97,22,1000,1274,1,MD,Single Vehicle Collision,Total Loss,Fire,15,1,0,0,75935,0,15,3,Full
2975,57,57,500,1093,,Bachelor,Multi-vehicle Collision,Major Loss,None,3,3,1,1,5316,0,1,17,Full
2976,404,46,1000,1264,,Masters,Multi-vehicle Collision,Minor Loss,Ambulance,6,3,0,0,50264,0,12,46,Full
2977,168,60,2000,1203,0,High School,Multi-vehicle Collision,Total Loss,None,18,3,1,1,60081,0,16,28,Full
2978,55,29,500,1571,,High School,Single Vehicle Collision,Major Loss,None,8,1,1,1,6233,0,18,8,Full
2979,60,58,500,911,,Masters,Vehicle Theft,Major Loss,Ambulance,6,1,1,1,5788,0,13,24,Full
2980,479,44,500,1214,1,PhD,Multi-vehicle Collision,Major Damage,Fire,20,3,0,0,62149,1,19,26,Full
2981,355,49,500,1343,0,PhD,Single Vehicle Collision,Total Loss,Ambulance,7,1,0,1,72308,0,2,34,Full
2982,38,45,500,1538,,High School,Multi-vehicle Collision,Major Loss,None,6,3,1,1,5259,0,17,21,Full
2983,45,35,500,1604,,Bachelor,Single Vehicle Collision,Total Loss,Ambulance,5,1,1,1,1842,0,19,20,Full
2984,270,57,1000,1431,1,College,Multi-vehicle Collision,Minor Damage,Fire,19,3,0,0,43121,0,12,29,Full
2985,474,37,500,911,1,PhD,Multi-vehicle Collision,Major Damage,Other,10,2,2,0,67146,1,1,32,Full
2986,75,26,500,1418,1,Masters,Vehicle Theft,Trivial Damage,Police,1,1,0,0,6939,0,7,3,Full
2987,114,37,500,1437,0,High School,Multi-vehicle Collision,Major Damage,Police,5,3,2,0,71722,0,18,30,Full
2988,30,47,500,1861,,College,Vehicle Theft,Total Loss,Police,3,1,1,1,3567,1,17,12,Full
2989,405,45,500,1614,1,Associate,Single Vehicle Collision,Major Damage,Fire,15,1,2,0,75702,0,6,25,Full
2990,65,59,500,1457,,High School,Multi-vehicle Collision,Major Loss,Ambulance,2,3,1,1,2626,0,16,23,Full
2991,116,45,500,914,,College,Multi-vehicle Collision,Major Loss,Ambulance,6,3,1,1,1823,0,17,26,Full
2992,17,25,2000,954,,PhD,Single Vehicle Collision,Total Loss,Ambulance,4,1,1,0,3725,0,13,10,Full
2993,406,43,500,1396,0,MD,Single Vehicle Collision,Major Damage,Fire,8,1,0,0,70172,0,20,44,Full
2994,92,60,500,1148,,High School,Multi-vehicle Collision,Minor Loss,None,4,2,1,1,4869,0,16,43,Full
2995,197,56,2000,1503,,PhD,Multi-vehicle Collision,Major Loss,Police,10,3,1,1,5273,0,10,31,Full
2996,439,52,500,1354,0,Associate,Multi-vehicle Collision,Minor Damage,Other,21,3,2,0,59616,0,19,43,Full
2997,249,60,1000,1570,1,Masters,Multi-vehicle Collision,Major Damage,Fire,19,4,2,1,78708,1,19,27,Full
2998,94,40,2000,1248,1,PhD,Single Vehicle Collision,Minor Damage,Police,21,3,0,0,5190,0,17,15,Full
2999,256,42,1000,1183,1,JD,Multi-vehicle Collision,Minor Damage,Fire,13,3,1,0,54989,0,5,28,Full
3000,157,46,500,997,1,MD,Single Vehicle Collision,Major Loss,Police,15,1,0,0,70167,0,17,26,Full
3001,80,57,500,1668,,MD,Multi-vehicle Collision,Minor Loss,Police,17,3,0,1,6479,0,13,40,Full
3002,57,28,500,1103,,Bachelor,Vehicle Theft,Minor Loss,Police,6,1,1,1,4634,0,14,8,Full
3003,278,53,2000,1008,0,JD,Multi-vehicle Collision,Minor Damage,Fire,13,3,1,0,55937,0,1,32,Full
3004,70,44,2000,982,,Bachelor,Single Vehicle Collision,Minor Loss,None,5,1,0,1,5568,0,13,28,Full
3005,215,36,500,1460,1,PhD,Multi-vehicle Collision,Total Loss,Fire,17,1,0,0,72384,0,18,24,Full
3006,51,30,500,1202,1,College,Single Vehicle Collision,Major Damage,Fire,21,1,2,0,59224,0,17,12,Full
3007,268,57,500,1136,1,Masters,Single Vehicle Collision,Minor Damage,Fire,19,1,2,0,62487,0,18,31,Full
3008,91,28,500,1219,1,College,Single Vehicle Collision,Major Damage,Fire,14,1,0,0,4961,0,15,8,Full
3009,82,30,1000,1551,,Bachelor,Multi-vehicle Collision,Major Loss,Ambulance,6,4,0,1,7199,0,6,18,Full
3010,6,34,2000,1336,,Masters,Multi-vehicle Collision,Total Loss,Ambulance,20,3,0,0,4663,0,17,21,Full
3011,118,25,500,1428,0,High School,Single Vehicle Collision,Major Damage,Police,6,1,0,0,58337,0,19,7,Full
3012,87,34,500,1619,,Bachelor,Multi-vehicle Collision,Major Loss,Ambulance,16,2,1,1,6363,0,2,15,Full
3013,307,52,2000,1114,1,JD,Multi-vehicle Collision,Minor Damage,Ambulance,11,3,2,0,61476,0,9,26,Full
3014,71,33,1000,1127,,Bachelor,Multi-vehicle Collision,Total Loss,None,14,4,1,0,5372,0,6,20,Full
3015,265,42,500,1356,1,High School,Multi-vehicle Collision,Total Loss,Fire,9,3,0,0,46965,0,19,21,Full
3016,89,42,500,1639,,Bachelor,Multi-vehicle Collision,Major Loss,None,11,3,1,1,6204,0,16,25,Full
3017,170,59,1000,1729,1,Masters,Parked Car,Minor Loss,Ambulance,10,3,0,0,8349,0,18,28,Full
3018,76,44,1000,1267,,Bachelor,Multi-vehicle Collision,Minor Loss,Ambulance,8,3,1,0,5611,0,4,19,Full
3019,96,34,2000,1106,,Bachelor,Single Vehicle Collision,Minor Loss,None,1,1,0,0,3297,1,17,22,Full
3020,296,41,1000,1389,1,PhD,Multi-vehicle Collision,Major Damage,Fire,16,1,1,0,35306,0,18,26,Full
3021,291,41,1000,1210,1,PhD,Single Vehicle Collision,Minor Damage,Ambulance,11,1,1,1,59005,0,18,27,Full
3022,20,46,500,1523,,Bachelor,Single Vehicle Collision,Major Loss,Police,12,1,1,1,7759,0,11,27,Full
3023,41,37,1000,1433,,High School,Single Vehicle Collision,Minor Loss,Ambulance,8,3,1,1,4289,0,2,28,Full
3024,194,48,2000,1053,1,JD,Single Vehicle Collision,Major Damage,Fire,21,1,0,0,60496,0,2,13,Full
3025,122,54,2000,1202,1,Masters,Single Vehicle Collision,Total Loss,Ambulance,16,1,1,1,86378,0,17,40,Full
3026,41,29,2000,1139,,PhD,Multi-vehicle Collision,Total Loss,Ambulance,5,3,0,0,5189,1,1,8,Full
3027,33,33,500,1008,,Associate,Parked Car,Trivial Damage,Police,4,1,0,0,3795,0,4,8,Full
3028,202,50,2000,1175,0,JD,Multi-vehicle Collision,Total Loss,Other,14,3,1,0,63284,0,15,21,Full
3029,267,33,1000,1313,0,Masters,Multi-vehicle Collision,Total Loss,Police,6,3,0,1,50841,0,13,19,Full
3030,332,60,1000,1106,0,High School,Multi-vehicle Collision,Major Damage,Fire,9,3,2,1,45736,0,13,34,Full
3031,88,53,1000,1125,,Bachelor,Single Vehicle Collision,Major Loss,Ambulance,16,1,0,1,4380,0,12,32,Full
3032,312,35,500,1593,0,JD,Single Vehicle Collision,Major Damage,Fire,4,1,0,0,69571,0,9,10,Full
3033,333,63,500,1250,0,Associate,Single Vehicle Collision,Minor Damage,Ambulance,15,1,0,0,76852,0,9,44,Full
3034,101,28,1000,1471,1,MD,Multi-vehicle Collision,Minor Damage,None,7,3,2,1,75173,1,16,11,Full
3035,26,59,1000,1412,,High School,Parked Car,Minor Loss,None,17,1,1,1,7641,0,5,28,Full
3036,34,28,2000,1583,,MD,Single Vehicle Collision,Total Loss,Other,14,1,1,1,6298,0,1,6,Full
3037,62,33,1000,1467,1,Associate,Multi-vehicle Collision,Major Damage,Ambulance,9,3,0,0,74118,0,1,15,Full
3038,235,54,1000,1623,1,PhD,Multi-vehicle Collision,Minor Damage,Police,9,2,0,0,45693,0,0,27,Full
3039,52,30,2000,903,,High School,Vehicle Theft,Major Loss,None,9,1,1,1,3886,0,14,23,Full
3040,24,26,1000,958,,Bachelor,Single Vehicle Collision,Minor Loss,Police,2,1,1,0,5227,0,17,9,Full
3041,77,22,1000,1519,,Masters,Parked Car,Minor Damage,None,7,3,1,0,5377,0,7,6,Full
3042,98,37,500,1248,,Masters,Vehicle Theft,Minor Loss,Police,17,1,1,0,3574,0,1,29,Full
3043,98,44,2000,1586,,High School,Multi-vehicle Collision,Minor Loss,Police,17,3,1,1,2349,0,17,41,Full
3044,33,36,500,1442,,Bachelor,Parked Car,Major Loss,Police,19,1,1,1,2866,0,17,38,Full
3045,38,29,500,970,1,JD,Multi-vehicle Collision,Total Loss,Other,6,4,0,0,70062,0,16,34,Full
3046,115,27,1000,984,1,Masters,Single Vehicle Collision,Total Loss,Other,0,3,1,0,70424,0,18,2,P2
3047,39,33,500,1583,0,Bachelor,Multi-vehicle Collision,Total Loss,None,5,3,0,0,5968,0,6,27,Full
3048,86,54,1000,1308,,Bachelor,Multi-vehicle Collision,Major Loss,None,17,3,1,1,7033,0,1,19,Full
3049,93,31,2000,890,,College,Single Vehicle Collision,Minor Loss,Ambulance,5,1,0,0,2854,0,11,33,Full
3050,36,37,500,1099,,MD,Single Vehicle Collision,Major Loss,Police,18,1,1,1,7870,0,17,29,Full
3051,67,50,500,973,,Bachelor,Multi-vehicle Collision,Total Loss,None,17,2,1,0,1751,0,17,21,Full
3052,32,25,1000,1294,,Masters,Multi-vehicle Collision,Total Loss,None,3,3,0,1,7262,0,1,7,P2
3053,64,37,500,1296,0,MD,Single Vehicle Collision,Total Loss,Ambulance,8,2,1,0,3263,0,7,29,Full
3054,89,31,1000,1524,,Bachelor,Vehicle Theft,Total Loss,None,2,1,0,1,7063,0,18,12,Full
3055,25,48,2000,1591,,Masters,Multi-vehicle Collision,Major Loss,Ambulance,9,3,0,0,3728,0,17,43,Full
3056,270,40,500,926,1,MD,Single Vehicle Collision,Major Damage,Fire,14,1,0,0,81756,0,20,16,Full
3057,30,31,2000,1264,,Bachelor,Single Vehicle Collision,Major Loss,None,7,1,1,0,2207,0,18,14,Full
3058,74,64,2000,1544,,Bachelor,Single Vehicle Collision,Total Loss,Ambulance,22,1,1,1,3787,0,20,45,Full
3059,28,35,1000,1101,0,PhD,Multi-vehicle Collision,Minor Damage,Police,11,3,1,0,61292,0,20,17,Ls
3060,10,62,2000,1631,,Bachelor,Multi-vehicle Collision,Major Loss,Ambulance,2,3,1,1,3986,0,15,25,Full
3061,234,46,500,1612,1,PhD,Vehicle Theft,Trivial Damage,None,9,1,0,0,3316,0,18,36,Full
3062,32,29,1000,1495,1,MD,Single Vehicle Collision,Major Damage,Police,9,1,0,0,74679,1,12,8,Full
3063,15,56,500,969,,Masters,Single Vehicle Collision,Total Loss,None,6,1,0,0,5640,0,8,23,Full
3064,56,45,1000,1458,,Bachelor,Multi-vehicle Collision,Total Loss,Police,11,1,1,0,3574,0,20,27,Full
3065,96,33,2000,1516,,Masters,Multi-vehicle Collision,Major Loss,Ambulance,13,3,1,0,4778,0,1,13,P2
3066,35,20,1000,1673,1,High School,Multi-vehicle Collision,Major Damage,Fire,9,3,2,0,69033,0,15,0,P1
3067,321,52,500,1496,1,High School,Multi-vehicle Collision,Minor Damage,Fire,22,3,1,0,68183,1,13,32,Full
3068,41,27,500,1460,,Bachelor,Multi-vehicle Collision,Total Loss,Police,10,3,1,1,2066,0,7,6,P2
3069,89,58,500,1441,,MD,Single Vehicle Collision,Minor Loss,Ambulance,15,1,1,0,4904,0,18,41,Full
3070,85,46,1000,1613,,Bachelor,Multi-vehicle Collision,Minor Loss,Police,18,4,0,1,4677,0,14,30,Full
3071,37,27,1000,1580,1,Masters,Multi-vehicle Collision,Total Loss,Police,19,3,1,1,5425,0,3,9,Full
3072,92,40,2000,1188,,PhD,Single Vehicle Collision,Total Loss,None,8,3,0,1,5985,0,14,21,Full
3073,0,22,2000,1336,1,PhD,Single Vehicle Collision,Total Loss,None,13,1,1,1,4091,0,10,7,P1
3074,42,48,500,1273,,Bachelor,Single Vehicle Collision,Total Loss,Police,11,1,1,1,5697,0,2,22,Full
3075,99,52,1000,1072,,Bachelor,Vehicle Theft,Minor Loss,None,11,1,0,1,8509,0,17,44,Full
3076,108,28,2000,1656,0,Associate,Single Vehicle Collision,Total Loss,Fire,11,1,0,0,42653,0,13,27,Full
3077,95,35,500,1191,,Bachelor,Vehicle Theft,Total Loss,None,21,1,1,1,4898,0,9,20,Full
3078,251,57,2000,1311,1,Masters,Single Vehicle Collision,Total Loss,Fire,17,1,0,0,60935,0,6,24,Full
3079,160,25,500,1357,1,Masters,Single Vehicle Collision,Major Damage,Police,13,1,1,0,55503,0,19,8,Ls
3080,56,35,500,1132,,Bachelor,Vehicle Theft,Major Loss,Police,9,1,0,1,3824,0,16,20,Full
3081,30,29,500,1219,,Bachelor,Single Vehicle Collision,Total Loss,Ambulance,10,1,1,1,5862,0,7,11,Full
3082,304,48,500,1263,0,PhD,Multi-vehicle Collision,Total Loss,Ambulance,18,3,1,0,73868,0,18,32,Full
3083,97,28,2000,1700,1,College,Single Vehicle Collision,Major Damage,Police,12,1,1,0,55603,0,19,10,Full
3084,283,36,500,1304,0,High School,Vehicle Theft,Minor Damage,Police,9,1,0,0,5271,0,15,11,Full
3085,135,24,500,1523,1,High School,Multi-vehicle Collision,Total Loss,Fire,23,3,1,0,61184,0,18,11,Full
3086,73,21,500,1506,1,College,Single Vehicle Collision,Total Loss,None,19,1,2,0,76919,1,20,4,P1
3087,104,48,1000,1433,,MD,Parked Car,Total Loss,Police,2,1,0,1,8627,0,14,45,Full
3088,26,37,1000,1466,,High School,Single Vehicle Collision,Minor Loss,None,3,1,0,0,5982,0,7,25,Full
3089,104,42,500,984,,Bachelor,Single Vehicle Collision,Minor Loss,Police,11,1,1,1,5742,0,1,36,Full
3090,92,55,2000,1574,,Bachelor,Single Vehicle Collision,Minor Loss,Ambulance,10,1,1,1,2330,0,16,43,Full
3091,59,60,1000,974,,Bachelor,Multi-vehicle Collision,Minor Loss,None,11,4,1,1,1763,0,13,40,Full
3092,240,37,500,1628,1,High School,Single Vehicle Collision,Major Damage,Fire,7,1,0,0,65036,0,15,33,Full
3093,283,45,1000,1196,0,PhD,Parked Car,Total Loss,Fire,7,1,0,0,56311,0,18,26,Full
3094,92,38,1000,1525,,Bachelor,Single Vehicle Collision,Total Loss,Police,3,1,0,1,8763,1,15,34,Full
3095,118,60,2000,1075,,Masters,Multi-vehicle Collision,Minor Loss,Ambulance,14,4,1,1,2974,0,13,44,Full
3096,231,64,500,1323,0,Masters,Single Vehicle Collision,Total Loss,Fire,18,1,2,0,61788,0,14,26,Full
3097,86,59,2000,1168,,MD,Parked Car,Major Loss,Other,8,1,1,1,5621,0,12,35,Full
3098,104,46,500,1691,0,Masters,Single Vehicle Collision,Total Loss,Police,18,1,0,0,2692,0,16,33,Full
3099,83,28,1000,1478,,Bachelor,Single Vehicle Collision,Major Loss,Ambulance,13,1,1,0,4421,0,4,18,Full
3100,55,45,500,1128,,Bachelor,Parked Car,Minor Loss,Police,16,1,1,1,8782,0,14,35,Full
3101,280,40,1000,1032,0,Masters,Single Vehicle Collision,Minor Damage,Other,17,1,2,0,79165,0,19,34,Full
3102,206,61,500,1249,0,Associate,Single Vehicle Collision,Total Loss,Ambulance,17,1,2,0,56510,0,10,27,Full
3103,54,19,500,1359,1,Masters,Single Vehicle Collision,Major Damage,Fire,16,1,2,0,72150,0,7,0,P1
3104,22,41,500,1542,,Bachelor,Single Vehicle Collision,Minor Loss,Other,7,1,0,0,3357,0,9,20,Full
3105,26,51,2000,1261,,High School,Multi-vehicle Collision,Total Loss,Ambulance,11,3,1,1,4592,0,5,14,Full
3106,157,45,1000,1210,,Masters,Multi-vehicle Collision,Minor Loss,None,15,1,1,0,5820,0,0,23,Full
3107,11,29,500,1506,,Bachelor,Multi-vehicle Collision,Total Loss,Police,15,1,1,1,3280,0,16,37,Full
3108,62,33,500,1499,,Bachelor,Single Vehicle Collision,Major Loss,Ambulance,4,1,0,0,6328,0,13,23,Full
3109,36,38,1000,1617,,Bachelor,Single Vehicle Collision,Total Loss,Police,17,3,1,1,7797,0,14,30,Full
3110,10,45,1000,1658,,Bachelor,Multi-vehicle Collision,Minor Loss,Ambulance,10,2,1,1,5596,0,4,36,Full
3111,31,30,1000,1176,,Masters,Multi-vehicle Collision,Total Loss,Other,3,3,1,0,66472,0,15,4,P2
3112,243,56,500,1606,0,High School,Multi-vehicle Collision,Total Loss,Ambulance,2,3,0,0,2575,1,13,39,Full
3113,232,35,2000,1580,1,MD,Vehicle Theft,Trivial Damage,None,9,1,0,0,7435,0,20,13,Full
3114,54,31,2000,970,1,College,Single Vehicle Collision,Major Damage,Fire,15,1,2,1,47893,0,19,9,Full
3115,45,23,500,1621,,High School,Multi-vehicle Collision,Major Loss,None,12,3,0,0,3000,0,13,2,P2
3116,158,43,2000,1603,,Masters,Single Vehicle Collision,Minor Loss,Police,14,1,1,0,6992,0,17,20,Full
3117,22,21,500,902,1,Masters,Single Vehicle Collision,Major Damage,None,12,1,0,0,6290,0,12,3,Ls
3118,21,33,500,1514,,Bachelor,Parked Car,Minor Loss,None,4,1,0,1,3953,0,12,27,Full
3119,106,31,2000,1241,1,PhD,Multi-vehicle Collision,Major Damage,Ambulance,11,3,0,0,74788,1,18,11,P2
3120,275,51,1000,1496,0,Masters,Multi-vehicle Collision,Minor Damage,Ambulance,17,3,2,0,63757,0,2,26,Full
3121,2,42,500,1702,,Bachelor,Multi-vehicle Collision,Minor Loss,Police,6,1,0,1,8330,0,8,6,P2
3122,242,40,1000,1155,1,JD,Parked Car,Minor Damage,None,7,1,0,0,5903,0,17,20,Full
3123,20,43,1000,1132,,College,Parked Car,Minor Loss,Ambulance,7,1,0,0,3629,0,3,29,Full
3124,88,58,2000,1331,,High School,Multi-vehicle Collision,Major Loss,Ambulance,6,3,1,0,5200,0,18,45,Full
3125,15,64,2000,1050,,Masters,Multi-vehicle Collision,Minor Loss,None,20,3,1,1,6418,0,9,44,Full
3126,90,55,1000,1577,,Bachelor,Parked Car,Major Loss,None,16,4,1,0,7816,0,2,40,Full
3127,25,21,1000,1033,0,Masters,Single Vehicle Collision,Total Loss,Other,19,3,1,0,3665,0,7,2,P2
3128,65,49,500,1619,,Bachelor,Multi-vehicle Collision,Minor Loss,None,4,3,1,1,2202,0,0,41,Full
3129,14,41,500,1524,,Bachelor,Multi-vehicle Collision,Major Loss,Ambulance,2,3,1,1,5717,0,0,42,Full
3130,20,45,1000,1122,1,Bachelor,Parked Car,Minor Loss,None,6,1,0,0,4296,0,17,27,Full
3131,95,27,500,1194,0,PhD,Parked Car,Total Loss,None,7,1,1,0,6115,0,17,19,Full
3132,40,58,2000,976,,Bachelor,Single Vehicle Collision,Minor Loss,Police,19,1,1,1,9019,0,8,31,Full
3133,353,46,500,1469,1,Associate,Single Vehicle Collision,Major Damage,Fire,10,1,0,0,61591,0,18,32,Full
3134,97,29,2000,1381,0,PhD,Single Vehicle Collision,Major Damage,Ambulance,19,1,2,0,98478,1,10,3,Full
3135,195,59,1000,1441,1,MD,Parked Car,Trivial Damage,None,5,1,0,0,6835,0,5,42,Full
3136,128,55,1000,1327,,Masters,Single Vehicle Collision,Major Loss,Ambulance,3,1,0,0,66793,0,5,43,Full
3137,54,37,500,1530,1,Bachelor,Single Vehicle Collision,Total Loss,Ambulance,22,1,0,0,62038,0,20,21,Full
3138,324,48,500,1659,0,High School,Single Vehicle Collision,Minor Damage,Fire,13,1,1,1,49124,0,18,30,Full
3139,56,40,2000,1057,,Bachelor,Parked Car,Minor Loss,None,7,1,1,1,5415,0,0,28,Full
3140,270,37,1000,1241,0,Associate,Single Vehicle Collision,Major Damage,Fire,17,1,0,0,68136,0,15,27,Full
3141,23,38,1000,1223,,Bachelor,Multi-vehicle Collision,Minor Loss,Other,13,3,0,1,3878,0,19,26,Full
3142,166,38,1000,1665,1,PhD,Single Vehicle Collision,Total Loss,Fire,23,3,1,0,64358,0,2,21,Full
3143,43,29,500,1276,1,College,Multi-vehicle Collision,Major Damage,Police,19,3,2,0,73810,1,9,11,Full
3144,93,48,500,971,,Bachelor,Parked Car,Minor Loss,None,3,1,0,1,5238,0,8,39,Full
3145,100,38,2000,1568,,Masters,Parked Car,Minor Loss,Ambulance,10,1,1,0,8726,0,18,38,Full
3146,112,41,500,1150,,Bachelor,Parked Car,Minor Loss,Police,14,1,1,1,7252,0,17,17,Full
3147,378,59,500,1415,,Bachelor,Multi-vehicle Collision,Major Loss,None,20,1,0,0,6515,0,19,41,Full
3148,256,37,1000,1525,0,College,Single Vehicle Collision,Minor Damage,Police,2,1,2,1,69954,0,5,23,Full
3149,287,38,2000,1481,0,PhD,Multi-vehicle Collision,Total Loss,Ambulance,12,3,2,0,69744,0,6,29,Full
3150,240,44,2000,1095,1,College,Single Vehicle Collision,Minor Damage,Other,10,1,1,0,62247,0,18,25,Full
3151,476,64,500,1417,0,Masters,Multi-vehicle Collision,Total Loss,Ambulance,3,3,0,0,5997,0,18,28,Full
3152,67,40,2000,1761,,Bachelor,Multi-vehicle Collision,Minor Loss,Ambulance,16,3,1,0,2295,0,0,13,Full
3153,113,56,2000,1432,,Bachelor,Parked Car,Minor Loss,None,4,1,0,1,4042,0,13,33,Full
3154,268,33,500,1437,1,High School,Vehicle Theft,Trivial Damage,None,8,1,1,0,6955,0,18,24,Full
3155,257,44,500,1357,1,Masters,Parked Car,Trivial Damage,None,8,1,2,0,5279,0,9,28,Full
3156,25,43,500,1581,,Masters,Multi-vehicle Collision,Major Loss,Police,20,3,1,1,7495,1,18,29,Full
3157,445,56,500,967,,Masters,Single Vehicle Collision,Total Loss,Police,2,1,0,1,8127,0,16,38,Full
3158,33,34,1000,937,,High School,Single Vehicle Collision,Major Loss,Police,8,1,1,1,58890,0,18,18,Full
3159,94,27,1000,1245,,High School,Multi-vehicle Collision,Minor Loss,Ambulance,7,3,1,0,9121,0,3,6,P2
3160,22,34,1000,1516,,College,Multi-vehicle Collision,Minor Loss,Ambulance,23,3,1,1,141,0,4,28,Full
3161,98,53,2000,1208,,Masters,Single Vehicle Collision,Total Loss,Police,18,1,0,0,4495,0,9,36,Full
3162,14,33,500,1466,,Bachelor,Multi-vehicle Collision,Minor Loss,Police,9,3,1,1,4048,0,5,15,Full
3163,35,61,2000,1029,,MD,Single Vehicle Collision,Total Loss,Police,21,1,1,0,10219,0,18,41,Full
3164,427,34,500,1234,1,College,Single Vehicle Collision,Major Damage,Other,16,1,2,0,62174,1,19,31,Full
3165,133,45,2000,1135,1,Associate,Vehicle Theft,Trivial Damage,Police,7,1,0,0,6945,0,6,35,Full
3166,29,38,500,1073,1,PhD,Multi-vehicle Collision,Total Loss,Police,8,3,1,0,3837,0,0,21,Full
3167,31,29,500,1472,1,MD,Single Vehicle Collision,Minor Damage,Fire,18,1,0,0,60914,0,16,13,Full
3168,15,53,500,979,,Bachelor,Single Vehicle Collision,Major Loss,Ambulance,6,1,1,1,8035,0,15,36,Full
3169,233,51,2000,1568,0,Masters,Single Vehicle Collision,Major Damage,Ambulance,16,1,2,0,71930,1,12,40,Full
3170,24,31,1000,1102,,Masters,Single Vehicle Collision,Major Loss,None,0,1,1,0,5882,0,17,30,Full
3171,99,52,500,1527,,Bachelor,Multi-vehicle Collision,Minor Loss,Ambulance,16,3,1,0,3143,0,5,28,Full
3172,42,29,1000,1493,,High School,Multi-vehicle Collision,Major Loss,Police,15,3,0,0,2413,0,17,10,Full
3173,342,64,500,933,,PhD,Multi-vehicle Collision,Total Loss,None,17,4,0,1,2941,0,9,47,Full
3174,31,29,1000,1333,,Bachelor,Multi-vehicle Collision,Major Loss,Ambulance,15,3,1,1,6904,0,17,7,Full
3175,177,50,1000,1275,1,High School,Single Vehicle Collision,Major Damage,Fire,3,1,1,0,66536,0,18,36,Full
3176,36,62,1000,1614,,Masters,Vehicle Theft,Total Loss,Police,3,1,1,1,4322,0,13,44,Full
3177,263,58,500,1532,,Masters,Single Vehicle Collision,Minor Loss,None,19,1,0,0,6011,1,12,38,Full
3178,25,47,1000,1605,1,JD,Single Vehicle Collision,Total Loss,Other,13,1,0,0,84279,0,17,23,Full
3179,35,33,500,1477,1,Masters,Parked Car,Minor Damage,Police,10,1,1,0,3297,0,7,9,Full
3180,242,52,1000,1326,0,PhD,Multi-vehicle Collision,Minor Damage,Fire,17,3,0,0,81426,0,6,23,Full
3181,76,28,500,1384,1,Bachelor,Single Vehicle Collision,Total Loss,Other,1,1,1,1,5691,0,3,10,Full
3182,103,31,500,1392,,College,Multi-vehicle Collision,Minor Loss,None,17,3,0,0,5550,0,4,37,Full
3183,255,46,500,1463,0,MD,Multi-vehicle Collision,Minor Damage,Fire,18,3,0,0,59821,0,18,11,Full
3184,56,26,1000,1708,1,High School,Single Vehicle Collision,Minor Damage,None,17,1,1,1,11139,0,2,11,Full
3185,256,44,2000,940,0,JD,Parked Car,Trivial Damage,None,15,1,0,1,6954,0,10,32,Full
3186,236,57,500,1522,1,Associate,Single Vehicle Collision,Major Damage,Police,2,1,0,0,9762,0,6,24,Full
3187,22,36,2000,1450,1,PhD,Multi-vehicle Collision,Total Loss,Other,15,3,1,0,42902,0,2,25,Full
3188,61,29,1000,1208,1,Bachelor,Single Vehicle Collision,Total Loss,None,0,1,1,0,4848,0,11,11,Full
3189,0,22,1000,1657,1,High School,Single Vehicle Collision,Major Damage,Ambulance,15,1,2,0,65122,0,17,2,P1
3190,20,31,2000,1567,,PhD,Parked Car,Minor Loss,None,4,1,1,1,9139,0,6,10,Full
3191,5,59,500,1631,,Bachelor,Single Vehicle Collision,Minor Loss,Ambulance,18,1,1,1,6271,0,17,41,Full
3192,65,38,500,1580,,College,Multi-vehicle Collision,Major Loss,Other,17,3,0,1,6905,0,3,11,Full
3193,125,26,500,977,0,College,Multi-vehicle Collision,Total Loss,Other,10,3,0,0,55116,0,4,13,Full
3194,192,42,500,1068,1,JD,Vehicle Theft,Trivial Damage,Police,10,1,0,0,6252,0,14,21,Full
3195,38,34,500,1027,1,PhD,Multi-vehicle Collision,Total Loss,Ambulance,16,3,1,0,52697,0,12,22,Full
3196,297,52,2000,1376,1,PhD,Single Vehicle Collision,Total Loss,None,0,1,1,1,60596,0,14,40,Full
3197,34,30,1000,1074,,Bachelor,Multi-vehicle Collision,Total Loss,Ambulance,8,3,0,1,7293,0,4,17,Full
3198,279,38,500,1564,0,Masters,Single Vehicle Collision,Minor Damage,Police,17,1,2,1,85313,0,19,26,Full
3199,186,38,1000,1178,0,MD,Vehicle Theft,Minor Damage,Other,8,1,0,0,86087,1,8,21,Full
3200,2,48,1000,1371,,High School,Multi-vehicle Collision,Minor Loss,Police,21,3,1,1,5153,0,15,26,Full
3201,78,29,1000,1471,,Bachelor,Multi-vehicle Collision,Minor Loss,Ambulance,1,3,1,0,5799,0,8,13,Full
