timeAsCustomer,driverAge,insuranceAccess,insurancePremium,driverGender,educationLevel,accidentType,incidentSeverity,authoritiesInvolved,incidentTime,numVehiclesInvolved,numBodilyInjuries,policeReportBool,totalClaimAmount,fraud,vehicleAge,driverExperience,licenceType
65.0,23.0,1000.0,1100.0,1.0,College,Single Vehicle Collision,Major Damage,Other,14.0,1.0,1.0,1.0,52400.0,1.0,10.0,1.0,P1
67.0,29.0,1000.0,1861.0,0.0,High School,Single Vehicle Collision,Major Damage,Other,16.0,1.0,-0.0,1.0,63800.0,1.0,17.0,10.0,Full
204.0,40.0,2000.0,1767.0,-0.0,JD,Single Vehicle Collision,Total Loss,Ambulance,7.0,1.0,1.0,-0.0,46200.0,-0.0,18.0,19.0,Full
142.0,30.0,500.0,1413.0,0.0,PhD,Single Vehicle Collision,Minor Damage,Other,22.0,1.0,2.0,0.0,67320.0,-0.0,19.0,8.0,Full
192.0,40.0,1000.0,1406.0,1.0,Associate,Multi-vehicle Collision,Minor Damage,Ambulance,18.0,3.0,1.0,1.0,42930.0,0.0,10.0,18.0,Full
275.0,45.0,2000.0,1448.0,1.0,Associate,Multi-vehicle Collision,Total Loss,Ambulance,8.0,3.0,1.0,-0.0,64320.0,0.0,17.0,29.0,Full
15.0,34.0,1000.0,1830.0,-0.0,JD,Multi-vehicle Collision,Total Loss,Other,21.0,3.0,1.0,0.0,67650.0,0.0,6.0,13.0,Full
61.0,29.0,1000.0,1115.0,0.0,JD,Parked Car,Trivial Damage,,10.0,1.0,2.0,1.0,5900.0,-0.0,5.0,7.0,Full
34.0,24.0,2000.0,1551.0,1.0,MD,Parked Car,Trivial Damage,,20.0,1.0,-0.0,0.0,3960.0,-0.0,17.0,7.0,Full
405.0,58.0,500.0,1238.0,-0.0,MD,Single Vehicle Collision,Major Damage,Police,11.0,1.0,-0.0,0.0,63580.0,1.0,18.0,41.0,Full
137.0,35.0,500.0,1668.0,-0.0,JD,Parked Car,Minor Damage,Police,4.0,1.0,1.0,0.0,6600.0,-0.0,10.0,13.0,Full
213.0,35.0,500.0,871.0,-0.0,MD,Single Vehicle Collision,Total Loss,Fire,13.0,1.0,2.0,1.0,74140.0,0.0,8.0,14.0,Full
9.0,30.0,1000.0,1074.0,1.0,High School,Single Vehicle Collision,Total Loss,Police,12.0,1.0,-0.0,0.0,85690.0,0.0,4.0,11.0,Full
3.0,29.0,500.0,996.0,1.0,JD,Parked Car,Trivial Damage,Police,3.0,1.0,2.0,-0.0,5000.0,1.0,7.0,10.0,Full
439.0,56.0,500.0,1281.0,-0.0,High School,Single Vehicle Collision,Minor Damage,Ambulance,9.0,1.0,2.0,-0.0,50000.0,0.0,6.0,40.0,Full
108.0,33.0,2000.0,694.0,1.0,JD,Multi-vehicle Collision,Major Damage,Police,6.0,3.0,-0.0,1.0,64350.0,1.0,4.0,14.0,Full
169.0,37.0,1000.0,936.0,0.0,JD,Multi-vehicle Collision,Total Loss,Police,4.0,3.0,2.0,1.0,57900.0,0.0,10.0,16.0,Full
69.0,24.0,500.0,1418.0,1.0,High School,Multi-vehicle Collision,Minor Damage,Police,23.0,3.0,-0.0,0.0,63300.0,-0.0,3.0,8.0,Full
126.0,28.0,500.0,1509.0,1.0,JD,Multi-vehicle Collision,Total Loss,Police,3.0,4.0,0.0,-0.0,67800.0,0.0,4.0,8.0,Full
303.0,46.0,1000.0,709.0,-0.0,Masters,Multi-vehicle Collision,Minor Damage,Fire,3.0,3.0,1.0,-0.0,54890.0,0.0,9.0,27.0,Full
120.0,35.0,1000.0,1426.0,1.0,High School,Multi-vehicle Collision,Total Loss,Ambulance,22.0,3.0,2.0,-0.0,51210.0,0.0,5.0,16.0,Full
103.0,29.0,500.0,915.0,0.0,Associate,Parked Car,Minor Damage,Police,5.0,1.0,2.0,-0.0,7110.0,-0.0,10.0,9.0,Full
231.0,43.0,2000.0,972.0,0.0,College,Multi-vehicle Collision,Minor Damage,Police,15.0,3.0,2.0,1.0,77100.0,-0.0,5.0,23.0,Full
106.0,30.0,500.0,538.0,1.0,PhD,Single Vehicle Collision,Total Loss,Other,23.0,1.0,2.0,-0.0,51120.0,0.0,10.0,13.0,Full
87.0,31.0,1000.0,1074.0,1.0,Masters,Multi-vehicle Collision,Major Damage,Fire,16.0,3.0,-0.0,1.0,60940.0,1.0,9.0,15.0,Full
436.0,60.0,500.0,1362.0,-0.0,High School,Single Vehicle Collision,Minor Damage,Ambulance,16.0,1.0,0.0,0.0,82060.0,0.0,10.0,43.0,Full
259.0,42.0,2000.0,1171.0,1.0,PhD,Multi-vehicle Collision,Total Loss,Fire,17.0,3.0,1.0,1.0,62590.0,0.0,9.0,22.0,Full
296.0,46.0,1000.0,1141.0,-0.0,Masters,Single Vehicle Collision,Major Damage,Ambulance,18.0,1.0,0.0,-0.0,54900.0,0.0,2.0,27.0,Full
246.0,39.0,1000.0,1416.0,1.0,JD,Single Vehicle Collision,Minor Damage,Ambulance,16.0,1.0,0.0,-0.0,45180.0,-0.0,11.0,18.0,Full
265.0,41.0,2000.0,1724.0,1.0,Associate,Multi-vehicle Collision,Total Loss,Police,18.0,3.0,1.0,0.0,44200.0,0.0,1.0,25.0,Full
179.0,32.0,2000.0,1247.0,1.0,PhD,Single Vehicle Collision,Minor Damage,Fire,10.0,1.0,0.0,-0.0,53100.0,-0.0,9.0,12.0,Full
33.0,32.0,500.0,1403.0,1.0,PhD,Single Vehicle Collision,Minor Damage,Ambulance,2.0,1.0,0.0,0.0,56070.0,0.0,3.0,11.0,Full
370.0,55.0,2000.0,1389.0,0.0,JD,Vehicle Theft,Minor Damage,,6.0,1.0,-0.0,-0.0,9000.0,0.0,-0.0,35.0,Full
228.0,40.0,500.0,1451.0,0.0,Associate,Parked Car,Trivial Damage,Police,20.0,1.0,-0.0,-0.0,6050.0,0.0,5.0,20.0,Full
274.0,43.0,2000.0,1352.0,-0.0,College,Single Vehicle Collision,Major Damage,Fire,22.0,1.0,-0.0,1.0,63840.0,1.0,9.0,25.0,Full
239.0,38.0,1000.0,1277.0,1.0,Masters,Multi-vehicle Collision,Major Damage,Police,12.0,3.0,1.0,-0.0,61920.0,-0.0,12.0,17.0,Full
316.0,45.0,2000.0,1291.0,1.0,High School,Multi-vehicle Collision,Major Damage,Ambulance,6.0,3.0,2.0,1.0,78870.0,-0.0,2.0,29.0,Full
422.0,60.0,1000.0,1556.0,1.0,MD,Single Vehicle Collision,Major Damage,Ambulance,11.0,1.0,1.0,0.0,85250.0,-0.0,16.0,39.0,Full
2.0,20.0,1000.0,1190.0,1.0,High School,Single Vehicle Collision,Minor Damage,Other,22.0,1.0,1.0,1.0,48360.0,0.0,15.0,2.0,P1
460.0,57.0,2000.0,1567.0,1.0,JD,Single Vehicle Collision,Major Damage,Other,10.0,1.0,2.0,-0.0,58300.0,1.0,1.0,41.0,Full
0.0,32.0,1000.0,1377.0,-0.0,College,Multi-vehicle Collision,Minor Damage,Ambulance,6.0,4.0,1.0,0.0,39720.0,0.0,13.0,11.0,Full
176.0,36.0,500.0,1866.0,0.0,College,Single Vehicle Collision,Total Loss,Police,17.0,1.0,2.0,1.0,47300.0,-0.0,9.0,16.0,Full
375.0,50.0,1000.0,1275.0,0.0,Associate,Single Vehicle Collision,Major Damage,Police,16.0,1.0,2.0,-0.0,37280.0,1.0,19.0,34.0,Full
128.0,35.0,1000.0,1075.0,1.0,Associate,Vehicle Theft,Trivial Damage,Police,16.0,1.0,2.0,0.0,7590.0,0.0,3.0,14.0,Full
453.0,60.0,500.0,1299.0,0.0,PhD,Single Vehicle Collision,Major Damage,Fire,-0.0,1.0,0.0,0.0,70000.0,1.0,-0.0,38.0,Full
217.0,39.0,2000.0,1400.0,1.0,Masters,Multi-vehicle Collision,Minor Damage,Fire,16.0,3.0,0.0,0.0,64920.0,0.0,18.0,17.0,Full
4.0,34.0,500.0,1283.0,1.0,College,Multi-vehicle Collision,Major Damage,Police,-0.0,4.0,0.0,0.0,66880.0,1.0,19.0,13.0,Full
169.0,36.0,500.0,1616.0,0.0,High School,Multi-vehicle Collision,Total Loss,Ambulance,0.0,3.0,2.0,-0.0,77440.0,-0.0,11.0,18.0,Full
34.0,24.0,2000.0,1551.0,1.0,MD,Parked Car,Trivial Damage,,20.0,1.0,-0.0,0.0,3960.0,-0.0,17.0,7.0,Full
75.0,25.0,1000.0,1390.0,1.0,Associate,Multi-vehicle Collision,Total Loss,Other,23.0,2.0,2.0,1.0,65100.0,0.0,4.0,5.0,Full
188.0,33.0,1000.0,1340.0,0.0,High School,Multi-vehicle Collision,Minor Damage,Police,8.0,3.0,1.0,-0.0,76010.0,1.0,20.0,11.0,Full
297.0,48.0,1000.0,1244.0,-0.0,Masters,Multi-vehicle Collision,Major Damage,Other,18.0,3.0,-0.0,0.0,54960.0,1.0,13.0,31.0,Full
5.0,26.0,2000.0,1137.0,1.0,PhD,Single Vehicle Collision,Total Loss,Ambulance,22.0,1.0,1.0,0.0,88110.0,0.0,12.0,8.0,Full
296.0,46.0,1000.0,1141.0,0.0,Masters,Single Vehicle Collision,Major Damage,Ambulance,18.0,1.0,-0.0,-0.0,54900.0,-0.0,2.0,27.0,Full
131.0,29.0,1000.0,978.0,1.0,Associate,Single Vehicle Collision,Major Damage,Fire,5.0,1.0,1.0,-0.0,76400.0,-0.0,12.0,11.0,Full
9.0,24.0,2000.0,1304.0,1.0,PhD,Vehicle Theft,Trivial Damage,,6.0,1.0,-0.0,1.0,5940.0,1.0,14.0,8.0,Full
270.0,45.0,1000.0,1038.0,1.0,College,Multi-vehicle Collision,Minor Damage,Fire,18.0,3.0,1.0,1.0,89400.0,-0.0,17.0,23.0,Full
284.0,48.0,1000.0,1169.0,1.0,JD,Single Vehicle Collision,Total Loss,Other,11.0,1.0,0.0,1.0,35750.0,-0.0,14.0,31.0,Full
280.0,45.0,1000.0,1398.0,0.0,JD,Multi-vehicle Collision,Minor Damage,Other,-0.0,3.0,1.0,0.0,84720.0,0.0,16.0,27.0,Full
254.0,39.0,500.0,1363.0,1.0,MD,Multi-vehicle Collision,Minor Damage,Ambulance,6.0,3.0,2.0,0.0,82320.0,1.0,20.0,22.0,Full
199.0,41.0,1000.0,896.0,1.0,Associate,Single Vehicle Collision,Minor Damage,Ambulance,10.0,1.0,1.0,0.0,30100.0,-0.0,16.0,24.0,Full
240.0,40.0,500.0,1534.0,1.0,JD,Multi-vehicle Collision,Total Loss,Fire,18.0,2.0,-0.0,0.0,66550.0,-0.0,7.0,22.0,Full
370.0,55.0,2000.0,972.0,0.0,High School,Multi-vehicle Collision,Major Damage,Ambulance,20.0,3.0,0.0,1.0,71520.0,1.0,15.0,38.0,Full
338.0,47.0,2000.0,1486.0,1.0,Associate,Multi-vehicle Collision,Major Damage,Other,1.0,3.0,2.0,0.0,64100.0,1.0,1.0,30.0,Full
2.0,20.0,1000.0,1190.0,1.0,High School,Single Vehicle Collision,Minor Damage,Other,22.0,1.0,1.0,1.0,48360.0,-0.0,15.0,2.0,P1
343.0,52.0,1000.0,1053.0,1.0,Associate,Single Vehicle Collision,Major Damage,Other,2.0,1.0,0.0,0.0,47630.0,1.0,10.0,31.0,Full
76.0,24.0,1000.0,1623.0,1.0,MD,Multi-vehicle Collision,Total Loss,Ambulance,6.0,3.0,1.0,-0.0,74700.0,0.0,18.0,2.0,P1
147.0,31.0,500.0,1055.0,1.0,PhD,Single Vehicle Collision,Major Damage,Other,4.0,1.0,-0.0,-0.0,68240.0,1.0,2.0,9.0,Full
190.0,35.0,500.0,1485.0,1.0,High School,Parked Car,Trivial Damage,,4.0,1.0,-0.0,0.0,3840.0,-0.0,17.0,16.0,Full
120.0,28.0,1000.0,1281.0,1.0,PhD,Multi-vehicle Collision,Minor Damage,Fire,9.0,3.0,-0.0,-0.0,65500.0,-0.0,5.0,6.0,Full
212.0,35.0,2000.0,1124.0,-0.0,MD,Multi-vehicle Collision,Total Loss,Fire,-0.0,3.0,1.0,0.0,50380.0,0.0,19.0,17.0,Full
143.0,32.0,1000.0,1464.0,1.0,High School,Single Vehicle Collision,Major Damage,Ambulance,1.0,1.0,2.0,0.0,62260.0,-0.0,20.0,14.0,Full
54.0,35.0,500.0,1261.0,1.0,MD,Multi-vehicle Collision,Minor Damage,Fire,21.0,3.0,2.0,-0.0,79090.0,-0.0,3.0,19.0,Full
143.0,31.0,500.0,1164.0,-0.0,Associate,Multi-vehicle Collision,Major Damage,Other,21.0,4.0,2.0,0.0,76120.0,0.0,16.0,9.0,Full
82.0,27.0,1000.0,1385.0,0.0,PhD,Single Vehicle Collision,Major Damage,Other,14.0,1.0,2.0,-0.0,71680.0,1.0,8.0,10.0,Full
103.0,26.0,500.0,1355.0,0.0,MD,Multi-vehicle Collision,Minor Damage,Police,14.0,2.0,2.0,0.0,40600.0,-0.0,5.0,10.0,Full
176.0,39.0,500.0,1365.0,0.0,College,Multi-vehicle Collision,Minor Damage,Fire,14.0,3.0,2.0,-0.0,44280.0,0.0,7.0,18.0,Full
147.0,34.0,1000.0,1276.0,-0.0,High School,Single Vehicle Collision,Minor Damage,Fire,13.0,1.0,2.0,-0.0,101010.0,-0.0,17.0,13.0,Full
256.0,42.0,1000.0,1286.0,1.0,MD,Single Vehicle Collision,Minor Damage,Police,14.0,1.0,2.0,0.0,75500.0,-0.0,17.0,25.0,Full
458.0,62.0,2000.0,1357.0,-0.0,Associate,Single Vehicle Collision,Major Damage,Other,2.0,1.0,0.0,1.0,46980.0,-0.0,17.0,42.0,Full
272.0,41.0,2000.0,946.0,0.0,MD,Single Vehicle Collision,Minor Damage,Fire,23.0,1.0,-0.0,0.0,84100.0,1.0,6.0,22.0,Full
8.0,31.0,500.0,1229.0,1.0,MD,Multi-vehicle Collision,Major Damage,Fire,2.0,3.0,-0.0,1.0,48100.0,-0.0,1.0,15.0,Full
299.0,44.0,1000.0,1653.0,1.0,College,Single Vehicle Collision,Minor Damage,Ambulance,3.0,1.0,2.0,-0.0,54240.0,0.0,6.0,26.0,Full
156.0,38.0,500.0,1368.0,0.0,High School,Multi-vehicle Collision,Major Damage,Fire,23.0,3.0,0.0,-0.0,55200.0,1.0,17.0,19.0,Full
32.0,26.0,2000.0,1260.0,0.0,JD,Single Vehicle Collision,Total Loss,Fire,16.0,1.0,1.0,-0.0,45500.0,-0.0,6.0,8.0,Full
437.0,60.0,1000.0,1270.0,1.0,College,Single Vehicle Collision,Minor Damage,Other,10.0,1.0,1.0,-0.0,84480.0,1.0,3.0,42.0,Full
231.0,43.0,2000.0,1332.0,1.0,Masters,Single Vehicle Collision,Minor Damage,Police,12.0,1.0,1.0,0.0,66950.0,-0.0,-0.0,21.0,Full
298.0,47.0,2000.0,1338.0,1.0,PhD,Single Vehicle Collision,Major Damage,Fire,1.0,1.0,-0.0,-0.0,70590.0,1.0,15.0,28.0,Full
218.0,41.0,500.0,914.0,-0.0,JD,Multi-vehicle Collision,Total Loss,Police,14.0,3.0,2.0,0.0,84590.0,-0.0,2.0,20.0,Full
196.0,36.0,2000.0,1463.0,-0.0,MD,Vehicle Theft,Trivial Damage,Police,3.0,1.0,1.0,0.0,5300.0,1.0,14.0,17.0,Full
92.0,32.0,500.0,1592.0,0.0,Masters,Single Vehicle Collision,Total Loss,Ambulance,22.0,1.0,2.0,1.0,53400.0,-0.0,19.0,10.0,Full
22.0,26.0,1000.0,1277.0,0.0,PhD,Single Vehicle Collision,Minor Damage,Fire,3.0,1.0,1.0,0.0,78900.0,0.0,20.0,10.0,Full
230.0,39.0,1000.0,905.0,1.0,MD,Single Vehicle Collision,Major Damage,Fire,-0.0,1.0,1.0,-0.0,74200.0,1.0,13.0,20.0,Full
285.0,47.0,1000.0,1217.0,1.0,Masters,Vehicle Theft,Trivial Damage,Police,8.0,1.0,1.0,0.0,2700.0,-0.0,2.0,31.0,Full
2.0,28.0,1000.0,1341.0,1.0,JD,Single Vehicle Collision,Minor Damage,Fire,19.0,1.0,0.0,1.0,58140.0,0.0,7.0,10.0,Full
254.0,40.0,500.0,1391.0,0.0,College,Single Vehicle Collision,Minor Damage,Other,23.0,1.0,2.0,0.0,53460.0,0.0,6.0,18.0,Full
20.0,37.0,500.0,1482.0,1.0,Associate,Multi-vehicle Collision,Total Loss,Other,15.0,3.0,2.0,-0.0,60750.0,0.0,12.0,18.0,Full
3.0,38.0,1000.0,1311.0,1.0,Masters,Single Vehicle Collision,Minor Damage,Fire,20.0,1.0,-0.0,0.0,87200.0,-0.0,9.0,17.0,Full
270.0,41.0,1000.0,817.0,0.0,High School,Multi-vehicle Collision,Total Loss,Ambulance,17.0,3.0,1.0,0.0,60190.0,1.0,1.0,20.0,Full
279.0,45.0,2000.0,1334.0,1.0,MD,Multi-vehicle Collision,Major Damage,Other,21.0,3.0,1.0,-0.0,61050.0,1.0,4.0,26.0,Full
156.0,38.0,500.0,1368.0,0.0,High School,Multi-vehicle Collision,Major Damage,Fire,23.0,3.0,-0.0,0.0,55200.0,1.0,17.0,19.0,Full
230.0,44.0,2000.0,1009.0,1.0,College,Single Vehicle Collision,Total Loss,Fire,19.0,1.0,-0.0,1.0,74140.0,-0.0,-0.0,25.0,Full
136.0,32.0,500.0,1170.0,1.0,JD,Single Vehicle Collision,Major Damage,Police,6.0,1.0,0.0,0.0,55000.0,1.0,7.0,12.0,Full
241.0,39.0,1000.0,1261.0,1.0,JD,Multi-vehicle Collision,Minor Damage,Police,20.0,3.0,0.0,1.0,37520.0,0.0,5.0,23.0,Full
141.0,30.0,1000.0,1347.0,-0.0,High School,Parked Car,Minor Damage,,6.0,1.0,1.0,1.0,6480.0,0.0,19.0,11.0,Full
277.0,44.0,500.0,1412.0,-0.0,High School,Vehicle Theft,Trivial Damage,Police,6.0,1.0,1.0,-0.0,5000.0,-0.0,10.0,23.0,Full
293.0,45.0,1000.0,1119.0,1.0,MD,Multi-vehicle Collision,Total Loss,Fire,13.0,3.0,1.0,-0.0,51210.0,-0.0,0.0,24.0,Full
45.0,38.0,1000.0,1198.0,0.0,Masters,Multi-vehicle Collision,Total Loss,Ambulance,17.0,3.0,2.0,0.0,78240.0,0.0,2.0,19.0,Full
39.0,22.0,500.0,1173.0,0.0,JD,Single Vehicle Collision,Major Damage,Police,14.0,1.0,0.0,1.0,86130.0,1.0,6.0,0.0,Ls
255.0,45.0,500.0,1192.0,0.0,High School,Single Vehicle Collision,Total Loss,Other,16.0,1.0,2.0,1.0,67320.0,0.0,9.0,29.0,Full
36.0,37.0,1000.0,1116.0,1.0,Masters,Multi-vehicle Collision,Minor Damage,Ambulance,20.0,3.0,1.0,-0.0,48780.0,-0.0,7.0,19.0,Full
174.0,36.0,2000.0,1279.0,1.0,College,Multi-vehicle Collision,Total Loss,Ambulance,21.0,3.0,2.0,-0.0,65400.0,0.0,3.0,15.0,Full
95.0,28.0,1000.0,774.0,0.0,Associate,Vehicle Theft,Trivial Damage,,3.0,1.0,1.0,0.0,3200.0,0.0,1.0,12.0,Full
257.0,40.0,500.0,1380.0,-0.0,MD,Multi-vehicle Collision,Major Damage,Other,6.0,3.0,-0.0,1.0,51810.0,1.0,13.0,21.0,Full
359.0,47.0,2000.0,1368.0,1.0,MD,Single Vehicle Collision,Total Loss,Police,13.0,1.0,-0.0,0.0,55500.0,0.0,3.0,26.0,Full
76.0,24.0,1000.0,1623.0,1.0,MD,Multi-vehicle Collision,Total Loss,Ambulance,6.0,3.0,1.0,-0.0,74700.0,-0.0,18.0,2.0,P1
285.0,44.0,1000.0,1594.0,-0.0,High School,Multi-vehicle Collision,Total Loss,Fire,17.0,2.0,2.0,-0.0,55680.0,-0.0,9.0,24.0,Full
65.0,29.0,1000.0,1727.0,0.0,High School,Vehicle Theft,Trivial Damage,,14.0,1.0,-0.0,0.0,7200.0,-0.0,16.0,11.0,Full
256.0,43.0,500.0,1203.0,1.0,MD,Single Vehicle Collision,Total Loss,Fire,11.0,1.0,0.0,0.0,63250.0,-0.0,18.0,23.0,Full
406.0,58.0,2000.0,1117.0,0.0,MD,Multi-vehicle Collision,Total Loss,Other,15.0,3.0,1.0,0.0,65520.0,0.0,6.0,37.0,Full
280.0,48.0,1000.0,1387.0,0.0,JD,Single Vehicle Collision,Minor Damage,Fire,16.0,1.0,2.0,-0.0,61320.0,0.0,17.0,30.0,Full
135.0,34.0,2000.0,1688.0,1.0,JD,Single Vehicle Collision,Total Loss,Fire,7.0,1.0,1.0,-0.0,78200.0,-0.0,6.0,17.0,Full
371.0,52.0,1000.0,1243.0,1.0,High School,Multi-vehicle Collision,Minor Damage,Other,2.0,2.0,2.0,0.0,88920.0,-0.0,5.0,30.0,Full
157.0,32.0,2000.0,617.0,-0.0,College,Multi-vehicle Collision,Major Damage,Other,14.0,3.0,1.0,0.0,50800.0,1.0,2.0,10.0,Full
313.0,47.0,1000.0,1556.0,-0.0,College,Single Vehicle Collision,Major Damage,Ambulance,20.0,1.0,1.0,-0.0,40260.0,1.0,19.0,25.0,Full
91.0,30.0,2000.0,1317.0,1.0,Masters,Multi-vehicle Collision,Minor Damage,Other,13.0,3.0,2.0,-0.0,84500.0,-0.0,6.0,9.0,Full
295.0,48.0,1000.0,1149.0,1.0,College,Parked Car,Trivial Damage,,6.0,1.0,1.0,1.0,5400.0,-0.0,16.0,28.0,Full
188.0,33.0,1000.0,1340.0,-0.0,High School,Multi-vehicle Collision,Minor Damage,Police,8.0,3.0,1.0,-0.0,76010.0,1.0,20.0,11.0,Full
134.0,30.0,2000.0,1443.0,1.0,PhD,Multi-vehicle Collision,Major Damage,Fire,19.0,3.0,0.0,1.0,47790.0,1.0,20.0,14.0,Full
79.0,25.0,500.0,1863.0,1.0,Associate,Single Vehicle Collision,Total Loss,Fire,0.0,1.0,2.0,0.0,67800.0,0.0,20.0,3.0,P2
210.0,41.0,500.0,1223.0,-0.0,High School,Multi-vehicle Collision,Total Loss,Other,12.0,3.0,2.0,-0.0,81070.0,0.0,14.0,25.0,Full
155.0,35.0,1000.0,919.0,1.0,Associate,Single Vehicle Collision,Minor Damage,Ambulance,0.0,1.0,0.0,-0.0,48360.0,-0.0,18.0,14.0,Full
160.0,33.0,1000.0,1423.0,1.0,High School,Multi-vehicle Collision,Total Loss,Ambulance,17.0,3.0,2.0,1.0,52800.0,0.0,9.0,13.0,Full
103.0,26.0,500.0,1355.0,0.0,MD,Multi-vehicle Collision,Minor Damage,Police,14.0,2.0,2.0,0.0,40600.0,0.0,5.0,10.0,Full
80.0,26.0,1000.0,1343.0,-0.0,Masters,Single Vehicle Collision,Minor Damage,Other,12.0,1.0,0.0,-0.0,90400.0,-0.0,20.0,5.0,Full
296.0,42.0,2000.0,1219.0,-0.0,Associate,Multi-vehicle Collision,Total Loss,Ambulance,9.0,3.0,1.0,0.0,64080.0,0.0,3.0,21.0,Full
441.0,55.0,500.0,1270.0,-0.0,College,Parked Car,Minor Damage,,4.0,1.0,-0.0,0.0,6400.0,-0.0,13.0,35.0,Full
456.0,60.0,1000.0,766.0,1.0,Associate,Parked Car,Minor Damage,Police,6.0,1.0,0.0,0.0,5060.0,-0.0,8.0,39.0,Full
93.0,32.0,2000.0,1625.0,0.0,PhD,Single Vehicle Collision,Minor Damage,Ambulance,16.0,1.0,1.0,0.0,78120.0,-0.0,9.0,14.0,Full
409.0,57.0,1000.0,1192.0,0.0,High School,Single Vehicle Collision,Major Damage,Other,19.0,1.0,1.0,0.0,73320.0,-0.0,3.0,41.0,Full
242.0,40.0,500.0,1239.0,1.0,High School,Vehicle Theft,Trivial Damage,Police,5.0,1.0,1.0,-0.0,7480.0,0.0,17.0,18.0,Full
274.0,45.0,1000.0,1354.0,1.0,JD,Single Vehicle Collision,Minor Damage,Ambulance,13.0,1.0,-0.0,0.0,58500.0,1.0,20.0,29.0,Full
168.0,39.0,1000.0,1390.0,1.0,Masters,Multi-vehicle Collision,Major Damage,Fire,23.0,3.0,1.0,0.0,41580.0,1.0,0.0,21.0,Full
8.0,21.0,500.0,1022.0,-0.0,High School,Single Vehicle Collision,Major Damage,Other,21.0,1.0,0.0,-0.0,91260.0,0.0,3.0,2.0,P1
110.0,28.0,1000.0,1574.0,0.0,College,Multi-vehicle Collision,Minor Damage,Police,20.0,3.0,-0.0,-0.0,65040.0,0.0,5.0,9.0,Full
48.0,35.0,500.0,1090.0,1.0,JD,Single Vehicle Collision,Major Damage,Ambulance,1.0,1.0,-0.0,-0.0,48400.0,0.0,10.0,19.0,Full
392.0,50.0,2000.0,1109.0,1.0,PhD,Single Vehicle Collision,Minor Damage,Other,4.0,1.0,2.0,1.0,108030.0,-0.0,13.0,30.0,Full
209.0,38.0,500.0,1355.0,1.0,MD,Single Vehicle Collision,Minor Damage,Fire,21.0,1.0,1.0,0.0,47300.0,0.0,1.0,16.0,Full
274.0,46.0,1000.0,1372.0,0.0,High School,Multi-vehicle Collision,Total Loss,Other,22.0,3.0,1.0,-0.0,90600.0,-0.0,6.0,29.0,Full
160.0,37.0,500.0,1374.0,1.0,MD,Single Vehicle Collision,Total Loss,Other,19.0,1.0,1.0,0.0,72930.0,-0.0,0.0,15.0,Full
297.0,48.0,1000.0,1539.0,1.0,MD,Single Vehicle Collision,Minor Damage,Fire,12.0,1.0,-0.0,0.0,60600.0,0.0,11.0,28.0,Full
128.0,31.0,500.0,1045.0,1.0,High School,Multi-vehicle Collision,Major Damage,Ambulance,2.0,3.0,-0.0,-0.0,69930.0,1.0,2.0,13.0,Full
398.0,55.0,2000.0,1305.0,0.0,MD,Single Vehicle Collision,Major Damage,Fire,18.0,1.0,1.0,1.0,36740.0,1.0,17.0,37.0,Full
225.0,37.0,1000.0,1218.0,1.0,High School,Multi-vehicle Collision,Minor Damage,Fire,19.0,3.0,2.0,0.0,57600.0,0.0,0.0,16.0,Full
253.0,43.0,500.0,1187.0,1.0,Associate,Vehicle Theft,Trivial Damage,Police,9.0,1.0,0.0,-0.0,3840.0,-0.0,1.0,24.0,Full
421.0,57.0,2000.0,1206.0,1.0,Associate,Multi-vehicle Collision,Minor Damage,Police,22.0,3.0,0.0,-0.0,78500.0,-0.0,0.0,39.0,Full
233.0,43.0,1000.0,954.0,1.0,College,Multi-vehicle Collision,Minor Damage,Other,17.0,3.0,2.0,1.0,42500.0,-0.0,15.0,27.0,Full
389.0,53.0,2000.0,791.0,0.0,Masters,Vehicle Theft,Minor Damage,Police,6.0,1.0,1.0,0.0,6300.0,1.0,14.0,36.0,Full
43.0,43.0,500.0,1320.0,1.0,Associate,Single Vehicle Collision,Major Damage,Ambulance,16.0,1.0,2.0,0.0,79970.0,1.0,19.0,27.0,Full
398.0,55.0,2000.0,1305.0,0.0,MD,Single Vehicle Collision,Major Damage,Fire,18.0,1.0,1.0,1.0,36740.0,1.0,17.0,37.0,Full
246.0,39.0,1000.0,1416.0,1.0,JD,Single Vehicle Collision,Minor Damage,Ambulance,16.0,1.0,-0.0,-0.0,45180.0,-0.0,11.0,18.0,Full
269.0,41.0,2000.0,1422.0,1.0,Associate,Single Vehicle Collision,Major Damage,Ambulance,21.0,1.0,2.0,0.0,85900.0,1.0,10.0,19.0,Full
138.0,30.0,500.0,1093.0,1.0,PhD,Single Vehicle Collision,Major Damage,Other,-0.0,1.0,2.0,0.0,83160.0,-0.0,4.0,11.0,Full
234.0,43.0,500.0,1257.0,0.0,Associate,Single Vehicle Collision,Major Damage,Police,4.0,1.0,2.0,1.0,51600.0,0.0,4.0,25.0,Full
91.0,31.0,1000.0,1338.0,1.0,High School,Single Vehicle Collision,Minor Damage,Police,19.0,1.0,1.0,0.0,60570.0,0.0,4.0,13.0,Full
287.0,45.0,1000.0,1231.0,-0.0,Masters,Single Vehicle Collision,Minor Damage,Fire,19.0,1.0,0.0,-0.0,53800.0,0.0,9.0,26.0,Full
